Model,MDO3034
-2.035400e-04,-2.55688
-2.035360e-04,-2.52703
-2.035320e-04,-2.50406
-2.035280e-04,-2.56094
-2.035240e-04,-2.53328
-2.035200e-04,-2.54922
-2.035160e-04,-2.55828
-2.035120e-04,-2.53828
-2.035080e-04,-2.55406
-2.035040e-04,-2.54453
-2.035000e-04,-2.55203
-2.034960e-04,-2.54719
-2.034920e-04,-2.52734
-2.034880e-04,-2.55906
-2.034840e-04,-2.50062
-2.034800e-04,-2.54203
-2.034760e-04,-2.54625
-2.034720e-04,-2.52172
-2.034680e-04,-2.56703
-2.034640e-04,-2.53641
-2.034600e-04,-2.53
-2.034560e-04,-2.57313
-2.034520e-04,-2.52937
-2.034480e-04,-2.52438
-2.034440e-04,-2.58172
-2.034400e-04,-2.52422
-2.034360e-04,-2.54891
-2.034320e-04,-2.53969
-2.034280e-04,-2.52719
-2.034240e-04,-2.53063
-2.034200e-04,-2.54844
-2.034160e-04,-2.54484
-2.034120e-04,-2.54188
-2.034080e-04,-2.495
-2.034040e-04,-2.54688
-2.034000e-04,-2.54516
-2.033960e-04,-2.54797
-2.033920e-04,-2.53281
-2.033880e-04,-2.54859
-2.033840e-04,-2.52094
-2.033800e-04,-2.54547
-2.033760e-04,-2.52563
-2.033720e-04,-2.52344
-2.033680e-04,-2.52531
-2.033640e-04,-2.52422
-2.033600e-04,-2.54578
-2.033560e-04,-2.52656
-2.033520e-04,-2.56656
-2.033480e-04,-2.52578
-2.033440e-04,-2.52875
-2.033400e-04,-2.51578
-2.033360e-04,-2.53547
-2.033320e-04,-2.50672
-2.033280e-04,-2.55516
-2.033240e-04,-2.53594
-2.033200e-04,-2.53516
-2.033160e-04,-2.53656
-2.033120e-04,-2.53969
-2.033080e-04,-2.52328
-2.033040e-04,-2.52641
-2.033000e-04,-2.52094
-2.032960e-04,-2.52563
-2.032920e-04,-2.54016
-2.032880e-04,-2.51859
-2.032840e-04,-2.53359
-2.032800e-04,-2.54922
-2.032760e-04,-2.53578
-2.032720e-04,-2.51719
-2.032680e-04,-2.51531
-2.032640e-04,-2.52078
-2.032600e-04,-2.51484
-2.032560e-04,-2.5275
-2.032520e-04,-2.54594
-2.032480e-04,-2.52031
-2.032440e-04,-2.53172
-2.032400e-04,-2.525
-2.032360e-04,-2.52031
-2.032320e-04,-2.51016
-2.032280e-04,-2.51562
-2.032240e-04,-2.51187
-2.032200e-04,-2.52516
-2.032160e-04,-2.54594
-2.032120e-04,-2.54266
-2.032080e-04,-2.49859
-2.032040e-04,-2.54578
-2.032000e-04,-2.51172
-2.031960e-04,-2.52094
-2.031920e-04,-2.52125
-2.031880e-04,-2.51391
-2.031840e-04,-2.50813
-2.031800e-04,-2.54312
-2.031760e-04,-2.52422
-2.031720e-04,-2.52563
-2.031680e-04,-2.54625
-2.031640e-04,-2.48563
-2.031600e-04,-2.54078
-2.031560e-04,-2.50313
-2.031520e-04,-2.52516
-2.031480e-04,-2.53391
-2.031440e-04,-2.5
-2.031400e-04,-2.52062
-2.031360e-04,-2.50234
-2.031320e-04,-2.49016
-2.031280e-04,-2.55047
-2.031240e-04,-2.51094
-2.031200e-04,-2.52328
-2.031160e-04,-2.53969
-2.031120e-04,-2.52547
-2.031080e-04,-2.53016
-2.031040e-04,-2.52031
-2.031000e-04,-2.50094
-2.030960e-04,-2.49641
-2.030920e-04,-2.50984
-2.030880e-04,-2.52687
-2.030840e-04,-2.48828
-2.030800e-04,-2.48844
-2.030760e-04,-2.51922
-2.030720e-04,-2.515
-2.030680e-04,-2.51969
-2.030640e-04,-2.53984
-2.030600e-04,-2.5425
-2.030560e-04,-2.52016
-2.030520e-04,-2.54859
-2.030480e-04,-2.49266
-2.030440e-04,-2.52156
-2.030400e-04,-2.51938
-2.030360e-04,-2.52531
-2.030320e-04,-2.5025
-2.030280e-04,-2.52188
-2.030240e-04,-2.50141
-2.030200e-04,-2.51953
-2.030160e-04,-2.51734
-2.030120e-04,-2.52922
-2.030080e-04,-2.48922
-2.030040e-04,-2.52234
-2.030000e-04,-2.53938
-2.029960e-04,-2.48422
-2.029920e-04,-2.54344
-2.029880e-04,-2.51953
-2.029840e-04,-2.49156
-2.029800e-04,-2.51766
-2.029760e-04,-2.51375
-2.029720e-04,-2.52422
-2.029680e-04,-2.51
-2.029640e-04,-2.54875
-2.029600e-04,-2.535
-2.029560e-04,-2.48781
-2.029520e-04,-2.525
-2.029480e-04,-2.51906
-2.029440e-04,-2.51219
-2.029400e-04,-2.51703
-2.029360e-04,-2.51984
-2.029320e-04,-2.50969
-2.029280e-04,-2.50875
-2.029240e-04,-2.48531
-2.029200e-04,-2.52
-2.029160e-04,-2.46125
-2.029120e-04,-2.52953
-2.029080e-04,-2.51938
-2.029040e-04,-2.47969
-2.029000e-04,-2.50422
-2.028960e-04,-2.50859
-2.028920e-04,-2.49688
-2.028880e-04,-2.49359
-2.028840e-04,-2.47781
-2.028800e-04,-2.49266
-2.028760e-04,-2.49359
-2.028720e-04,-2.51953
-2.028680e-04,-2.50953
-2.028640e-04,-2.50703
-2.028600e-04,-2.47344
-2.028560e-04,-2.50937
-2.028520e-04,-2.49938
-2.028480e-04,-2.52156
-2.028440e-04,-2.52453
-2.028400e-04,-2.49703
-2.028360e-04,-2.49609
-2.028320e-04,-2.52281
-2.028280e-04,-2.49281
-2.028240e-04,-2.50516
-2.028200e-04,-2.50766
-2.028160e-04,-2.48844
-2.028120e-04,-2.53375
-2.028080e-04,-2.53484
-2.028040e-04,-2.47781
-2.028000e-04,-2.49781
-2.027960e-04,-2.50766
-2.027920e-04,-2.49953
-2.027880e-04,-2.48266
-2.027840e-04,-2.48453
-2.027800e-04,-2.49578
-2.027760e-04,-2.51641
-2.027720e-04,-2.4675
-2.027680e-04,-2.52047
-2.027640e-04,-2.50813
-2.027600e-04,-2.50578
-2.027560e-04,-2.50531
-2.027520e-04,-2.46875
-2.027480e-04,-2.49688
-2.027440e-04,-2.51187
-2.027400e-04,-2.50328
-2.027360e-04,-2.50438
-2.027320e-04,-2.47562
-2.027280e-04,-2.52891
-2.027240e-04,-2.50875
-2.027200e-04,-2.50313
-2.027160e-04,-2.48031
-2.027120e-04,-2.46453
-2.027080e-04,-2.48531
-2.027040e-04,-2.50062
-2.027000e-04,-2.49969
-2.026960e-04,-2.50703
-2.026920e-04,-2.51078
-2.026880e-04,-2.49094
-2.026840e-04,-2.51688
-2.026800e-04,-2.51187
-2.026760e-04,-2.47672
-2.026720e-04,-2.48984
-2.026680e-04,-2.48609
-2.026640e-04,-2.47562
-2.026600e-04,-2.47938
-2.026560e-04,-2.48563
-2.026520e-04,-2.50891
-2.026480e-04,-2.48406
-2.026440e-04,-2.51156
-2.026400e-04,-2.4975
-2.026360e-04,-2.4875
-2.026320e-04,-2.52328
-2.026280e-04,-2.47984
-2.026240e-04,-2.48969
-2.026200e-04,-2.50969
-2.026160e-04,-2.48875
-2.026120e-04,-2.49328
-2.026080e-04,-2.49531
-2.026040e-04,-2.48547
-2.026000e-04,-2.48719
-2.025960e-04,-2.47281
-2.025920e-04,-2.47766
-2.025880e-04,-2.46016
-2.025840e-04,-2.46062
-2.025800e-04,-2.47359
-2.025760e-04,-2.48422
-2.025720e-04,-2.47031
-2.025680e-04,-2.48391
-2.025640e-04,-2.47531
-2.025600e-04,-2.48781
-2.025560e-04,-2.50797
-2.025520e-04,-2.52047
-2.025480e-04,-2.50953
-2.025440e-04,-2.4875
-2.025400e-04,-2.50406
-2.025360e-04,-2.47359
-2.025320e-04,-2.46344
-2.025280e-04,-2.49422
-2.025240e-04,-2.48047
-2.025200e-04,-2.50328
-2.025160e-04,-2.47703
-2.025120e-04,-2.48563
-2.025080e-04,-2.50062
-2.025040e-04,-2.47063
-2.025000e-04,-2.50641
-2.024960e-04,-2.48031
-2.024920e-04,-2.46922
-2.024880e-04,-2.48625
-2.024840e-04,-2.47547
-2.024800e-04,-2.49219
-2.024760e-04,-2.49906
-2.024720e-04,-2.43984
-2.024680e-04,-2.45781
-2.024640e-04,-2.49313
-2.024600e-04,-2.48594
-2.024560e-04,-2.5
-2.024520e-04,-2.48188
-2.024480e-04,-2.48422
-2.024440e-04,-2.50047
-2.024400e-04,-2.45266
-2.024360e-04,-2.46766
-2.024320e-04,-2.47891
-2.024280e-04,-2.47516
-2.024240e-04,-2.45016
-2.024200e-04,-2.47453
-2.024160e-04,-2.47516
-2.024120e-04,-2.48781
-2.024080e-04,-2.47438
-2.024040e-04,-2.48109
-2.024000e-04,-2.45016
-2.023960e-04,-2.46781
-2.023920e-04,-2.46969
-2.023880e-04,-2.48781
-2.023840e-04,-2.46875
-2.023800e-04,-2.47906
-2.023760e-04,-2.48641
-2.023720e-04,-2.48094
-2.023680e-04,-2.50313
-2.023640e-04,-2.48516
-2.023600e-04,-2.46453
-2.023560e-04,-2.46563
-2.023520e-04,-2.47812
-2.023480e-04,-2.47766
-2.023440e-04,-2.48641
-2.023400e-04,-2.45266
-2.023360e-04,-2.47516
-2.023320e-04,-2.46484
-2.023280e-04,-2.44906
-2.023240e-04,-2.48
-2.023200e-04,-2.48484
-2.023160e-04,-2.47891
-2.023120e-04,-2.48094
-2.023080e-04,-2.46563
-2.023040e-04,-2.48047
-2.023000e-04,-2.46203
-2.022960e-04,-2.47938
-2.022920e-04,-2.48031
-2.022880e-04,-2.47
-2.022840e-04,-2.47609
-2.022800e-04,-2.44563
-2.022760e-04,-2.49562
-2.022720e-04,-2.46547
-2.022680e-04,-2.45656
-2.022640e-04,-2.45703
-2.022600e-04,-2.46266
-2.022560e-04,-2.46531
-2.022520e-04,-2.45
-2.022480e-04,-2.44656
-2.022440e-04,-2.45984
-2.022400e-04,-2.46891
-2.022360e-04,-2.46875
-2.022320e-04,-2.45578
-2.022280e-04,-2.49016
-2.022240e-04,-2.48859
-2.022200e-04,-2.46734
-2.022160e-04,-2.46266
-2.022120e-04,-2.47938
-2.022080e-04,-2.43828
-2.022040e-04,-2.42641
-2.022000e-04,-2.48297
-2.021960e-04,-2.49281
-2.021920e-04,-2.44922
-2.021880e-04,-2.4575
-2.021840e-04,-2.46313
-2.021800e-04,-2.44672
-2.021760e-04,-2.46469
-2.021720e-04,-2.43516
-2.021680e-04,-2.47688
-2.021640e-04,-2.4575
-2.021600e-04,-2.48109
-2.021560e-04,-2.475
-2.021520e-04,-2.47703
-2.021480e-04,-2.46813
-2.021440e-04,-2.47344
-2.021400e-04,-2.46578
-2.021360e-04,-2.4475
-2.021320e-04,-2.44953
-2.021280e-04,-2.44922
-2.021240e-04,-2.46328
-2.021200e-04,-2.45812
-2.021160e-04,-2.50219
-2.021120e-04,-2.46703
-2.021080e-04,-2.45484
-2.021040e-04,-2.45484
-2.021000e-04,-2.46641
-2.020960e-04,-2.49313
-2.020920e-04,-2.44641
-2.020880e-04,-2.50422
-2.020840e-04,-2.48734
-2.020800e-04,-2.46422
-2.020760e-04,-2.47969
-2.020720e-04,-2.46906
-2.020680e-04,-2.45531
-2.020640e-04,-2.45484
-2.020600e-04,-2.45297
-2.020560e-04,-2.44797
-2.020520e-04,-2.44078
-2.020480e-04,-2.47313
-2.020440e-04,-2.45969
-2.020400e-04,-2.44109
-2.020360e-04,-2.45578
-2.020320e-04,-2.47031
-2.020280e-04,-2.45672
-2.020240e-04,-2.46641
-2.020200e-04,-2.46313
-2.020160e-04,-2.44469
-2.020120e-04,-2.44344
-2.020080e-04,-2.44891
-2.020040e-04,-2.44516
-2.020000e-04,-2.44
-2.019960e-04,-2.485
-2.019920e-04,-2.47453
-2.019880e-04,-2.44516
-2.019840e-04,-2.42484
-2.019800e-04,-2.47641
-2.019760e-04,-2.44703
-2.019720e-04,-2.49281
-2.019680e-04,-2.4575
-2.019640e-04,-2.45031
-2.019600e-04,-2.45844
-2.019560e-04,-2.46922
-2.019520e-04,-2.43031
-2.019480e-04,-2.46844
-2.019440e-04,-2.42406
-2.019400e-04,-2.44172
-2.019360e-04,-2.46516
-2.019320e-04,-2.42219
-2.019280e-04,-2.47453
-2.019240e-04,-2.4425
-2.019200e-04,-2.42672
-2.019160e-04,-2.44375
-2.019120e-04,-2.47031
-2.019080e-04,-2.44297
-2.019040e-04,-2.43359
-2.019000e-04,-2.44516
-2.018960e-04,-2.41641
-2.018920e-04,-2.44547
-2.018880e-04,-2.47516
-2.018840e-04,-2.44531
-2.018800e-04,-2.42297
-2.018760e-04,-2.46578
-2.018720e-04,-2.44516
-2.018680e-04,-2.46266
-2.018640e-04,-2.42719
-2.018600e-04,-2.44
-2.018560e-04,-2.44234
-2.018520e-04,-2.46109
-2.018480e-04,-2.45875
-2.018440e-04,-2.46625
-2.018400e-04,-2.44516
-2.018360e-04,-2.44203
-2.018320e-04,-2.45516
-2.018280e-04,-2.46578
-2.018240e-04,-2.43891
-2.018200e-04,-2.44313
-2.018160e-04,-2.44297
-2.018120e-04,-2.43297
-2.018080e-04,-2.44453
-2.018040e-04,-2.43016
-2.018000e-04,-2.46625
-2.017960e-04,-2.4425
-2.017920e-04,-2.41641
-2.017880e-04,-2.46547
-2.017840e-04,-2.45
-2.017800e-04,-2.44078
-2.017760e-04,-2.42313
-2.017720e-04,-2.44844
-2.017680e-04,-2.45078
-2.017640e-04,-2.43719
-2.017600e-04,-2.47188
-2.017560e-04,-2.45594
-2.017520e-04,-2.43875
-2.017480e-04,-2.46266
-2.017440e-04,-2.43203
-2.017400e-04,-2.44063
-2.017360e-04,-2.43266
-2.017320e-04,-2.41859
-2.017280e-04,-2.43063
-2.017240e-04,-2.42609
-2.017200e-04,-2.44203
-2.017160e-04,-2.42531
-2.017120e-04,-2.42625
-2.017080e-04,-2.45469
-2.017040e-04,-2.42516
-2.017000e-04,-2.43688
-2.016960e-04,-2.44297
-2.016920e-04,-2.43047
-2.016880e-04,-2.44656
-2.016840e-04,-2.46016
-2.016800e-04,-2.44625
-2.016760e-04,-2.43938
-2.016720e-04,-2.44047
-2.016680e-04,-2.43797
-2.016640e-04,-2.43938
-2.016600e-04,-2.43891
-2.016560e-04,-2.41766
-2.016520e-04,-2.43125
-2.016480e-04,-2.44234
-2.016440e-04,-2.43953
-2.016400e-04,-2.43672
-2.016360e-04,-2.43875
-2.016320e-04,-2.45063
-2.016280e-04,-2.43969
-2.016240e-04,-2.43656
-2.016200e-04,-2.45781
-2.016160e-04,-2.43938
-2.016120e-04,-2.43641
-2.016080e-04,-2.41812
-2.016040e-04,-2.44859
-2.016000e-04,-2.44266
-2.015960e-04,-2.37969
-2.015920e-04,-2.40844
-2.015880e-04,-2.42375
-2.015840e-04,-2.43797
-2.015800e-04,-2.425
-2.015760e-04,-2.40313
-2.015720e-04,-2.43516
-2.015680e-04,-2.41125
-2.015640e-04,-2.43609
-2.015600e-04,-2.45375
-2.015560e-04,-2.43016
-2.015520e-04,-2.42156
-2.015480e-04,-2.41797
-2.015440e-04,-2.42813
-2.015400e-04,-2.44
-2.015360e-04,-2.41875
-2.015320e-04,-2.42687
-2.015280e-04,-2.44016
-2.015240e-04,-2.43938
-2.015200e-04,-2.405
-2.015160e-04,-2.42219
-2.015120e-04,-2.3975
-2.015080e-04,-2.42516
-2.015040e-04,-2.4125
-2.015000e-04,-2.40813
-2.014960e-04,-2.44547
-2.014920e-04,-2.42203
-2.014880e-04,-2.45406
-2.014840e-04,-2.41844
-2.014800e-04,-2.43891
-2.014760e-04,-2.42703
-2.014720e-04,-2.40016
-2.014680e-04,-2.39875
-2.014640e-04,-2.41578
-2.014600e-04,-2.41125
-2.014560e-04,-2.43031
-2.014520e-04,-2.40453
-2.014480e-04,-2.43672
-2.014440e-04,-2.40234
-2.014400e-04,-2.4275
-2.014360e-04,-2.40938
-2.014320e-04,-2.4175
-2.014280e-04,-2.42578
-2.014240e-04,-2.44609
-2.014200e-04,-2.38891
-2.014160e-04,-2.39141
-2.014120e-04,-2.41891
-2.014080e-04,-2.40609
-2.014040e-04,-2.41172
-2.014000e-04,-2.41156
-2.013960e-04,-2.42734
-2.013920e-04,-2.42125
-2.013880e-04,-2.38453
-2.013840e-04,-2.41031
-2.013800e-04,-2.40578
-2.013760e-04,-2.40984
-2.013720e-04,-2.395
-2.013680e-04,-2.40859
-2.013640e-04,-2.40406
-2.013600e-04,-2.39641
-2.013560e-04,-2.38328
-2.013520e-04,-2.40578
-2.013480e-04,-2.39828
-2.013440e-04,-2.39922
-2.013400e-04,-2.41672
-2.013360e-04,-2.39797
-2.013320e-04,-2.37922
-2.013280e-04,-2.40547
-2.013240e-04,-2.40406
-2.013200e-04,-2.43141
-2.013160e-04,-2.4075
-2.013120e-04,-2.41609
-2.013080e-04,-2.405
-2.013040e-04,-2.40172
-2.013000e-04,-2.40797
-2.012960e-04,-2.39297
-2.012920e-04,-2.43766
-2.012880e-04,-2.43688
-2.012840e-04,-2.39797
-2.012800e-04,-2.40609
-2.012760e-04,-2.38656
-2.012720e-04,-2.36953
-2.012680e-04,-2.42078
-2.012640e-04,-2.43531
-2.012600e-04,-2.40047
-2.012560e-04,-2.37281
-2.012520e-04,-2.3975
-2.012480e-04,-2.40016
-2.012440e-04,-2.43703
-2.012400e-04,-2.42859
-2.012360e-04,-2.40766
-2.012320e-04,-2.40328
-2.012280e-04,-2.39156
-2.012240e-04,-2.40141
-2.012200e-04,-2.42656
-2.012160e-04,-2.41797
-2.012120e-04,-2.40516
-2.012080e-04,-2.39047
-2.012040e-04,-2.40375
-2.012000e-04,-2.40531
-2.011960e-04,-2.40328
-2.011920e-04,-2.42125
-2.011880e-04,-2.39125
-2.011840e-04,-2.41422
-2.011800e-04,-2.41375
-2.011760e-04,-2.39781
-2.011720e-04,-2.405
-2.011680e-04,-2.40516
-2.011640e-04,-2.39609
-2.011600e-04,-2.39234
-2.011560e-04,-2.42156
-2.011520e-04,-2.42922
-2.011480e-04,-2.40594
-2.011440e-04,-2.40641
-2.011400e-04,-2.38844
-2.011360e-04,-2.41844
-2.011320e-04,-2.39094
-2.011280e-04,-2.40641
-2.011240e-04,-2.41203
-2.011200e-04,-2.37359
-2.011160e-04,-2.38875
-2.011120e-04,-2.39891
-2.011080e-04,-2.40187
-2.011040e-04,-2.40422
-2.011000e-04,-2.41219
-2.010960e-04,-2.39734
-2.010920e-04,-2.40641
-2.010880e-04,-2.415
-2.010840e-04,-2.36719
-2.010800e-04,-2.37344
-2.010760e-04,-2.40391
-2.010720e-04,-2.39375
-2.010680e-04,-2.38203
-2.010640e-04,-2.37156
-2.010600e-04,-2.37859
-2.010560e-04,-2.41422
-2.010520e-04,-2.39297
-2.010480e-04,-2.38641
-2.010440e-04,-2.39469
-2.010400e-04,-2.38125
-2.010360e-04,-2.39625
-2.010320e-04,-2.37422
-2.010280e-04,-2.40594
-2.010240e-04,-2.39984
-2.010200e-04,-2.36641
-2.010160e-04,-2.38828
-2.010120e-04,-2.37516
-2.010080e-04,-2.39328
-2.010040e-04,-2.41359
-2.010000e-04,-2.36187
-2.009960e-04,-2.36578
-2.009920e-04,-2.38656
-2.009880e-04,-2.37547
-2.009840e-04,-2.36813
-2.009800e-04,-2.38172
-2.009760e-04,-2.39188
-2.009720e-04,-2.40437
-2.009680e-04,-2.38625
-2.009640e-04,-2.38156
-2.009600e-04,-2.36125
-2.009560e-04,-2.36047
-2.009520e-04,-2.36328
-2.009480e-04,-2.35922
-2.009440e-04,-2.36609
-2.009400e-04,-2.36125
-2.009360e-04,-2.39844
-2.009320e-04,-2.37906
-2.009280e-04,-2.38422
-2.009240e-04,-2.40047
-2.009200e-04,-2.39375
-2.009160e-04,-2.36281
-2.009120e-04,-2.36016
-2.009080e-04,-2.39547
-2.009040e-04,-2.35438
-2.009000e-04,-2.36031
-2.008960e-04,-2.37547
-2.008920e-04,-2.37297
-2.008880e-04,-2.36406
-2.008840e-04,-2.39281
-2.008800e-04,-2.34531
-2.008760e-04,-2.38016
-2.008720e-04,-2.36687
-2.008680e-04,-2.39016
-2.008640e-04,-2.36313
-2.008600e-04,-2.37953
-2.008560e-04,-2.39359
-2.008520e-04,-2.36797
-2.008480e-04,-2.36547
-2.008440e-04,-2.36594
-2.008400e-04,-2.35078
-2.008360e-04,-2.36344
-2.008320e-04,-2.375
-2.008280e-04,-2.365
-2.008240e-04,-2.34844
-2.008200e-04,-2.36516
-2.008160e-04,-2.38484
-2.008120e-04,-2.36359
-2.008080e-04,-2.36328
-2.008040e-04,-2.36125
-2.008000e-04,-2.36906
-2.007960e-04,-2.36516
-2.007920e-04,-2.35969
-2.007880e-04,-2.35766
-2.007840e-04,-2.33016
-2.007800e-04,-2.39203
-2.007760e-04,-2.36016
-2.007720e-04,-2.36531
-2.007680e-04,-2.35906
-2.007640e-04,-2.36813
-2.007600e-04,-2.34469
-2.007560e-04,-2.37984
-2.007520e-04,-2.34531
-2.007480e-04,-2.35156
-2.007440e-04,-2.34172
-2.007400e-04,-2.37547
-2.007360e-04,-2.36641
-2.007320e-04,-2.36547
-2.007280e-04,-2.36375
-2.007240e-04,-2.35547
-2.007200e-04,-2.35953
-2.007160e-04,-2.38297
-2.007120e-04,-2.36328
-2.007080e-04,-2.38359
-2.007040e-04,-2.35891
-2.007000e-04,-2.36516
-2.006960e-04,-2.36141
-2.006920e-04,-2.35453
-2.006880e-04,-2.34078
-2.006840e-04,-2.36094
-2.006800e-04,-2.35359
-2.006760e-04,-2.36453
-2.006720e-04,-2.33562
-2.006680e-04,-2.37
-2.006640e-04,-2.34
-2.006600e-04,-2.34625
-2.006560e-04,-2.34563
-2.006520e-04,-2.36516
-2.006480e-04,-2.34891
-2.006440e-04,-2.36437
-2.006400e-04,-2.33969
-2.006360e-04,-2.37875
-2.006320e-04,-2.35531
-2.006280e-04,-2.36828
-2.006240e-04,-2.35859
-2.006200e-04,-2.35641
-2.006160e-04,-2.40125
-2.006120e-04,-2.36172
-2.006080e-04,-2.35609
-2.006040e-04,-2.36
-2.006000e-04,-2.34187
-2.005960e-04,-2.35047
-2.005920e-04,-2.38031
-2.005880e-04,-2.33109
-2.005840e-04,-2.36047
-2.005800e-04,-2.32891
-2.005760e-04,-2.34156
-2.005720e-04,-2.35625
-2.005680e-04,-2.34797
-2.005640e-04,-2.34938
-2.005600e-04,-2.37781
-2.005560e-04,-2.355
-2.005520e-04,-2.37453
-2.005480e-04,-2.32875
-2.005440e-04,-2.36703
-2.005400e-04,-2.35891
-2.005360e-04,-2.3375
-2.005320e-04,-2.35688
-2.005280e-04,-2.34719
-2.005240e-04,-2.32797
-2.005200e-04,-2.36609
-2.005160e-04,-2.34
-2.005120e-04,-2.335
-2.005080e-04,-2.36891
-2.005040e-04,-2.32938
-2.005000e-04,-2.34719
-2.004960e-04,-2.35922
-2.004920e-04,-2.35406
-2.004880e-04,-2.34313
-2.004840e-04,-2.33453
-2.004800e-04,-2.34938
-2.004760e-04,-2.36
-2.004720e-04,-2.33578
-2.004680e-04,-2.3625
-2.004640e-04,-2.32719
-2.004600e-04,-2.35359
-2.004560e-04,-2.31937
-2.004520e-04,-2.32797
-2.004480e-04,-2.35844
-2.004440e-04,-2.34719
-2.004400e-04,-2.35578
-2.004360e-04,-2.35531
-2.004320e-04,-2.36
-2.004280e-04,-2.32641
-2.004240e-04,-2.345
-2.004200e-04,-2.31391
-2.004160e-04,-2.33484
-2.004120e-04,-2.35953
-2.004080e-04,-2.31891
-2.004040e-04,-2.33297
-2.004000e-04,-2.32938
-2.003960e-04,-2.32484
-2.003920e-04,-2.32656
-2.003880e-04,-2.37781
-2.003840e-04,-2.34109
-2.003800e-04,-2.32297
-2.003760e-04,-2.33734
-2.003720e-04,-2.33578
-2.003680e-04,-2.35297
-2.003640e-04,-2.33828
-2.003600e-04,-2.32688
-2.003560e-04,-2.34
-2.003520e-04,-2.32734
-2.003480e-04,-2.33594
-2.003440e-04,-2.33688
-2.003400e-04,-2.32516
-2.003360e-04,-2.33234
-2.003320e-04,-2.34563
-2.003280e-04,-2.33781
-2.003240e-04,-2.35203
-2.003200e-04,-2.31484
-2.003160e-04,-2.35859
-2.003120e-04,-2.32547
