Model,MDO3034
-1.047700e-04,-1.69125
-1.047680e-04,-1.68344
-1.047660e-04,-1.70078
-1.047640e-04,-1.68984
-1.047620e-04,-1.70531
-1.047600e-04,-1.69125
-1.047580e-04,-1.66172
-1.047560e-04,-1.68578
-1.047540e-04,-1.68203
-1.047520e-04,-1.66516
-1.047500e-04,-1.71594
-1.047480e-04,-1.68094
-1.047460e-04,-1.69141
-1.047440e-04,-1.68891
-1.047420e-04,-1.68891
-1.047400e-04,-1.70188
-1.047380e-04,-1.67094
-1.047360e-04,-1.68875
-1.047340e-04,-1.68609
-1.047320e-04,-1.68047
-1.047300e-04,-1.68078
-1.047280e-04,-1.68422
-1.047260e-04,-1.68656
-1.047240e-04,-1.69703
-1.047220e-04,-1.66766
-1.047200e-04,-1.71047
-1.047180e-04,-1.66797
-1.047160e-04,-1.66063
-1.047140e-04,-1.68516
-1.047120e-04,-1.67719
-1.047100e-04,-1.69312
-1.047080e-04,-1.66156
-1.047060e-04,-1.66344
-1.047040e-04,-1.69953
-1.047020e-04,-1.67469
-1.047000e-04,-1.69078
-1.046980e-04,-1.65766
-1.046960e-04,-1.70562
-1.046940e-04,-1.67578
-1.046920e-04,-1.66547
-1.046900e-04,-1.70391
-1.046880e-04,-1.68141
-1.046860e-04,-1.68094
-1.046840e-04,-1.70516
-1.046820e-04,-1.67359
-1.046800e-04,-1.68906
-1.046780e-04,-1.67031
-1.046760e-04,-1.70047
-1.046740e-04,-1.67703
-1.046720e-04,-1.69375
-1.046700e-04,-1.66578
-1.046680e-04,-1.69281
-1.046660e-04,-1.695
-1.046640e-04,-1.67141
-1.046620e-04,-1.68422
-1.046600e-04,-1.68031
-1.046580e-04,-1.66141
-1.046560e-04,-1.69875
-1.046540e-04,-1.67516
-1.046520e-04,-1.70594
-1.046500e-04,-1.68891
-1.046480e-04,-1.68391
-1.046460e-04,-1.67984
-1.046440e-04,-1.71016
-1.046420e-04,-1.70125
-1.046400e-04,-1.6675
-1.046380e-04,-1.71625
-1.046360e-04,-1.68797
-1.046340e-04,-1.68734
-1.046320e-04,-1.69875
-1.046300e-04,-1.68078
-1.046280e-04,-1.68422
-1.046260e-04,-1.68078
-1.046240e-04,-1.67734
-1.046220e-04,-1.67203
-1.046200e-04,-1.70312
-1.046180e-04,-1.67375
-1.046160e-04,-1.65828
-1.046140e-04,-1.66813
-1.046120e-04,-1.65094
-1.046100e-04,-1.65156
-1.046080e-04,-1.665
-1.046060e-04,-1.67953
-1.046040e-04,-1.67078
-1.046020e-04,-1.67547
-1.046000e-04,-1.67422
-1.045980e-04,-1.69781
-1.045960e-04,-1.68109
-1.045940e-04,-1.68063
-1.045920e-04,-1.68391
-1.045900e-04,-1.68016
-1.045880e-04,-1.65281
-1.045860e-04,-1.71578
-1.045840e-04,-1.67563
-1.045820e-04,-1.64547
-1.045800e-04,-1.70547
-1.045780e-04,-1.68016
-1.045760e-04,-1.68547
-1.045740e-04,-1.68094
-1.045720e-04,-1.6725
-1.045700e-04,-1.65359
-1.045680e-04,-1.68281
-1.045660e-04,-1.67922
-1.045640e-04,-1.67828
-1.045620e-04,-1.69656
-1.045600e-04,-1.68922
-1.045580e-04,-1.67266
-1.045560e-04,-1.67828
-1.045540e-04,-1.69891
-1.045520e-04,-1.67141
-1.045500e-04,-1.67484
-1.045480e-04,-1.70531
-1.045460e-04,-1.68938
-1.045440e-04,-1.67047
-1.045420e-04,-1.67031
-1.045400e-04,-1.67266
-1.045380e-04,-1.69719
-1.045360e-04,-1.68
-1.045340e-04,-1.65312
-1.045320e-04,-1.70203
-1.045300e-04,-1.67578
-1.045280e-04,-1.71547
-1.045260e-04,-1.70219
-1.045240e-04,-1.66141
-1.045220e-04,-1.66578
-1.045200e-04,-1.66953
-1.045180e-04,-1.6825
-1.045160e-04,-1.66312
-1.045140e-04,-1.68125
-1.045120e-04,-1.67109
-1.045100e-04,-1.68141
-1.045080e-04,-1.68641
-1.045060e-04,-1.66891
-1.045040e-04,-1.66
-1.045020e-04,-1.65453
-1.045000e-04,-1.68031
-1.044980e-04,-1.67312
-1.044960e-04,-1.68172
-1.044940e-04,-1.66516
-1.044920e-04,-1.67906
-1.044900e-04,-1.68031
-1.044880e-04,-1.7
-1.044860e-04,-1.67297
-1.044840e-04,-1.67688
-1.044820e-04,-1.65047
-1.044800e-04,-1.67
-1.044780e-04,-1.68047
-1.044760e-04,-1.65266
-1.044740e-04,-1.65984
-1.044720e-04,-1.67984
-1.044700e-04,-1.67094
-1.044680e-04,-1.66469
-1.044660e-04,-1.67312
-1.044640e-04,-1.67969
-1.044620e-04,-1.65844
-1.044600e-04,-1.67531
-1.044580e-04,-1.65563
-1.044560e-04,-1.67969
-1.044540e-04,-1.69531
-1.044520e-04,-1.70281
-1.044500e-04,-1.66578
-1.044480e-04,-1.66859
-1.044460e-04,-1.68016
-1.044440e-04,-1.68781
-1.044420e-04,-1.68734
-1.044400e-04,-1.66156
-1.044380e-04,-1.67047
-1.044360e-04,-1.69391
-1.044340e-04,-1.66391
-1.044320e-04,-1.68406
-1.044300e-04,-1.66297
-1.044280e-04,-1.66734
-1.044260e-04,-1.6475
-1.044240e-04,-1.68125
-1.044220e-04,-1.69078
-1.044200e-04,-1.68031
-1.044180e-04,-1.66578
-1.044160e-04,-1.68266
-1.044140e-04,-1.705
-1.044120e-04,-1.66563
-1.044100e-04,-1.65047
-1.044080e-04,-1.67078
-1.044060e-04,-1.66125
-1.044040e-04,-1.68094
-1.044020e-04,-1.67844
-1.044000e-04,-1.67953
-1.043980e-04,-1.65281
-1.043960e-04,-1.67969
-1.043940e-04,-1.6775
-1.043920e-04,-1.63922
-1.043900e-04,-1.67
-1.043880e-04,-1.67531
-1.043860e-04,-1.67656
-1.043840e-04,-1.67984
-1.043820e-04,-1.68031
-1.043800e-04,-1.65016
-1.043780e-04,-1.67766
-1.043760e-04,-1.64953
-1.043740e-04,-1.68109
-1.043720e-04,-1.69047
-1.043700e-04,-1.68
-1.043680e-04,-1.66016
-1.043660e-04,-1.635
-1.043640e-04,-1.66547
-1.043620e-04,-1.6825
-1.043600e-04,-1.65375
-1.043580e-04,-1.66094
-1.043560e-04,-1.65953
-1.043540e-04,-1.64328
-1.043520e-04,-1.68641
-1.043500e-04,-1.66891
-1.043480e-04,-1.64438
-1.043460e-04,-1.65016
-1.043440e-04,-1.68141
-1.043420e-04,-1.67016
-1.043400e-04,-1.65734
-1.043380e-04,-1.64531
-1.043360e-04,-1.65891
-1.043340e-04,-1.67969
-1.043320e-04,-1.66703
-1.043300e-04,-1.6575
-1.043280e-04,-1.66453
-1.043260e-04,-1.66
-1.043240e-04,-1.66016
-1.043220e-04,-1.68063
-1.043200e-04,-1.64547
-1.043180e-04,-1.66797
-1.043160e-04,-1.64328
-1.043140e-04,-1.66594
-1.043120e-04,-1.64984
-1.043100e-04,-1.66531
-1.043080e-04,-1.67344
-1.043060e-04,-1.65703
-1.043040e-04,-1.68063
-1.043020e-04,-1.67609
-1.043000e-04,-1.66547
-1.042980e-04,-1.68109
-1.042960e-04,-1.66563
-1.042940e-04,-1.66953
-1.042920e-04,-1.66063
-1.042900e-04,-1.65781
-1.042880e-04,-1.67219
-1.042860e-04,-1.67266
-1.042840e-04,-1.67875
-1.042820e-04,-1.68094
-1.042800e-04,-1.65766
-1.042780e-04,-1.70266
-1.042760e-04,-1.65703
-1.042740e-04,-1.67375
-1.042720e-04,-1.67734
-1.042700e-04,-1.67875
-1.042680e-04,-1.67984
-1.042660e-04,-1.67375
-1.042640e-04,-1.6525
-1.042620e-04,-1.68031
-1.042600e-04,-1.68063
-1.042580e-04,-1.67281
-1.042560e-04,-1.65
-1.042540e-04,-1.64953
-1.042520e-04,-1.65219
-1.042500e-04,-1.66906
-1.042480e-04,-1.64969
-1.042460e-04,-1.65234
-1.042440e-04,-1.67328
-1.042420e-04,-1.64688
-1.042400e-04,-1.67844
-1.042380e-04,-1.65063
-1.042360e-04,-1.67031
-1.042340e-04,-1.65766
-1.042320e-04,-1.64891
-1.042300e-04,-1.67063
-1.042280e-04,-1.65719
-1.042260e-04,-1.67094
-1.042240e-04,-1.63234
-1.042220e-04,-1.68
-1.042200e-04,-1.64719
-1.042180e-04,-1.66938
-1.042160e-04,-1.64453
-1.042140e-04,-1.67719
-1.042120e-04,-1.64438
-1.042100e-04,-1.66172
-1.042080e-04,-1.66406
-1.042060e-04,-1.64875
-1.042040e-04,-1.66219
-1.042020e-04,-1.67375
-1.042000e-04,-1.66406
-1.041980e-04,-1.65234
-1.041960e-04,-1.61266
-1.041940e-04,-1.67078
-1.041920e-04,-1.65766
-1.041900e-04,-1.64922
-1.041880e-04,-1.65922
-1.041860e-04,-1.66906
-1.041840e-04,-1.65953
-1.041820e-04,-1.64625
-1.041800e-04,-1.65047
-1.041780e-04,-1.62938
-1.041760e-04,-1.65281
-1.041740e-04,-1.65328
-1.041720e-04,-1.65453
-1.041700e-04,-1.64734
-1.041680e-04,-1.65172
-1.041660e-04,-1.66906
-1.041640e-04,-1.65531
-1.041620e-04,-1.6825
-1.041600e-04,-1.63938
-1.041580e-04,-1.67844
-1.041560e-04,-1.65859
-1.041540e-04,-1.66203
-1.041520e-04,-1.67234
-1.041500e-04,-1.66766
-1.041480e-04,-1.63969
-1.041460e-04,-1.62219
-1.041440e-04,-1.67
-1.041420e-04,-1.64047
-1.041400e-04,-1.635
-1.041380e-04,-1.62953
-1.041360e-04,-1.66344
-1.041340e-04,-1.67547
-1.041320e-04,-1.66281
-1.041300e-04,-1.67437
-1.041280e-04,-1.67734
-1.041260e-04,-1.65766
-1.041240e-04,-1.65375
-1.041220e-04,-1.66047
-1.041200e-04,-1.62688
-1.041180e-04,-1.65437
-1.041160e-04,-1.66047
-1.041140e-04,-1.64203
-1.041120e-04,-1.67719
-1.041100e-04,-1.64844
-1.041080e-04,-1.66656
-1.041060e-04,-1.67234
-1.041040e-04,-1.64344
-1.041020e-04,-1.64578
-1.041000e-04,-1.67578
-1.040980e-04,-1.66125
-1.040960e-04,-1.62797
-1.040940e-04,-1.66
-1.040920e-04,-1.65641
-1.040900e-04,-1.64797
-1.040880e-04,-1.63563
-1.040860e-04,-1.65578
-1.040840e-04,-1.64813
-1.040820e-04,-1.65656
-1.040800e-04,-1.66391
-1.040780e-04,-1.63953
-1.040760e-04,-1.6425
-1.040740e-04,-1.64609
-1.040720e-04,-1.64453
-1.040700e-04,-1.655
-1.040680e-04,-1.65312
-1.040660e-04,-1.65969
-1.040640e-04,-1.64078
-1.040620e-04,-1.64813
-1.040600e-04,-1.63797
-1.040580e-04,-1.66984
-1.040560e-04,-1.64547
-1.040540e-04,-1.65719
-1.040520e-04,-1.66391
-1.040500e-04,-1.66453
-1.040480e-04,-1.63969
-1.040460e-04,-1.65688
-1.040440e-04,-1.66375
-1.040420e-04,-1.64828
-1.040400e-04,-1.63172
-1.040380e-04,-1.66016
-1.040360e-04,-1.63219
-1.040340e-04,-1.64859
-1.040320e-04,-1.65031
-1.040300e-04,-1.65844
-1.040280e-04,-1.63094
-1.040260e-04,-1.64016
-1.040240e-04,-1.65984
-1.040220e-04,-1.65125
-1.040200e-04,-1.67953
-1.040180e-04,-1.65031
-1.040160e-04,-1.63797
-1.040140e-04,-1.65219
-1.040120e-04,-1.65484
-1.040100e-04,-1.65453
-1.040080e-04,-1.64969
-1.040060e-04,-1.64187
-1.040040e-04,-1.65359
-1.040020e-04,-1.66047
-1.040000e-04,-1.65391
-1.039980e-04,-1.64844
-1.039960e-04,-1.64125
-1.039940e-04,-1.66484
-1.039920e-04,-1.65141
-1.039900e-04,-1.66656
-1.039880e-04,-1.65734
-1.039860e-04,-1.66312
-1.039840e-04,-1.64578
-1.039820e-04,-1.65938
-1.039800e-04,-1.66172
-1.039780e-04,-1.63859
-1.039760e-04,-1.64016
-1.039740e-04,-1.64625
-1.039720e-04,-1.68125
-1.039700e-04,-1.64844
-1.039680e-04,-1.64187
-1.039660e-04,-1.64312
-1.039640e-04,-1.64469
-1.039620e-04,-1.64156
-1.039600e-04,-1.67703
-1.039580e-04,-1.62266
-1.039560e-04,-1.66859
-1.039540e-04,-1.64187
-1.039520e-04,-1.64906
-1.039500e-04,-1.66813
-1.039480e-04,-1.64
-1.039460e-04,-1.63906
-1.039440e-04,-1.63187
-1.039420e-04,-1.66828
-1.039400e-04,-1.64625
-1.039380e-04,-1.64906
-1.039360e-04,-1.64344
-1.039340e-04,-1.63172
-1.039320e-04,-1.62141
-1.039300e-04,-1.62031
-1.039280e-04,-1.66453
-1.039260e-04,-1.62094
-1.039240e-04,-1.62766
-1.039220e-04,-1.65422
-1.039200e-04,-1.63578
-1.039180e-04,-1.63344
-1.039160e-04,-1.64078
-1.039140e-04,-1.65594
-1.039120e-04,-1.66172
-1.039100e-04,-1.64734
-1.039080e-04,-1.61844
-1.039060e-04,-1.64172
-1.039040e-04,-1.63906
-1.039020e-04,-1.64438
-1.039000e-04,-1.66078
-1.038980e-04,-1.64047
-1.038960e-04,-1.63594
-1.038940e-04,-1.61563
-1.038920e-04,-1.66266
-1.038900e-04,-1.64203
-1.038880e-04,-1.66734
-1.038860e-04,-1.63375
-1.038840e-04,-1.64172
-1.038820e-04,-1.62984
-1.038800e-04,-1.66328
-1.038780e-04,-1.60563
-1.038760e-04,-1.65547
-1.038740e-04,-1.65828
-1.038720e-04,-1.64391
-1.038700e-04,-1.61969
-1.038680e-04,-1.64688
-1.038660e-04,-1.66859
-1.038640e-04,-1.65063
-1.038620e-04,-1.64516
-1.038600e-04,-1.63984
-1.038580e-04,-1.62
-1.038560e-04,-1.63328
-1.038540e-04,-1.63656
-1.038520e-04,-1.63719
-1.038500e-04,-1.66281
-1.038480e-04,-1.64516
-1.038460e-04,-1.63547
-1.038440e-04,-1.64078
-1.038420e-04,-1.64484
-1.038400e-04,-1.63875
-1.038380e-04,-1.67016
-1.038360e-04,-1.64156
-1.038340e-04,-1.65719
-1.038320e-04,-1.65047
-1.038300e-04,-1.64484
-1.038280e-04,-1.65813
-1.038260e-04,-1.66625
-1.038240e-04,-1.64
-1.038220e-04,-1.65578
-1.038200e-04,-1.64516
-1.038180e-04,-1.61422
-1.038160e-04,-1.62672
-1.038140e-04,-1.66969
-1.038120e-04,-1.61953
-1.038100e-04,-1.64672
-1.038080e-04,-1.65688
-1.038060e-04,-1.61125
-1.038040e-04,-1.61313
-1.038020e-04,-1.64813
-1.038000e-04,-1.62078
-1.037980e-04,-1.625
-1.037960e-04,-1.64828
-1.037940e-04,-1.63375
-1.037920e-04,-1.64969
-1.037900e-04,-1.62828
-1.037880e-04,-1.61172
-1.037860e-04,-1.64078
-1.037840e-04,-1.635
-1.037820e-04,-1.63844
-1.037800e-04,-1.61016
-1.037780e-04,-1.63719
-1.037760e-04,-1.64062
-1.037740e-04,-1.6375
-1.037720e-04,-1.66187
-1.037700e-04,-1.6125
-1.037680e-04,-1.64031
-1.037660e-04,-1.62797
-1.037640e-04,-1.63641
-1.037620e-04,-1.65984
-1.037600e-04,-1.65703
-1.037580e-04,-1.63516
-1.037560e-04,-1.64172
-1.037540e-04,-1.63984
-1.037520e-04,-1.63625
-1.037500e-04,-1.60656
-1.037480e-04,-1.64
-1.037460e-04,-1.62688
-1.037440e-04,-1.62891
-1.037420e-04,-1.64359
-1.037400e-04,-1.63016
-1.037380e-04,-1.63859
-1.037360e-04,-1.63
-1.037340e-04,-1.64109
-1.037320e-04,-1.64766
-1.037300e-04,-1.62844
-1.037280e-04,-1.63453
-1.037260e-04,-1.61328
-1.037240e-04,-1.62359
-1.037220e-04,-1.61813
-1.037200e-04,-1.63578
-1.037180e-04,-1.63734
-1.037160e-04,-1.6225
-1.037140e-04,-1.62953
-1.037120e-04,-1.63953
-1.037100e-04,-1.61813
-1.037080e-04,-1.63266
-1.037060e-04,-1.62297
-1.037040e-04,-1.63594
-1.037020e-04,-1.63234
-1.037000e-04,-1.65453
-1.036980e-04,-1.66016
-1.036960e-04,-1.62047
-1.036940e-04,-1.65344
-1.036920e-04,-1.63062
-1.036900e-04,-1.64094
-1.036880e-04,-1.65312
-1.036860e-04,-1.64078
-1.036840e-04,-1.64016
-1.036820e-04,-1.65281
-1.036800e-04,-1.65141
-1.036780e-04,-1.63766
-1.036760e-04,-1.59906
-1.036740e-04,-1.63219
-1.036720e-04,-1.64688
-1.036700e-04,-1.62484
-1.036680e-04,-1.63234
-1.036660e-04,-1.61641
-1.036640e-04,-1.64078
-1.036620e-04,-1.64797
-1.036600e-04,-1.6475
-1.036580e-04,-1.61234
-1.036560e-04,-1.61391
-1.036540e-04,-1.62047
-1.036520e-04,-1.64391
-1.036500e-04,-1.65578
-1.036480e-04,-1.61047
-1.036460e-04,-1.63187
-1.036440e-04,-1.62
-1.036420e-04,-1.63703
-1.036400e-04,-1.63141
-1.036380e-04,-1.61156
-1.036360e-04,-1.60547
-1.036340e-04,-1.63203
-1.036320e-04,-1.61625
-1.036300e-04,-1.64109
-1.036280e-04,-1.63625
-1.036260e-04,-1.62828
-1.036240e-04,-1.62359
-1.036220e-04,-1.60922
-1.036200e-04,-1.63078
-1.036180e-04,-1.655
-1.036160e-04,-1.61125
-1.036140e-04,-1.61813
-1.036120e-04,-1.65719
-1.036100e-04,-1.62844
-1.036080e-04,-1.62734
-1.036060e-04,-1.62484
-1.036040e-04,-1.62906
-1.036020e-04,-1.65609
-1.036000e-04,-1.65766
-1.035980e-04,-1.62203
-1.035960e-04,-1.63531
-1.035940e-04,-1.60797
-1.035920e-04,-1.61875
-1.035900e-04,-1.61922
-1.035880e-04,-1.60891
-1.035860e-04,-1.62234
-1.035840e-04,-1.62641
-1.035820e-04,-1.62625
-1.035800e-04,-1.62062
-1.035780e-04,-1.65938
-1.035760e-04,-1.63516
-1.035740e-04,-1.62781
-1.035720e-04,-1.65078
-1.035700e-04,-1.62109
-1.035680e-04,-1.64484
-1.035660e-04,-1.63516
-1.035640e-04,-1.65031
-1.035620e-04,-1.60062
-1.035600e-04,-1.61391
-1.035580e-04,-1.64234
-1.035560e-04,-1.63813
-1.035540e-04,-1.64016
-1.035520e-04,-1.61688
-1.035500e-04,-1.62156
-1.035480e-04,-1.61609
-1.035460e-04,-1.61391
-1.035440e-04,-1.61688
-1.035420e-04,-1.63609
-1.035400e-04,-1.62891
-1.035380e-04,-1.64422
-1.035360e-04,-1.63094
-1.035340e-04,-1.62297
-1.035320e-04,-1.61344
-1.035300e-04,-1.64156
-1.035280e-04,-1.64797
-1.035260e-04,-1.61875
-1.035240e-04,-1.64109
-1.035220e-04,-1.62906
-1.035200e-04,-1.62984
-1.035180e-04,-1.63266
-1.035160e-04,-1.61828
-1.035140e-04,-1.64266
-1.035120e-04,-1.5775
-1.035100e-04,-1.63484
-1.035080e-04,-1.63094
-1.035060e-04,-1.63594
-1.035040e-04,-1.61875
-1.035020e-04,-1.61938
-1.035000e-04,-1.60719
-1.034980e-04,-1.60187
-1.034960e-04,-1.61359
-1.034940e-04,-1.63469
-1.034920e-04,-1.64766
-1.034900e-04,-1.61281
-1.034880e-04,-1.64234
-1.034860e-04,-1.61891
-1.034840e-04,-1.65344
-1.034820e-04,-1.6175
-1.034800e-04,-1.61266
-1.034780e-04,-1.60797
-1.034760e-04,-1.64375
-1.034740e-04,-1.61578
-1.034720e-04,-1.61484
-1.034700e-04,-1.60453
-1.034680e-04,-1.60656
-1.034660e-04,-1.64703
-1.034640e-04,-1.62734
-1.034620e-04,-1.63047
-1.034600e-04,-1.60828
-1.034580e-04,-1.63547
-1.034560e-04,-1.635
-1.034540e-04,-1.60984
-1.034520e-04,-1.60922
-1.034500e-04,-1.62359
-1.034480e-04,-1.60297
-1.034460e-04,-1.60625
-1.034440e-04,-1.64234
-1.034420e-04,-1.60375
-1.034400e-04,-1.62484
-1.034380e-04,-1.61422
-1.034360e-04,-1.63484
-1.034340e-04,-1.59672
-1.034320e-04,-1.615
-1.034300e-04,-1.61688
-1.034280e-04,-1.60625
-1.034260e-04,-1.59578
-1.034240e-04,-1.62
-1.034220e-04,-1.62234
-1.034200e-04,-1.57641
-1.034180e-04,-1.63797
-1.034160e-04,-1.60688
-1.034140e-04,-1.60578
-1.034120e-04,-1.63172
-1.034100e-04,-1.60906
-1.034080e-04,-1.61984
-1.034060e-04,-1.62734
-1.034040e-04,-1.62297
-1.034020e-04,-1.61016
-1.034000e-04,-1.61047
-1.033980e-04,-1.60734
-1.033960e-04,-1.63531
-1.033940e-04,-1.60109
-1.033920e-04,-1.62312
-1.033900e-04,-1.63641
-1.033880e-04,-1.59656
-1.033860e-04,-1.60313
-1.033840e-04,-1.60125
-1.033820e-04,-1.61813
-1.033800e-04,-1.62938
-1.033780e-04,-1.60875
-1.033760e-04,-1.60313
-1.033740e-04,-1.61766
-1.033720e-04,-1.60703
-1.033700e-04,-1.61297
-1.033680e-04,-1.59922
-1.033660e-04,-1.62047
-1.033640e-04,-1.60406
-1.033620e-04,-1.62016
-1.033600e-04,-1.59141
-1.033580e-04,-1.60922
-1.033560e-04,-1.62281
-1.033540e-04,-1.60031
-1.033520e-04,-1.625
-1.033500e-04,-1.61766
-1.033480e-04,-1.61969
-1.033460e-04,-1.61187
-1.033440e-04,-1.58266
-1.033420e-04,-1.63297
-1.033400e-04,-1.59422
-1.033380e-04,-1.58328
-1.033360e-04,-1.60828
-1.033340e-04,-1.6025
-1.033320e-04,-1.61
-1.033300e-04,-1.60219
-1.033280e-04,-1.60813
-1.033260e-04,-1.61344
-1.033240e-04,-1.61016
-1.033220e-04,-1.61703
-1.033200e-04,-1.59672
-1.033180e-04,-1.61344
-1.033160e-04,-1.62094
-1.033140e-04,-1.62531
-1.033120e-04,-1.58313
-1.033100e-04,-1.62625
-1.033080e-04,-1.60766
-1.033060e-04,-1.57812
-1.033040e-04,-1.60016
-1.033020e-04,-1.63156
-1.033000e-04,-1.605
-1.032980e-04,-1.58531
-1.032960e-04,-1.60516
-1.032940e-04,-1.58797
-1.032920e-04,-1.60047
-1.032900e-04,-1.60578
-1.032880e-04,-1.60078
-1.032860e-04,-1.5925
-1.032840e-04,-1.62828
-1.032820e-04,-1.60187
-1.032800e-04,-1.61172
-1.032780e-04,-1.56781
-1.032760e-04,-1.61641
-1.032740e-04,-1.63187
-1.032720e-04,-1.60391
-1.032700e-04,-1.61406
-1.032680e-04,-1.60422
-1.032660e-04,-1.60953
-1.032640e-04,-1.63594
-1.032620e-04,-1.63078
-1.032600e-04,-1.60563
-1.032580e-04,-1.60172
-1.032560e-04,-1.58672
-1.032540e-04,-1.61797
-1.032520e-04,-1.60125
-1.032500e-04,-1.60672
-1.032480e-04,-1.595
-1.032460e-04,-1.61375
-1.032440e-04,-1.60156
-1.032420e-04,-1.61203
-1.032400e-04,-1.61297
-1.032380e-04,-1.58969
-1.032360e-04,-1.59641
-1.032340e-04,-1.61688
-1.032320e-04,-1.5875
-1.032300e-04,-1.58484
-1.032280e-04,-1.60406
-1.032260e-04,-1.60016
-1.032240e-04,-1.62469
-1.032220e-04,-1.59078
-1.032200e-04,-1.58266
-1.032180e-04,-1.63531
-1.032160e-04,-1.60313
-1.032140e-04,-1.61234
-1.032120e-04,-1.58813
-1.032100e-04,-1.6125
-1.032080e-04,-1.60141
-1.032060e-04,-1.62109
-1.032040e-04,-1.56984
-1.032020e-04,-1.60141
-1.032000e-04,-1.60625
-1.031980e-04,-1.59453
-1.031960e-04,-1.61062
-1.031940e-04,-1.57688
-1.031920e-04,-1.61719
-1.031900e-04,-1.54609
-1.031880e-04,-1.60031
-1.031860e-04,-1.59828
-1.031840e-04,-1.60156
-1.031820e-04,-1.60016
-1.031800e-04,-1.63094
-1.031780e-04,-1.58047
-1.031760e-04,-1.62516
-1.031740e-04,-1.61078
-1.031720e-04,-1.59766
-1.031700e-04,-1.56516
-1.031680e-04,-1.60766
-1.031660e-04,-1.59984
-1.031640e-04,-1.59047
-1.031620e-04,-1.59438
-1.031600e-04,-1.59172
-1.031580e-04,-1.62172
