Model,MDO3034
-5.038800e-04,-0.103906
-5.038700e-04,-0.083125
-5.038600e-04,-0.0703125
-5.038500e-04,-0.0625
-5.038400e-04,-0.0864063
-5.038300e-04,-0.104375
-5.038200e-04,-0.0928125
-5.038100e-04,-0.068125
-5.038000e-04,-0.0946875
-5.037900e-04,-0.112656
-5.037800e-04,-0.0742188
-5.037700e-04,-0.0929688
-5.037600e-04,-0.0890625
-5.037500e-04,-0.107969
-5.037400e-04,-0.110938
-5.037300e-04,-0.0984375
-5.037200e-04,-0.0834375
-5.037100e-04,-0.100781
-5.037000e-04,-0.0767188
-5.036900e-04,-0.0926562
-5.036800e-04,-0.0815625
-5.036700e-04,-0.0989063
-5.036600e-04,-0.090625
-5.036500e-04,-0.0629688
-5.036400e-04,-0.1075
-5.036300e-04,-0.0970312
-5.036200e-04,-0.106563
-5.036100e-04,-0.0882813
-5.036000e-04,-0.102031
-5.035900e-04,-0.115
-5.035800e-04,-0.0910938
-5.035700e-04,-0.147344
-5.035600e-04,-0.0939062
-5.035500e-04,-0.0823438
-5.035400e-04,-0.0778125
-5.035300e-04,-0.100625
-5.035200e-04,-0.08125
-5.035100e-04,-0.0848437
-5.035000e-04,-0.0703125
-5.034900e-04,-0.0842187
-5.034800e-04,-0.0815625
-5.034700e-04,-0.0632812
-5.034600e-04,-0.0826563
-5.034500e-04,-0.105938
-5.034400e-04,-0.0917188
-5.034300e-04,-0.08125
-5.034200e-04,-0.061875
-5.034100e-04,-0.080625
-5.034000e-04,-0.101406
-5.033900e-04,-0.0832813
-5.033800e-04,-0.0817188
-5.033700e-04,-0.0884375
-5.033600e-04,-0.111406
-5.033500e-04,-0.086875
-5.033400e-04,-0.108281
-5.033300e-04,-0.102344
-5.033200e-04,-0.0804688
-5.033100e-04,-0.0929688
-5.033000e-04,-0.0715625
-5.032900e-04,-0.114844
-5.032800e-04,-0.0826563
-5.032700e-04,-0.0801562
-5.032600e-04,-0.0917188
-5.032500e-04,-0.07625
-5.032400e-04,-0.100937
-5.032300e-04,-0.06625
-5.032200e-04,-0.105313
-5.032100e-04,-0.0704687
-5.032000e-04,-0.08625
-5.031900e-04,-0.116875
-5.031800e-04,-0.07375
-5.031700e-04,-0.0609375
-5.031600e-04,-0.0914063
-5.031500e-04,-0.0839063
-5.031400e-04,-0.08875
-5.031300e-04,-0.111406
-5.031200e-04,-0.0878125
-5.031100e-04,-0.061875
-5.031000e-04,-0.08
-5.030900e-04,-0.0801562
-5.030800e-04,-0.0921875
-5.030700e-04,-0.105781
-5.030600e-04,-0.0742188
-5.030500e-04,-0.0909375
-5.030400e-04,-0.105313
-5.030300e-04,-0.085625
-5.030200e-04,-0.089375
-5.030100e-04,-0.0817188
-5.030000e-04,-0.059375
-5.029900e-04,-0.080625
-5.029800e-04,-0.0804688
-5.029700e-04,-0.0842187
-5.029600e-04,-0.0951562
-5.029500e-04,-0.0765625
-5.029400e-04,-0.08125
-5.029300e-04,-0.0815625
-5.029200e-04,-0.08375
-5.029100e-04,-0.117813
-5.029000e-04,-0.110938
-5.028900e-04,-0.0775
-5.028800e-04,-0.1
-5.028700e-04,-0.0901563
-5.028600e-04,-0.0857813
-5.028500e-04,-0.073125
-5.028400e-04,-0.0814062
-5.028300e-04,-0.0828125
-5.028200e-04,-0.0854687
-5.028100e-04,-0.0604688
-5.028000e-04,-0.0945312
-5.027900e-04,-0.0589063
-5.027800e-04,-0.0685937
-5.027700e-04,-0.0798438
-5.027600e-04,-0.0742188
-5.027500e-04,-0.105469
-5.027400e-04,-0.0804688
-5.027300e-04,-0.0904688
-5.027200e-04,-0.0814062
-5.027100e-04,-0.0851563
-5.027000e-04,-0.106406
-5.026900e-04,-0.0601563
-5.026800e-04,-0.0998438
-5.026700e-04,-0.0798438
-5.026600e-04,-0.10375
-5.026500e-04,-0.0826563
-5.026400e-04,-0.0629688
-5.026300e-04,-0.0784375
-5.026200e-04,-0.0629688
-5.026100e-04,-0.0757813
-5.026000e-04,-0.0995313
-5.025900e-04,-0.114375
-5.025800e-04,-0.0823438
-5.025700e-04,-0.08125
-5.025600e-04,-0.115625
-5.025500e-04,-0.0698437
-5.025400e-04,-0.0807812
-5.025300e-04,-0.0789062
-5.025200e-04,-0.0882813
-5.025100e-04,-0.0901563
-5.025000e-04,-0.0934375
-5.024900e-04,-0.0751563
-5.024800e-04,-0.102656
-5.024700e-04,-0.0765625
-5.024600e-04,-0.100625
-5.024500e-04,-0.0704687
-5.024400e-04,-0.113125
-5.024300e-04,-0.0617188
-5.024200e-04,-0.0939062
-5.024100e-04,-0.0926562
-5.024000e-04,-0.0657812
-5.023900e-04,-0.0914063
-5.023800e-04,-0.0795312
-5.023700e-04,-0.0715625
-5.023600e-04,-0.0815625
-5.023500e-04,-0.110313
-5.023400e-04,-0.0895313
-5.023300e-04,-0.08
-5.023200e-04,-0.0717187
-5.023100e-04,-0.0910938
-5.023000e-04,-0.109063
-5.022900e-04,-0.0864063
-5.022800e-04,-0.0939062
-5.022700e-04,-0.100312
-5.022600e-04,-0.0948438
-5.022500e-04,-0.0953125
-5.022400e-04,-0.11
-5.022300e-04,-0.0857813
-5.022200e-04,-0.0882813
-5.022100e-04,-0.08125
-5.022000e-04,-0.0825
-5.021900e-04,-0.06
-5.021800e-04,-0.0692187
-5.021700e-04,-0.0957812
-5.021600e-04,-0.0970312
-5.021500e-04,-0.089375
-5.021400e-04,-0.081875
-5.021300e-04,-0.0664062
-5.021200e-04,-0.0851563
-5.021100e-04,-0.08125
-5.021000e-04,-0.07
-5.020900e-04,-0.0951562
-5.020800e-04,-0.09
-5.020700e-04,-0.0653125
-5.020600e-04,-0.0664062
-5.020500e-04,-0.0598438
-5.020400e-04,-0.0551563
-5.020300e-04,-0.0653125
-5.020200e-04,-0.08
-5.020100e-04,-0.0592188
-5.020000e-04,-0.095625
-5.019900e-04,-0.0707813
-5.019800e-04,-0.0676563
-5.019700e-04,-0.0957812
-5.019600e-04,-0.0995313
-5.019500e-04,-0.0773438
-5.019400e-04,-0.085625
-5.019300e-04,-0.070625
-5.019200e-04,-0.070625
-5.019100e-04,-0.105313
-5.019000e-04,-0.0679688
-5.018900e-04,-0.0992188
-5.018800e-04,-0.08125
-5.018700e-04,-0.0782812
-5.018600e-04,-0.0826563
-5.018500e-04,-0.0909375
-5.018400e-04,-0.09125
-5.018300e-04,-0.0757813
-5.018200e-04,-0.0990625
-5.018100e-04,-0.0664062
-5.018000e-04,-0.0690625
-5.017900e-04,-0.0996875
-5.017800e-04,-0.0701563
-5.017700e-04,-0.0654688
-5.017600e-04,-0.0884375
-5.017500e-04,-0.0815625
-5.017400e-04,-0.0575
-5.017300e-04,-0.0784375
-5.017200e-04,-0.0704687
-5.017100e-04,-0.0809375
-5.017000e-04,-0.0667188
-5.016900e-04,-0.0770312
-5.016800e-04,-0.055
-5.016700e-04,-0.0810938
-5.016600e-04,-0.0621875
-5.016500e-04,-0.0723437
-5.016400e-04,-0.0670313
-5.016300e-04,-0.07125
-5.016200e-04,-0.0651562
-5.016100e-04,-0.0776562
-5.016000e-04,-0.0639062
-5.015900e-04,-0.0689063
-5.015800e-04,-0.0814062
-5.015700e-04,-0.07875
-5.015600e-04,-0.0770312
-5.015500e-04,-0.081875
-5.015400e-04,-0.08375
-5.015300e-04,-0.0795312
-5.015200e-04,-0.104531
-5.015100e-04,-0.0703125
-5.015000e-04,-0.0960938
-5.014900e-04,-0.075625
-5.014800e-04,-0.0770312
-5.014700e-04,-0.09125
-5.014600e-04,-0.09
-5.014500e-04,-0.0825
-5.014400e-04,-0.09
-5.014300e-04,-0.0642188
-5.014200e-04,-0.0639062
-5.014100e-04,-0.0584375
-5.014000e-04,-0.0698437
-5.013900e-04,-0.0684375
-5.013800e-04,-0.0839063
-5.013700e-04,-0.0832813
-5.013600e-04,-0.058125
-5.013500e-04,-0.08625
-5.013400e-04,-0.0851563
-5.013300e-04,-0.0520313
-5.013200e-04,-0.10125
-5.013100e-04,-0.0792188
-5.013000e-04,-0.0904688
-5.012900e-04,-0.070625
-5.012800e-04,-0.073125
-5.012700e-04,-0.0695313
-5.012600e-04,-0.083125
-5.012500e-04,-0.0976562
-5.012400e-04,-0.0546875
-5.012300e-04,-0.0982813
-5.012200e-04,-0.0660938
-5.012100e-04,-0.075
-5.012000e-04,-0.0810938
-5.011900e-04,-0.0625
-5.011800e-04,-0.0676563
-5.011700e-04,-0.08625
-5.011600e-04,-0.0715625
-5.011500e-04,-0.0773438
-5.011400e-04,-0.07875
-5.011300e-04,-0.0759375
-5.011200e-04,-0.0592188
-5.011100e-04,-0.060625
-5.011000e-04,-0.0901563
-5.010900e-04,-0.0739063
-5.010800e-04,-0.0598438
-5.010700e-04,-0.0709375
-5.010600e-04,-0.0760938
-5.010500e-04,-0.0473438
-5.010400e-04,-0.0801562
-5.010300e-04,-0.06625
-5.010200e-04,-0.0440625
-5.010100e-04,-0.07875
-5.010000e-04,-0.0854687
-5.009900e-04,-0.0807812
-5.009800e-04,-0.0890625
-5.009700e-04,-0.0575
-5.009600e-04,-0.0560937
-5.009500e-04,-0.0757813
-5.009400e-04,-0.09125
-5.009300e-04,-0.0795312
-5.009200e-04,-0.0714063
-5.009100e-04,-0.0717187
-5.009000e-04,-0.0875
-5.008900e-04,-0.0878125
-5.008800e-04,-0.061875
-5.008700e-04,-0.0873437
-5.008600e-04,-0.08375
-5.008500e-04,-0.09625
-5.008400e-04,-0.0728125
-5.008300e-04,-0.109531
-5.008200e-04,-0.109844
-5.008100e-04,-0.0784375
-5.008000e-04,-0.0801562
-5.007900e-04,-0.0795312
-5.007800e-04,-0.0825
-5.007700e-04,-0.0810938
-5.007600e-04,-0.0745313
-5.007500e-04,-0.0607813
-5.007400e-04,-0.0695313
-5.007300e-04,-0.0573437
-5.007200e-04,-0.0720313
-5.007100e-04,-0.0596875
-5.007000e-04,-0.0885937
-5.006900e-04,-0.0814062
-5.006800e-04,-0.066875
-5.006700e-04,-0.06125
-5.006600e-04,-0.0835938
-5.006500e-04,-0.0660938
-5.006400e-04,-0.0790625
-5.006300e-04,-0.0451563
-5.006200e-04,-0.0645312
-5.006100e-04,-0.088125
-5.006000e-04,-0.0659375
-5.005900e-04,-0.0809375
-5.005800e-04,-0.0445313
-5.005700e-04,-0.100469
-5.005600e-04,-0.0792188
-5.005500e-04,-0.0725
-5.005400e-04,-0.0721875
-5.005300e-04,-0.0704687
-5.005200e-04,-0.0682813
-5.005100e-04,-0.0798438
-5.005000e-04,-0.0609375
-5.004900e-04,-0.0845313
-5.004800e-04,-0.0953125
-5.004700e-04,-0.0754688
-5.004600e-04,-0.105156
-5.004500e-04,-0.0595313
-5.004400e-04,-0.0571875
-5.004300e-04,-0.0654688
-5.004200e-04,-0.0840625
-5.004100e-04,-0.07
-5.004000e-04,-0.05
-5.003900e-04,-0.0696875
-5.003800e-04,-0.0589063
-5.003700e-04,-0.0660938
-5.003600e-04,-0.07
-5.003500e-04,-0.048125
-5.003400e-04,-0.0467188
-5.003300e-04,-0.084375
-5.003200e-04,-0.0578125
-5.003100e-04,-0.0473438
-5.003000e-04,-0.0775
-5.002900e-04,-0.0646875
-5.002800e-04,-0.0675
-5.002700e-04,-0.04375
-5.002600e-04,-0.0475
-5.002500e-04,-0.0445313
-5.002400e-04,-0.0840625
-5.002300e-04,-0.0720313
-5.002200e-04,-0.0620313
-5.002100e-04,-0.0585938
-5.002000e-04,-0.0684375
-5.001900e-04,-0.0775
-5.001800e-04,-0.07
-5.001700e-04,-0.0557813
-5.001600e-04,-0.0892187
-5.001500e-04,-0.0801562
-5.001400e-04,-0.0465625
-5.001300e-04,-0.0575
-5.001200e-04,-0.0826563
-5.001100e-04,-0.0571875
-5.001000e-04,-0.06
-5.000900e-04,-0.0776562
-5.000800e-04,-0.0670313
-5.000700e-04,-0.0559375
-5.000600e-04,-0.0553125
-5.000500e-04,-0.0779688
-5.000400e-04,-0.071875
-5.000300e-04,-0.0803125
-5.000200e-04,-0.0617188
-5.000100e-04,-0.0792188
-5.000000e-04,-0.0679688
-4.999900e-04,-0.0403125
-4.999800e-04,-0.0654688
-4.999700e-04,-0.07125
-4.999600e-04,-0.0573437
-4.999500e-04,-0.0660938
-4.999400e-04,-0.0607813
-4.999300e-04,-0.0598438
-4.999200e-04,-0.0495312
-4.999100e-04,-0.0554688
-4.999000e-04,-0.0809375
-4.998900e-04,-0.0585938
-4.998800e-04,-0.0996875
-4.998700e-04,-0.0796875
-4.998600e-04,-0.0625
-4.998500e-04,-0.0879687
-4.998400e-04,-0.0682813
-4.998300e-04,-0.0839063
-4.998200e-04,-0.0635938
-4.998100e-04,-0.0454688
-4.998000e-04,-0.063125
-4.997900e-04,-0.0765625
-4.997800e-04,-0.0659375
-4.997700e-04,-0.0770312
-4.997600e-04,-0.0835938
-4.997500e-04,-0.0660938
-4.997400e-04,-0.079375
-4.997300e-04,-0.0620313
-4.997200e-04,-0.06375
-4.997100e-04,-0.0776562
-4.997000e-04,-0.07
-4.996900e-04,-0.0795312
-4.996800e-04,-0.0467188
-4.996700e-04,-0.0448438
-4.996600e-04,-0.0798438
-4.996500e-04,-0.0520313
-4.996400e-04,-0.0604688
-4.996300e-04,-0.0589063
-4.996200e-04,-0.0592188
-4.996100e-04,-0.0554688
-4.996000e-04,-0.0614063
-4.995900e-04,-0.0578125
-4.995800e-04,-0.063125
-4.995700e-04,-0.0614063
-4.995600e-04,-0.0778125
-4.995500e-04,-0.0729687
-4.995400e-04,-0.0609375
-4.995300e-04,-0.075
-4.995200e-04,-0.0826563
-4.995100e-04,-0.0703125
-4.995000e-04,-0.0615625
-4.994900e-04,-0.06625
-4.994800e-04,-0.0640625
-4.994700e-04,-0.0745313
-4.994600e-04,-0.0760938
-4.994500e-04,-0.09
-4.994400e-04,-0.0923438
-4.994300e-04,-0.0975
-4.994200e-04,-0.0879687
-4.994100e-04,-0.10125
-4.994000e-04,-0.0464063
-4.993900e-04,-0.096875
-4.993800e-04,-0.0682813
-4.993700e-04,-0.0423437
-4.993600e-04,-0.06875
-4.993500e-04,-0.0796875
-4.993400e-04,-0.0435938
-4.993300e-04,-0.0648438
-4.993200e-04,-0.0964062
-4.993100e-04,-0.0457813
-4.993000e-04,-0.0435938
-4.992900e-04,-0.0453125
-4.992800e-04,-0.0442188
-4.992700e-04,-0.075625
-4.992600e-04,-0.0551563
-4.992500e-04,-0.0585938
-4.992400e-04,-0.0696875
-4.992300e-04,-0.0414062
-4.992200e-04,-0.0739063
-4.992100e-04,-0.086875
-4.992000e-04,-0.0601563
-4.991900e-04,-0.0671875
-4.991800e-04,-0.0653125
-4.991700e-04,-0.0603125
-4.991600e-04,-0.0801562
-4.991500e-04,-0.075625
-4.991400e-04,-0.0578125
-4.991300e-04,-0.0478125
-4.991200e-04,-0.059375
-4.991100e-04,-0.0735937
-4.991000e-04,-0.074375
-4.990900e-04,-0.076875
-4.990800e-04,-0.0571875
-4.990700e-04,-0.0554688
-4.990600e-04,-0.075625
-4.990500e-04,-0.0776562
-4.990400e-04,-0.0584375
-4.990300e-04,-0.0484375
-4.990200e-04,-0.0729687
-4.990100e-04,-0.0560937
-4.990000e-04,-0.048125
-4.989900e-04,-0.0610938
-4.989800e-04,-0.0439063
-4.989700e-04,-0.0779688
-4.989600e-04,-0.0710937
-4.989500e-04,-0.0459375
-4.989400e-04,-0.0439063
-4.989300e-04,-0.0414062
-4.989200e-04,-0.0698437
-4.989100e-04,-0.0495312
-4.989000e-04,-0.0509375
-4.988900e-04,-0.0478125
-4.988800e-04,-0.0520313
-4.988700e-04,-0.0451563
-4.988600e-04,-0.0667188
-4.988500e-04,-0.100156
-4.988400e-04,-0.0420312
-4.988300e-04,-0.0467188
-4.988200e-04,-0.0621875
-4.988100e-04,-0.0654688
-4.988000e-04,-0.0942188
-4.987900e-04,-0.0703125
-4.987800e-04,-0.068125
-4.987700e-04,-0.0714063
-4.987600e-04,-0.048125
-4.987500e-04,-0.0792188
-4.987400e-04,-0.0689063
-4.987300e-04,-0.078125
-4.987200e-04,-0.0745313
-4.987100e-04,-0.0476563
-4.987000e-04,-0.0582812
-4.986900e-04,-0.0646875
-4.986800e-04,-0.0667188
-4.986700e-04,-0.048125
-4.986600e-04,-0.0426562
-4.986500e-04,-0.0534375
-4.986400e-04,-0.0690625
-4.986300e-04,-0.0689063
-4.986200e-04,-0.0378125
-4.986100e-04,-0.0401562
-4.986000e-04,-0.0454688
-4.985900e-04,-0.0425
-4.985800e-04,-0.0432813
-4.985700e-04,-0.0417187
-4.985600e-04,-0.0753125
-4.985500e-04,-0.089375
-4.985400e-04,-0.0595313
-4.985300e-04,-0.0607813
-4.985200e-04,-0.078125
-4.985100e-04,-0.055
-4.985000e-04,-0.044375
-4.984900e-04,-0.0471875
-4.984800e-04,-0.06875
-4.984700e-04,-0.0751563
-4.984600e-04,-0.0428125
-4.984500e-04,-0.060625
-4.984400e-04,-0.066875
-4.984300e-04,-0.0464063
-4.984200e-04,-0.0748438
-4.984100e-04,-0.048125
-4.984000e-04,-0.0640625
-4.983900e-04,-0.0645312
-4.983800e-04,-0.048125
-4.983700e-04,-0.0465625
-4.983600e-04,-0.069375
-4.983500e-04,-0.0570312
-4.983400e-04,-0.0657812
-4.983300e-04,-0.05375
-4.983200e-04,-0.0423437
-4.983100e-04,-0.055
-4.983000e-04,-0.0485937
-4.982900e-04,-0.0567187
-4.982800e-04,-0.0534375
-4.982700e-04,-0.06
-4.982600e-04,-0.0604688
-4.982500e-04,-0.0676563
-4.982400e-04,-0.0692187
-4.982300e-04,-0.0428125
-4.982200e-04,-0.0439063
-4.982100e-04,-0.0428125
-4.982000e-04,-0.0453125
-4.981900e-04,-0.0414062
-4.981800e-04,-0.0414062
-4.981700e-04,-0.0507812
-4.981600e-04,-0.0653125
-4.981500e-04,-0.0714063
-4.981400e-04,-0.0439063
-4.981300e-04,-0.0753125
-4.981200e-04,-0.06125
-4.981100e-04,-0.0564062
-4.981000e-04,-0.0779688
-4.980900e-04,-0.043125
-4.980800e-04,-0.0614063
-4.980700e-04,-0.0501562
-4.980600e-04,-0.0707813
-4.980500e-04,-0.0990625
-4.980400e-04,-0.06875
-4.980300e-04,-0.0757813
-4.980200e-04,-0.04375
-4.980100e-04,-0.0754688
-4.980000e-04,-0.0465625
-4.979900e-04,-0.0453125
-4.979800e-04,-0.0501562
-4.979700e-04,-0.04625
-4.979600e-04,-0.0428125
-4.979500e-04,-0.0453125
-4.979400e-04,-0.0426562
-4.979300e-04,-0.0489062
-4.979200e-04,-0.0426562
-4.979100e-04,-0.0725
-4.979000e-04,-0.0482812
-4.978900e-04,-0.0521875
-4.978800e-04,-0.073125
-4.978700e-04,-0.0704687
-4.978600e-04,-0.0628125
-4.978500e-04,-0.0414062
-4.978400e-04,-0.0925
-4.978300e-04,-0.0601563
-4.978200e-04,-0.0404687
-4.978100e-04,-0.0720313
-4.978000e-04,-0.0703125
-4.977900e-04,-0.0614063
-4.977800e-04,-0.0420312
-4.977700e-04,-0.0651562
-4.977600e-04,-0.0515625
-4.977500e-04,-0.0503125
-4.977400e-04,-0.0453125
-4.977300e-04,-0.0684375
-4.977200e-04,-0.0717187
-4.977100e-04,-0.0584375
-4.977000e-04,-0.0753125
-4.976900e-04,-0.0790625
-4.976800e-04,-0.04625
-4.976700e-04,-0.0729687
-4.976600e-04,-0.0445313
-4.976500e-04,-0.0551563
-4.976400e-04,-0.0476563
-4.976300e-04,-0.0565625
-4.976200e-04,-0.0414062
-4.976100e-04,-0.07
-4.976000e-04,-0.0328125
-4.975900e-04,-0.0592188
-4.975800e-04,-0.05
-4.975700e-04,-0.045
-4.975600e-04,-0.0403125
-4.975500e-04,-0.0515625
-4.975400e-04,-0.0464063
-4.975300e-04,-0.0404687
-4.975200e-04,-0.0417187
-4.975100e-04,-0.0401562
-4.975000e-04,-0.0314063
-4.974900e-04,-0.0573437
-4.974800e-04,-0.0617188
-4.974700e-04,-0.07875
-4.974600e-04,-0.0429688
-4.974500e-04,-0.0617188
-4.974400e-04,-0.0490625
-4.974300e-04,-0.0653125
-4.974200e-04,-0.0615625
-4.974100e-04,-0.0414062
-4.974000e-04,-0.0715625
-4.973900e-04,-0.046875
-4.973800e-04,-0.0829688
-4.973700e-04,-0.0426562
-4.973600e-04,-0.0451563
-4.973500e-04,-0.0653125
-4.973400e-04,-0.0553125
-4.973300e-04,-0.0257813
-4.973200e-04,-0.0404687
-4.973100e-04,-0.0729687
-4.973000e-04,-0.0646875
-4.972900e-04,-0.0517188
-4.972800e-04,-0.0442188
-4.972700e-04,-0.0509375
-4.972600e-04,-0.0410937
-4.972500e-04,-0.0503125
-4.972400e-04,-0.0539063
-4.972300e-04,-0.0434375
-4.972200e-04,-0.0464063
-4.972100e-04,-0.0303125
-4.972000e-04,-0.0595313
-4.971900e-04,-0.0301562
-4.971800e-04,-0.0403125
-4.971700e-04,-0.0417187
-4.971600e-04,-0.0401562
-4.971500e-04,-0.0401562
-4.971400e-04,-0.0403125
-4.971300e-04,-0.0453125
-4.971200e-04,-0.0457813
-4.971100e-04,-0.0420312
-4.971000e-04,-0.0553125
-4.970900e-04,-0.0504687
-4.970800e-04,-0.041875
-4.970700e-04,-0.040625
-4.970600e-04,-0.0720313
-4.970500e-04,-0.0401562
-4.970400e-04,-0.0721875
-4.970300e-04,-0.0534375
-4.970200e-04,-0.0467188
-4.970100e-04,-0.0392188
-4.970000e-04,-0.05375
-4.969900e-04,-0.0421875
-4.969800e-04,-0.0401562
-4.969700e-04,-0.040625
-4.969600e-04,-0.0404687
-4.969500e-04,-0.0332812
-4.969400e-04,-0.0659375
-4.969300e-04,-0.0484375
-4.969200e-04,-0.0657812
-4.969100e-04,-0.04125
-4.969000e-04,-0.0510938
-4.968900e-04,-0.0423437
-4.968800e-04,-0.0454688
-4.968700e-04,-0.055625
-4.968600e-04,-0.0451563
-4.968500e-04,-0.0501562
-4.968400e-04,-0.0440625
-4.968300e-04,-0.0389063
-4.968200e-04,-0.0398438
-4.968100e-04,-0.0567187
-4.968000e-04,-0.0601563
-4.967900e-04,-0.0665625
-4.967800e-04,-0.0603125
-4.967700e-04,-0.0523438
-4.967600e-04,-0.0464063
-4.967500e-04,-0.0701563
-4.967400e-04,-0.055625
-4.967300e-04,-0.0428125
-4.967200e-04,-0.0503125
-4.967100e-04,-0.0645312
-4.967000e-04,-0.0553125
-4.966900e-04,-0.0615625
-4.966800e-04,-0.050625
-4.966700e-04,-0.0389063
-4.966600e-04,-0.0551563
-4.966500e-04,-0.0404687
-4.966400e-04,-0.0453125
-4.966300e-04,-0.0507812
-4.966200e-04,-0.0403125
-4.966100e-04,-0.0379688
-4.966000e-04,-0.0451563
-4.965900e-04,-0.0801562
-4.965800e-04,-0.0632812
-4.965700e-04,-0.0404687
-4.965600e-04,-0.0601563
-4.965500e-04,-0.0632812
-4.965400e-04,-0.0426562
-4.965300e-04,-0.0445313
-4.965200e-04,-0.0403125
-4.965100e-04,-0.050625
-4.965000e-04,-0.0403125
-4.964900e-04,-0.0509375
-4.964800e-04,-0.0535938
-4.964700e-04,-0.0403125
-4.964600e-04,-0.0401562
-4.964500e-04,-0.0715625
-4.964400e-04,-0.0504687
-4.964300e-04,-0.0414062
-4.964200e-04,-0.0401562
-4.964100e-04,-0.0503125
-4.964000e-04,-0.0657812
-4.963900e-04,-0.0501562
-4.963800e-04,-0.0401562
-4.963700e-04,-0.0715625
-4.963600e-04,-0.0401562
-4.963500e-04,-0.0703125
-4.963400e-04,-0.0601563
-4.963300e-04,-0.0578125
-4.963200e-04,-0.0479688
-4.963100e-04,-0.0426562
-4.963000e-04,-0.0457813
-4.962900e-04,-0.0585938
-4.962800e-04,-0.0428125
-4.962700e-04,-0.055625
-4.962600e-04,-0.0415625
-4.962500e-04,-0.0554688
-4.962400e-04,-0.0426562
-4.962300e-04,-0.0420312
-4.962200e-04,-0.0429688
-4.962100e-04,-0.0495312
-4.962000e-04,-0.0423437
