Model,MDO3034
-4.390800e-05,-0.238594
-4.390720e-05,-0.24325
-4.390640e-05,-0.244531
-4.390560e-05,-0.253031
-4.390480e-05,-0.254031
-4.390400e-05,-0.252406
-4.390320e-05,-0.258031
-4.390240e-05,-0.250906
-4.390160e-05,-0.254719
-4.390080e-05,-0.248812
-4.390000e-05,-0.250812
-4.389920e-05,-0.245969
-4.389840e-05,-0.249969
-4.389760e-05,-0.245844
-4.389680e-05,-0.240687
-4.389600e-05,-0.246125
-4.389520e-05,-0.250875
-4.389440e-05,-0.251656
-4.389360e-05,-0.246906
-4.389280e-05,-0.251594
-4.389200e-05,-0.255688
-4.389120e-05,-0.253875
-4.389040e-05,-0.247688
-4.388960e-05,-0.252437
-4.388880e-05,-0.251312
-4.388800e-05,-0.247906
-4.388720e-05,-0.252656
-4.388640e-05,-0.247281
-4.388560e-05,-0.246188
-4.388480e-05,-0.244781
-4.388400e-05,-0.252625
-4.388320e-05,-0.257406
-4.388240e-05,-0.246625
-4.388160e-05,-0.250875
-4.388080e-05,-0.250625
-4.388000e-05,-0.255656
-4.387920e-05,-0.252656
-4.387840e-05,-0.249562
-4.387760e-05,-0.249812
-4.387680e-05,-0.246313
-4.387600e-05,-0.246406
-4.387520e-05,-0.253969
-4.387440e-05,-0.248219
-4.387360e-05,-0.251
-4.387280e-05,-0.251156
-4.387200e-05,-0.257781
-4.387120e-05,-0.25475
-4.387040e-05,-0.258
-4.386960e-05,-0.254094
-4.386880e-05,-0.250469
-4.386800e-05,-0.252688
-4.386720e-05,-0.255219
-4.386640e-05,-0.249062
-4.386560e-05,-0.246719
-4.386480e-05,-0.251563
-4.386400e-05,-0.250437
-4.386320e-05,-0.256625
-4.386240e-05,-0.252094
-4.386160e-05,-0.256125
-4.386080e-05,-0.253406
-4.386000e-05,-0.258031
-4.385920e-05,-0.2515
-4.385840e-05,-0.251969
-4.385760e-05,-0.250937
-4.385680e-05,-0.251906
-4.385600e-05,-0.250031
-4.385520e-05,-0.244344
-4.385440e-05,-0.246531
-4.385360e-05,-0.252188
-4.385280e-05,-0.251125
-4.385200e-05,-0.256063
-4.385120e-05,-0.260313
-4.385040e-05,-0.259531
-4.384960e-05,-0.261813
-4.384880e-05,-0.252937
-4.384800e-05,-0.254125
-4.384720e-05,-0.251031
-4.384640e-05,-0.257156
-4.384560e-05,-0.253437
-4.384480e-05,-0.24775
-4.384400e-05,-0.249406
-4.384320e-05,-0.250156
-4.384240e-05,-0.252
-4.384160e-05,-0.255969
-4.384080e-05,-0.254594
-4.384000e-05,-0.254906
-4.383920e-05,-0.259844
-4.383840e-05,-0.25625
-4.383760e-05,-0.256563
-4.383680e-05,-0.254875
-4.383600e-05,-0.250719
-4.383520e-05,-0.255031
-4.383440e-05,-0.255125
-4.383360e-05,-0.248812
-4.383280e-05,-0.251531
-4.383200e-05,-0.256125
-4.383120e-05,-0.259
-4.383040e-05,-0.25975
-4.382960e-05,-0.25
-4.382880e-05,-0.259531
-4.382800e-05,-0.267031
-4.382720e-05,-0.260281
-4.382640e-05,-0.253344
-4.382560e-05,-0.255344
-4.382480e-05,-0.252344
-4.382400e-05,-0.246969
-4.382320e-05,-0.251937
-4.382240e-05,-0.251719
-4.382160e-05,-0.256281
-4.382080e-05,-0.257625
-4.382000e-05,-0.255094
-4.381920e-05,-0.263906
-4.381840e-05,-0.2565
-4.381760e-05,-0.255937
-4.381680e-05,-0.259875
-4.381600e-05,-0.254906
-4.381520e-05,-0.251406
-4.381440e-05,-0.251094
-4.381360e-05,-0.252219
-4.381280e-05,-0.253937
-4.381200e-05,-0.255625
-4.381120e-05,-0.257
-4.381040e-05,-0.260531
-4.380960e-05,-0.256469
-4.380880e-05,-0.256094
-4.380800e-05,-0.258594
-4.380720e-05,-0.255812
-4.380640e-05,-0.261656
-4.380560e-05,-0.256031
-4.380480e-05,-0.257875
-4.380400e-05,-0.2505
-4.380320e-05,-0.251625
-4.380240e-05,-0.256344
-4.380160e-05,-0.253406
-4.380080e-05,-0.254125
-4.380000e-05,-0.256
-4.379920e-05,-0.256656
-4.379840e-05,-0.262375
-4.379760e-05,-0.258781
-4.379680e-05,-0.256937
-4.379600e-05,-0.257219
-4.379520e-05,-0.256469
-4.379440e-05,-0.254469
-4.379360e-05,-0.257437
-4.379280e-05,-0.247656
-4.379200e-05,-0.2475
-4.379120e-05,-0.251406
-4.379040e-05,-0.255188
-4.378960e-05,-0.256625
-4.378880e-05,-0.25825
-4.378800e-05,-0.259688
-4.378720e-05,-0.262719
-4.378640e-05,-0.26675
-4.378560e-05,-0.260969
-4.378480e-05,-0.253
-4.378400e-05,-0.252969
-4.378320e-05,-0.25675
-4.378240e-05,-0.256937
-4.378160e-05,-0.263219
-4.378080e-05,-0.257437
-4.378000e-05,-0.256344
-4.377920e-05,-0.260781
-4.377840e-05,-0.263781
-4.377760e-05,-0.256875
-4.377680e-05,-0.260156
-4.377600e-05,-0.259969
-4.377520e-05,-0.260594
-4.377440e-05,-0.256437
-4.377360e-05,-0.256969
-4.377280e-05,-0.257844
-4.377200e-05,-0.258219
-4.377120e-05,-0.259156
-4.377040e-05,-0.257281
-4.376960e-05,-0.256156
-4.376880e-05,-0.254688
-4.376800e-05,-0.261344
-4.376720e-05,-0.260937
-4.376640e-05,-0.259656
-4.376560e-05,-0.260563
-4.376480e-05,-0.261969
-4.376400e-05,-0.259
-4.376320e-05,-0.257937
-4.376240e-05,-0.259375
-4.376160e-05,-0.260188
-4.376080e-05,-0.263469
-4.376000e-05,-0.258719
-4.375920e-05,-0.255375
-4.375840e-05,-0.260469
-4.375760e-05,-0.263937
-4.375680e-05,-0.261719
-4.375600e-05,-0.260781
-4.375520e-05,-0.256219
-4.375440e-05,-0.256969
-4.375360e-05,-0.251937
-4.375280e-05,-0.256531
-4.375200e-05,-0.258031
-4.375120e-05,-0.259969
-4.375040e-05,-0.259344
-4.374960e-05,-0.264531
-4.374880e-05,-0.264844
-4.374800e-05,-0.262406
-4.374720e-05,-0.260563
-4.374640e-05,-0.2625
-4.374560e-05,-0.263437
-4.374480e-05,-0.258188
-4.374400e-05,-0.256719
-4.374320e-05,-0.257594
-4.374240e-05,-0.265156
-4.374160e-05,-0.265437
-4.374080e-05,-0.258969
-4.374000e-05,-0.260469
-4.373920e-05,-0.260281
-4.373840e-05,-0.266875
-4.373760e-05,-0.260063
-4.373680e-05,-0.263125
-4.373600e-05,-0.261781
-4.373520e-05,-0.261219
-4.373440e-05,-0.25875
-4.373360e-05,-0.261875
-4.373280e-05,-0.263688
-4.373200e-05,-0.262344
-4.373120e-05,-0.259
-4.373040e-05,-0.262406
-4.372960e-05,-0.269281
-4.372880e-05,-0.262656
-4.372800e-05,-0.269094
-4.372720e-05,-0.260094
-4.372640e-05,-0.264313
-4.372560e-05,-0.259375
-4.372480e-05,-0.261563
-4.372400e-05,-0.25975
-4.372320e-05,-0.261281
-4.372240e-05,-0.266875
-4.372160e-05,-0.264562
-4.372080e-05,-0.258781
-4.372000e-05,-0.261156
-4.371920e-05,-0.263625
-4.371840e-05,-0.267562
-4.371760e-05,-0.25775
-4.371680e-05,-0.269813
-4.371600e-05,-0.261875
-4.371520e-05,-0.262469
-4.371440e-05,-0.257531
-4.371360e-05,-0.259188
-4.371280e-05,-0.258375
-4.371200e-05,-0.261906
-4.371120e-05,-0.257688
-4.371040e-05,-0.263
-4.370960e-05,-0.267719
-4.370880e-05,-0.26775
-4.370800e-05,-0.262344
-4.370720e-05,-0.262375
-4.370640e-05,-0.268437
-4.370560e-05,-0.264688
-4.370480e-05,-0.260906
-4.370400e-05,-0.266625
-4.370320e-05,-0.262937
-4.370240e-05,-0.259656
-4.370160e-05,-0.258281
-4.370080e-05,-0.265625
-4.370000e-05,-0.269094
-4.369920e-05,-0.274906
-4.369840e-05,-0.267688
-4.369760e-05,-0.263156
-4.369680e-05,-0.268375
-4.369600e-05,-0.265406
-4.369520e-05,-0.261594
-4.369440e-05,-0.262375
-4.369360e-05,-0.2645
-4.369280e-05,-0.263344
-4.369200e-05,-0.265281
-4.369120e-05,-0.266281
-4.369040e-05,-0.266969
-4.368960e-05,-0.262219
-4.368880e-05,-0.267562
-4.368800e-05,-0.266437
-4.368720e-05,-0.265906
-4.368640e-05,-0.268156
-4.368560e-05,-0.273375
-4.368480e-05,-0.268781
-4.368400e-05,-0.264937
-4.368320e-05,-0.261375
-4.368240e-05,-0.262875
-4.368160e-05,-0.266219
-4.368080e-05,-0.270219
-4.368000e-05,-0.26075
-4.367920e-05,-0.2675
-4.367840e-05,-0.262063
-4.367760e-05,-0.26925
-4.367680e-05,-0.268156
-4.367600e-05,-0.268875
-4.367520e-05,-0.26925
-4.367440e-05,-0.268156
-4.367360e-05,-0.269719
-4.367280e-05,-0.262344
-4.367200e-05,-0.266625
-4.367120e-05,-0.261156
-4.367040e-05,-0.26125
-4.366960e-05,-0.265562
-4.366880e-05,-0.2735
-4.366800e-05,-0.263281
-4.366720e-05,-0.277375
-4.366640e-05,-0.271625
-4.366560e-05,-0.263719
-4.366480e-05,-0.262844
-4.366400e-05,-0.267281
-4.366320e-05,-0.267719
-4.366240e-05,-0.264281
-4.366160e-05,-0.266656
-4.366080e-05,-0.263469
-4.366000e-05,-0.267125
-4.365920e-05,-0.262281
-4.365840e-05,-0.270313
-4.365760e-05,-0.275344
-4.365680e-05,-0.271406
-4.365600e-05,-0.270188
-4.365520e-05,-0.272156
-4.365440e-05,-0.26425
-4.365360e-05,-0.265188
-4.365280e-05,-0.262813
-4.365200e-05,-0.260437
-4.365120e-05,-0.263531
-4.365040e-05,-0.26075
-4.364960e-05,-0.263344
-4.364880e-05,-0.264
-4.364800e-05,-0.269031
-4.364720e-05,-0.274313
-4.364640e-05,-0.279594
-4.364560e-05,-0.274406
-4.364480e-05,-0.271813
-4.364400e-05,-0.268406
-4.364320e-05,-0.264313
-4.364240e-05,-0.268937
-4.364160e-05,-0.266375
-4.364080e-05,-0.266094
-4.364000e-05,-0.265813
-4.363920e-05,-0.267875
-4.363840e-05,-0.272062
-4.363760e-05,-0.271844
-4.363680e-05,-0.275062
-4.363600e-05,-0.281438
-4.363520e-05,-0.2725
-4.363440e-05,-0.269719
-4.363360e-05,-0.269281
-4.363280e-05,-0.268188
-4.363200e-05,-0.266219
-4.363120e-05,-0.266156
-4.363040e-05,-0.263906
-4.362960e-05,-0.267313
-4.362880e-05,-0.266062
-4.362800e-05,-0.273406
-4.362720e-05,-0.269906
-4.362640e-05,-0.272875
-4.362560e-05,-0.2795
-4.362480e-05,-0.278469
-4.362400e-05,-0.275594
-4.362320e-05,-0.273906
-4.362240e-05,-0.267062
-4.362160e-05,-0.259531
-4.362080e-05,-0.263094
-4.362000e-05,-0.26325
-4.361920e-05,-0.266469
-4.361840e-05,-0.269188
-4.361760e-05,-0.27775
-4.361680e-05,-0.277781
-4.361600e-05,-0.276188
-4.361520e-05,-0.281219
-4.361440e-05,-0.281969
-4.361360e-05,-0.270156
-4.361280e-05,-0.272469
-4.361200e-05,-0.262188
-4.361120e-05,-0.262844
-4.361040e-05,-0.269219
-4.360960e-05,-0.265344
-4.360880e-05,-0.269062
-4.360800e-05,-0.269875
-4.360720e-05,-0.266844
-4.360640e-05,-0.288844
-4.360560e-05,-0.284
-4.360480e-05,-0.284781
-4.360400e-05,-0.278656
-4.360320e-05,-0.273656
-4.360240e-05,-0.271125
-4.360160e-05,-0.271094
-4.360080e-05,-0.265219
-4.360000e-05,-0.267594
-4.359920e-05,-0.263313
-4.359840e-05,-0.262844
-4.359760e-05,-0.272375
-4.359680e-05,-0.280813
-4.359600e-05,-0.2805
-4.359520e-05,-0.284031
-4.359440e-05,-0.282219
-4.359360e-05,-0.270437
-4.359280e-05,-0.274188
-4.359200e-05,-0.271094
-4.359120e-05,-0.265
-4.359040e-05,-0.260813
-4.358960e-05,-0.25925
-4.358880e-05,-0.261937
-4.358800e-05,-0.271125
-4.358720e-05,-0.275562
-4.358640e-05,-0.285969
-4.358560e-05,-0.275344
-4.358480e-05,-0.274594
-4.358400e-05,-0.277813
-4.358320e-05,-0.274844
-4.358240e-05,-0.285813
-4.358160e-05,-0.278031
-4.358080e-05,-0.273344
-4.358000e-05,-0.260375
-4.357920e-05,-0.263344
-4.357840e-05,-0.267594
-4.357760e-05,-0.268937
-4.357680e-05,-0.275531
-4.357600e-05,-0.278562
-4.357520e-05,-0.278594
-4.357440e-05,-0.277094
-4.357360e-05,-0.286062
-4.357280e-05,-0.280687
-4.357200e-05,-0.276875
-4.357120e-05,-0.276219
-4.357040e-05,-0.269656
-4.356960e-05,-0.268906
-4.356880e-05,-0.269313
-4.356800e-05,-0.273
-4.356720e-05,-0.273969
-4.356640e-05,-0.279188
-4.356560e-05,-0.279156
-4.356480e-05,-0.283844
-4.356400e-05,-0.282062
-4.356320e-05,-0.282813
-4.356240e-05,-0.276469
-4.356160e-05,-0.281781
-4.356080e-05,-0.275562
-4.356000e-05,-0.27225
-4.355920e-05,-0.27075
-4.355840e-05,-0.2745
-4.355760e-05,-0.270125
-4.355680e-05,-0.272375
-4.355600e-05,-0.273531
-4.355520e-05,-0.27925
-4.355440e-05,-0.284594
-4.355360e-05,-0.287156
-4.355280e-05,-0.276375
-4.355200e-05,-0.276156
-4.355120e-05,-0.276719
-4.355040e-05,-0.273562
-4.354960e-05,-0.271156
-4.354880e-05,-0.2715
-4.354800e-05,-0.266062
-4.354720e-05,-0.268906
-4.354640e-05,-0.272969
-4.354560e-05,-0.27225
-4.354480e-05,-0.280906
-4.354400e-05,-0.282844
-4.354320e-05,-0.286062
-4.354240e-05,-0.283938
-4.354160e-05,-0.286781
-4.354080e-05,-0.276062
-4.354000e-05,-0.27325
-4.353920e-05,-0.276156
-4.353840e-05,-0.272281
-4.353760e-05,-0.263781
-4.353680e-05,-0.265937
-4.353600e-05,-0.278344
-4.353520e-05,-0.287375
-4.353440e-05,-0.286313
-4.353360e-05,-0.280031
-4.353280e-05,-0.285469
-4.353200e-05,-0.281813
-4.353120e-05,-0.283281
-4.353040e-05,-0.282875
-4.352960e-05,-0.275969
-4.352880e-05,-0.271781
-4.352800e-05,-0.274938
-4.352720e-05,-0.27325
-4.352640e-05,-0.273156
-4.352560e-05,-0.27525
-4.352480e-05,-0.278531
-4.352400e-05,-0.274031
-4.352320e-05,-0.286531
-4.352240e-05,-0.285531
-4.352160e-05,-0.285687
-4.352080e-05,-0.278594
-4.352000e-05,-0.283438
-4.351920e-05,-0.275688
-4.351840e-05,-0.272437
-4.351760e-05,-0.2695
-4.351680e-05,-0.271719
-4.351600e-05,-0.271688
-4.351520e-05,-0.27475
-4.351440e-05,-0.282406
-4.351360e-05,-0.278031
-4.351280e-05,-0.281187
-4.351200e-05,-0.289406
-4.351120e-05,-0.290531
-4.351040e-05,-0.283531
-4.350960e-05,-0.281031
-4.350880e-05,-0.281094
-4.350800e-05,-0.275969
-4.350720e-05,-0.266094
-4.350640e-05,-0.272
-4.350560e-05,-0.275813
-4.350480e-05,-0.272688
-4.350400e-05,-0.277406
-4.350320e-05,-0.284313
-4.350240e-05,-0.283781
-4.350160e-05,-0.287781
-4.350080e-05,-0.291063
-4.350000e-05,-0.285406
-4.349920e-05,-0.281406
-4.349840e-05,-0.281875
-4.349760e-05,-0.274656
-4.349680e-05,-0.273344
-4.349600e-05,-0.269313
-4.349520e-05,-0.279062
-4.349440e-05,-0.276531
-4.349360e-05,-0.2765
-4.349280e-05,-0.278469
-4.349200e-05,-0.282906
-4.349120e-05,-0.287375
-4.349040e-05,-0.286062
-4.348960e-05,-0.291656
-4.348880e-05,-0.285844
-4.348800e-05,-0.281625
-4.348720e-05,-0.276281
-4.348640e-05,-0.279469
-4.348560e-05,-0.273438
-4.348480e-05,-0.276969
-4.348400e-05,-0.27225
-4.348320e-05,-0.28275
-4.348240e-05,-0.290344
-4.348160e-05,-0.285156
-4.348080e-05,-0.28125
-4.348000e-05,-0.284281
-4.347920e-05,-0.282719
-4.347840e-05,-0.289656
-4.347760e-05,-0.283438
-4.347680e-05,-0.278562
-4.347600e-05,-0.275219
-4.347520e-05,-0.269625
-4.347440e-05,-0.277125
-4.347360e-05,-0.280531
-4.347280e-05,-0.283094
-4.347200e-05,-0.286906
-4.347120e-05,-0.288062
-4.347040e-05,-0.287062
-4.346960e-05,-0.289969
-4.346880e-05,-0.285562
-4.346800e-05,-0.286719
-4.346720e-05,-0.28375
-4.346640e-05,-0.277406
-4.346560e-05,-0.275281
-4.346480e-05,-0.2715
-4.346400e-05,-0.275344
-4.346320e-05,-0.280687
-4.346240e-05,-0.285875
-4.346160e-05,-0.286187
-4.346080e-05,-0.28975
-4.346000e-05,-0.292
-4.345920e-05,-0.290625
-4.345840e-05,-0.287813
-4.345760e-05,-0.286406
-4.345680e-05,-0.287219
-4.345600e-05,-0.281906
-4.345520e-05,-0.278375
-4.345440e-05,-0.268813
-4.345360e-05,-0.277875
-4.345280e-05,-0.277844
-4.345200e-05,-0.283938
-4.345120e-05,-0.280875
-4.345040e-05,-0.287406
-4.344960e-05,-0.288906
-4.344880e-05,-0.287938
-4.344800e-05,-0.296344
-4.344720e-05,-0.283125
-4.344640e-05,-0.280656
-4.344560e-05,-0.279062
-4.344480e-05,-0.281438
-4.344400e-05,-0.284562
-4.344320e-05,-0.276906
-4.344240e-05,-0.282594
-4.344160e-05,-0.289687
-4.344080e-05,-0.280219
-4.344000e-05,-0.291625
-4.343920e-05,-0.291938
-4.343840e-05,-0.298406
-4.343760e-05,-0.290938
-4.343680e-05,-0.282625
-4.343600e-05,-0.284562
-4.343520e-05,-0.279313
-4.343440e-05,-0.282781
-4.343360e-05,-0.2805
-4.343280e-05,-0.281687
-4.343200e-05,-0.279594
-4.343120e-05,-0.275906
-4.343040e-05,-0.288781
-4.342960e-05,-0.286875
-4.342880e-05,-0.297938
-4.342800e-05,-0.2885
-4.342720e-05,-0.291031
-4.342640e-05,-0.28575
-4.342560e-05,-0.28275
-4.342480e-05,-0.287156
-4.342400e-05,-0.284781
-4.342320e-05,-0.275031
-4.342240e-05,-0.277813
-4.342160e-05,-0.279781
-4.342080e-05,-0.287375
-4.342000e-05,-0.285344
-4.341920e-05,-0.292719
-4.341840e-05,-0.29125
-4.341760e-05,-0.287219
-4.341680e-05,-0.293281
-4.341600e-05,-0.290063
-4.341520e-05,-0.284625
-4.341440e-05,-0.283969
-4.341360e-05,-0.275406
-4.341280e-05,-0.274562
-4.341200e-05,-0.275188
-4.341120e-05,-0.286656
-4.341040e-05,-0.290438
-4.340960e-05,-0.28625
-4.340880e-05,-0.288125
-4.340800e-05,-0.288281
-4.340720e-05,-0.296219
-4.340640e-05,-0.294875
-4.340560e-05,-0.293438
-4.340480e-05,-0.287781
-4.340400e-05,-0.2795
-4.340320e-05,-0.281062
-4.340240e-05,-0.283469
-4.340160e-05,-0.280031
-4.340080e-05,-0.287813
-4.340000e-05,-0.283375
-4.339920e-05,-0.294063
-4.339840e-05,-0.291438
-4.339760e-05,-0.290531
-4.339680e-05,-0.300563
-4.339600e-05,-0.296
-4.339520e-05,-0.295938
-4.339440e-05,-0.287406
-4.339360e-05,-0.284844
-4.339280e-05,-0.277313
-4.339200e-05,-0.283313
-4.339120e-05,-0.283844
-4.339040e-05,-0.284938
-4.338960e-05,-0.292531
-4.338880e-05,-0.292063
-4.338800e-05,-0.292187
-4.338720e-05,-0.29875
-4.338640e-05,-0.297094
-4.338560e-05,-0.292469
-4.338480e-05,-0.292687
-4.338400e-05,-0.288875
-4.338320e-05,-0.288938
-4.338240e-05,-0.281906
-4.338160e-05,-0.278531
-4.338080e-05,-0.283031
-4.338000e-05,-0.282031
-4.337920e-05,-0.291
-4.337840e-05,-0.30075
-4.337760e-05,-0.292719
-4.337680e-05,-0.292594
-4.337600e-05,-0.292875
-4.337520e-05,-0.295687
-4.337440e-05,-0.294
-4.337360e-05,-0.288687
-4.337280e-05,-0.291469
-4.337200e-05,-0.281375
-4.337120e-05,-0.283687
-4.337040e-05,-0.283438
-4.336960e-05,-0.287687
-4.336880e-05,-0.29125
-4.336800e-05,-0.296
-4.336720e-05,-0.303844
-4.336640e-05,-0.300969
-4.336560e-05,-0.291687
-4.336480e-05,-0.297
-4.336400e-05,-0.290906
-4.336320e-05,-0.290063
-4.336240e-05,-0.28225
-4.336160e-05,-0.287531
-4.336080e-05,-0.281406
-4.336000e-05,-0.283
-4.335920e-05,-0.284094
-4.335840e-05,-0.292281
-4.335760e-05,-0.29325
-4.335680e-05,-0.294687
-4.335600e-05,-0.295219
-4.335520e-05,-0.295156
-4.335440e-05,-0.295969
-4.335360e-05,-0.293969
-4.335280e-05,-0.289406
-4.335200e-05,-0.283344
-4.335120e-05,-0.285187
-4.335040e-05,-0.288344
-4.334960e-05,-0.284875
-4.334880e-05,-0.289062
-4.334800e-05,-0.294875
-4.334720e-05,-0.303063
-4.334640e-05,-0.301531
-4.334560e-05,-0.298375
-4.334480e-05,-0.292625
-4.334400e-05,-0.292531
-4.334320e-05,-0.291594
-4.334240e-05,-0.291344
-4.334160e-05,-0.289594
-4.334080e-05,-0.286094
-4.334000e-05,-0.288094
-4.333920e-05,-0.286562
-4.333840e-05,-0.288187
-4.333760e-05,-0.294563
-4.333680e-05,-0.2925
-4.333600e-05,-0.292813
-4.333520e-05,-0.300594
-4.333440e-05,-0.29125
-4.333360e-05,-0.295594
-4.333280e-05,-0.290594
-4.333200e-05,-0.288125
-4.333120e-05,-0.288406
-4.333040e-05,-0.280969
-4.332960e-05,-0.292844
-4.332880e-05,-0.287844
-4.332800e-05,-0.290813
-4.332720e-05,-0.288313
-4.332640e-05,-0.301938
-4.332560e-05,-0.295906
-4.332480e-05,-0.301625
-4.332400e-05,-0.301656
-4.332320e-05,-0.299844
-4.332240e-05,-0.293281
-4.332160e-05,-0.293125
-4.332080e-05,-0.284594
-4.332000e-05,-0.286187
-4.331920e-05,-0.290156
-4.331840e-05,-0.287875
-4.331760e-05,-0.295187
-4.331680e-05,-0.292625
-4.331600e-05,-0.296531
-4.331520e-05,-0.30025
-4.331440e-05,-0.296938
-4.331360e-05,-0.302812
-4.331280e-05,-0.296969
-4.331200e-05,-0.297125
-4.331120e-05,-0.288187
-4.331040e-05,-0.287656
-4.330960e-05,-0.285062
-4.330880e-05,-0.289438
-4.330800e-05,-0.3005
-4.330720e-05,-0.294813
-4.330640e-05,-0.293906
-4.330560e-05,-0.289844
-4.330480e-05,-0.290875
-4.330400e-05,-0.296938
-4.330320e-05,-0.294813
-4.330240e-05,-0.297938
-4.330160e-05,-0.295187
-4.330080e-05,-0.287469
-4.330000e-05,-0.286344
-4.329920e-05,-0.292781
-4.329840e-05,-0.290219
-4.329760e-05,-0.293156
-4.329680e-05,-0.294594
-4.329600e-05,-0.302031
-4.329520e-05,-0.300406
-4.329440e-05,-0.294281
-4.329360e-05,-0.300375
-4.329280e-05,-0.29925
-4.329200e-05,-0.299781
-4.329120e-05,-0.295094
-4.329040e-05,-0.291719
-4.328960e-05,-0.295063
-4.328880e-05,-0.294375
-4.328800e-05,-0.294594
-4.328720e-05,-0.290187
-4.328640e-05,-0.295375
-4.328560e-05,-0.298375
-4.328480e-05,-0.301687
-4.328400e-05,-0.297312
-4.328320e-05,-0.298563
-4.328240e-05,-0.293125
-4.328160e-05,-0.29825
-4.328080e-05,-0.295187
-4.328000e-05,-0.290469
-4.327920e-05,-0.294094
-4.327840e-05,-0.2995
-4.327760e-05,-0.291375
-4.327680e-05,-0.293813
-4.327600e-05,-0.296312
-4.327520e-05,-0.296969
-4.327440e-05,-0.300719
-4.327360e-05,-0.296938
-4.327280e-05,-0.301344
-4.327200e-05,-0.294938
-4.327120e-05,-0.293656
-4.327040e-05,-0.296438
-4.326960e-05,-0.294469
-4.326880e-05,-0.298906
-4.326800e-05,-0.295938
-4.326720e-05,-0.300656
-4.326640e-05,-0.295719
-4.326560e-05,-0.295313
-4.326480e-05,-0.298687
-4.326400e-05,-0.303281
-4.326320e-05,-0.300156
