Model,MDO3034
-4.390800e-05,-0.378281
-4.390720e-05,-0.37925
-4.390640e-05,-0.377031
-4.390560e-05,-0.37625
-4.390480e-05,-0.379531
-4.390400e-05,-0.376063
-4.390320e-05,-0.376469
-4.390240e-05,-0.375312
-4.390160e-05,-0.377625
-4.390080e-05,-0.380094
-4.390000e-05,-0.372594
-4.389920e-05,-0.376531
-4.389840e-05,-0.377406
-4.389760e-05,-0.380125
-4.389680e-05,-0.380781
-4.389600e-05,-0.383281
-4.389520e-05,-0.37875
-4.389440e-05,-0.375406
-4.389360e-05,-0.372031
-4.389280e-05,-0.378688
-4.389200e-05,-0.381656
-4.389120e-05,-0.376969
-4.389040e-05,-0.379281
-4.388960e-05,-0.372125
-4.388880e-05,-0.376937
-4.388800e-05,-0.376937
-4.388720e-05,-0.376406
-4.388640e-05,-0.380563
-4.388560e-05,-0.38025
-4.388480e-05,-0.378969
-4.388400e-05,-0.378969
-4.388320e-05,-0.376125
-4.388240e-05,-0.382188
-4.388160e-05,-0.378031
-4.388080e-05,-0.377844
-4.388000e-05,-0.377312
-4.387920e-05,-0.377344
-4.387840e-05,-0.372469
-4.387760e-05,-0.381688
-4.387680e-05,-0.375531
-4.387600e-05,-0.375531
-4.387520e-05,-0.380094
-4.387440e-05,-0.372469
-4.387360e-05,-0.380594
-4.387280e-05,-0.379063
-4.387200e-05,-0.378031
-4.387120e-05,-0.375969
-4.387040e-05,-0.380156
-4.386960e-05,-0.378188
-4.386880e-05,-0.382563
-4.386800e-05,-0.371844
-4.386720e-05,-0.375312
-4.386640e-05,-0.371625
-4.386560e-05,-0.374906
-4.386480e-05,-0.3795
-4.386400e-05,-0.381031
-4.386320e-05,-0.375563
-4.386240e-05,-0.3805
-4.386160e-05,-0.382312
-4.386080e-05,-0.377437
-4.386000e-05,-0.372281
-4.385920e-05,-0.376125
-4.385840e-05,-0.378688
-4.385760e-05,-0.378531
-4.385680e-05,-0.373094
-4.385600e-05,-0.379219
-4.385520e-05,-0.376156
-4.385440e-05,-0.378125
-4.385360e-05,-0.378469
-4.385280e-05,-0.377188
-4.385200e-05,-0.380844
-4.385120e-05,-0.378719
-4.385040e-05,-0.380656
-4.384960e-05,-0.375063
-4.384880e-05,-0.379531
-4.384800e-05,-0.377781
-4.384720e-05,-0.379656
-4.384640e-05,-0.377625
-4.384560e-05,-0.375906
-4.384480e-05,-0.382375
-4.384400e-05,-0.373156
-4.384320e-05,-0.386563
-4.384240e-05,-0.380437
-4.384160e-05,-0.382656
-4.384080e-05,-0.376344
-4.384000e-05,-0.380188
-4.383920e-05,-0.38625
-4.383840e-05,-0.376906
-4.383760e-05,-0.376969
-4.383680e-05,-0.38075
-4.383600e-05,-0.382156
-4.383520e-05,-0.3775
-4.383440e-05,-0.383375
-4.383360e-05,-0.380969
-4.383280e-05,-0.380281
-4.383200e-05,-0.381625
-4.383120e-05,-0.380937
-4.383040e-05,-0.383281
-4.382960e-05,-0.374812
-4.382880e-05,-0.377563
-4.382800e-05,-0.374406
-4.382720e-05,-0.376469
-4.382640e-05,-0.375625
-4.382560e-05,-0.377
-4.382480e-05,-0.379812
-4.382400e-05,-0.381031
-4.382320e-05,-0.383656
-4.382240e-05,-0.380969
-4.382160e-05,-0.382156
-4.382080e-05,-0.385469
-4.382000e-05,-0.382875
-4.381920e-05,-0.380469
-4.381840e-05,-0.384719
-4.381760e-05,-0.381719
-4.381680e-05,-0.378344
-4.381600e-05,-0.376094
-4.381520e-05,-0.387188
-4.381440e-05,-0.382563
-4.381360e-05,-0.383719
-4.381280e-05,-0.387281
-4.381200e-05,-0.386344
-4.381120e-05,-0.385281
-4.381040e-05,-0.375563
-4.380960e-05,-0.388625
-4.380880e-05,-0.377844
-4.380800e-05,-0.379281
-4.380720e-05,-0.376688
-4.380640e-05,-0.375469
-4.380560e-05,-0.384469
-4.380480e-05,-0.378937
-4.380400e-05,-0.382031
-4.380320e-05,-0.380406
-4.380240e-05,-0.385469
-4.380160e-05,-0.37675
-4.380080e-05,-0.381594
-4.380000e-05,-0.382094
-4.379920e-05,-0.377625
-4.379840e-05,-0.381219
-4.379760e-05,-0.380625
-4.379680e-05,-0.381625
-4.379600e-05,-0.378406
-4.379520e-05,-0.383156
-4.379440e-05,-0.379937
-4.379360e-05,-0.382656
-4.379280e-05,-0.383969
-4.379200e-05,-0.380688
-4.379120e-05,-0.381156
-4.379040e-05,-0.383344
-4.378960e-05,-0.384688
-4.378880e-05,-0.382406
-4.378800e-05,-0.38825
-4.378720e-05,-0.377031
-4.378640e-05,-0.379844
-4.378560e-05,-0.381094
-4.378480e-05,-0.379969
-4.378400e-05,-0.379719
-4.378320e-05,-0.379688
-4.378240e-05,-0.382219
-4.378160e-05,-0.386656
-4.378080e-05,-0.387781
-4.378000e-05,-0.384375
-4.377920e-05,-0.383406
-4.377840e-05,-0.379531
-4.377760e-05,-0.38775
-4.377680e-05,-0.386937
-4.377600e-05,-0.373812
-4.377520e-05,-0.381281
-4.377440e-05,-0.3805
-4.377360e-05,-0.382469
-4.377280e-05,-0.381219
-4.377200e-05,-0.385813
-4.377120e-05,-0.383781
-4.377040e-05,-0.386813
-4.376960e-05,-0.383156
-4.376880e-05,-0.391063
-4.376800e-05,-0.384969
-4.376720e-05,-0.386406
-4.376640e-05,-0.378375
-4.376560e-05,-0.375563
-4.376480e-05,-0.383375
-4.376400e-05,-0.383937
-4.376320e-05,-0.377906
-4.376240e-05,-0.376437
-4.376160e-05,-0.389937
-4.376080e-05,-0.387188
-4.376000e-05,-0.386969
-4.375920e-05,-0.387219
-4.375840e-05,-0.384844
-4.375760e-05,-0.388344
-4.375680e-05,-0.385906
-4.375600e-05,-0.387406
-4.375520e-05,-0.383313
-4.375440e-05,-0.375938
-4.375360e-05,-0.383531
-4.375280e-05,-0.3835
-4.375200e-05,-0.378
-4.375120e-05,-0.382875
-4.375040e-05,-0.387406
-4.374960e-05,-0.385531
-4.374880e-05,-0.388125
-4.374800e-05,-0.393969
-4.374720e-05,-0.384188
-4.374640e-05,-0.384813
-4.374560e-05,-0.385063
-4.374480e-05,-0.389344
-4.374400e-05,-0.388313
-4.374320e-05,-0.3845
-4.374240e-05,-0.382969
-4.374160e-05,-0.379312
-4.374080e-05,-0.381
-4.374000e-05,-0.384094
-4.373920e-05,-0.385594
-4.373840e-05,-0.385125
-4.373760e-05,-0.387937
-4.373680e-05,-0.385281
-4.373600e-05,-0.379469
-4.373520e-05,-0.386937
-4.373440e-05,-0.381219
-4.373360e-05,-0.382125
-4.373280e-05,-0.383188
-4.373200e-05,-0.381906
-4.373120e-05,-0.383063
-4.373040e-05,-0.380063
-4.372960e-05,-0.388406
-4.372880e-05,-0.379844
-4.372800e-05,-0.382969
-4.372720e-05,-0.392437
-4.372640e-05,-0.386844
-4.372560e-05,-0.385094
-4.372480e-05,-0.388406
-4.372400e-05,-0.387281
-4.372320e-05,-0.381219
-4.372240e-05,-0.384063
-4.372160e-05,-0.383313
-4.372080e-05,-0.382688
-4.372000e-05,-0.382375
-4.371920e-05,-0.388156
-4.371840e-05,-0.388906
-4.371760e-05,-0.395313
-4.371680e-05,-0.384375
-4.371600e-05,-0.386156
-4.371520e-05,-0.388531
-4.371440e-05,-0.383625
-4.371360e-05,-0.381344
-4.371280e-05,-0.382063
-4.371200e-05,-0.384063
-4.371120e-05,-0.379531
-4.371040e-05,-0.388937
-4.370960e-05,-0.388188
-4.370880e-05,-0.387188
-4.370800e-05,-0.389781
-4.370720e-05,-0.388469
-4.370640e-05,-0.388219
-4.370560e-05,-0.380844
-4.370480e-05,-0.3895
-4.370400e-05,-0.387156
-4.370320e-05,-0.382812
-4.370240e-05,-0.388813
-4.370160e-05,-0.383437
-4.370080e-05,-0.383375
-4.370000e-05,-0.384406
-4.369920e-05,-0.390531
-4.369840e-05,-0.387063
-4.369760e-05,-0.392344
-4.369680e-05,-0.391937
-4.369600e-05,-0.393156
-4.369520e-05,-0.387156
-4.369440e-05,-0.391
-4.369360e-05,-0.387125
-4.369280e-05,-0.386313
-4.369200e-05,-0.384563
-4.369120e-05,-0.381625
-4.369040e-05,-0.3855
-4.368960e-05,-0.384875
-4.368880e-05,-0.388656
-4.368800e-05,-0.387625
-4.368720e-05,-0.393937
-4.368640e-05,-0.387688
-4.368560e-05,-0.393188
-4.368480e-05,-0.389906
-4.368400e-05,-0.391156
-4.368320e-05,-0.386781
-4.368240e-05,-0.382437
-4.368160e-05,-0.388813
-4.368080e-05,-0.38625
-4.368000e-05,-0.383594
-4.367920e-05,-0.386281
-4.367840e-05,-0.387875
-4.367760e-05,-0.387969
-4.367680e-05,-0.403
-4.367600e-05,-0.392937
-4.367520e-05,-0.395125
-4.367440e-05,-0.390563
-4.367360e-05,-0.391656
-4.367280e-05,-0.387781
-4.367200e-05,-0.388031
-4.367120e-05,-0.385219
-4.367040e-05,-0.386813
-4.366960e-05,-0.382937
-4.366880e-05,-0.388125
-4.366800e-05,-0.388719
-4.366720e-05,-0.389156
-4.366640e-05,-0.392844
-4.366560e-05,-0.391281
-4.366480e-05,-0.389375
-4.366400e-05,-0.393813
-4.366320e-05,-0.391313
-4.366240e-05,-0.391594
-4.366160e-05,-0.386094
-4.366080e-05,-0.386125
-4.366000e-05,-0.380125
-4.365920e-05,-0.384406
-4.365840e-05,-0.387594
-4.365760e-05,-0.394313
-4.365680e-05,-0.394156
-4.365600e-05,-0.394562
-4.365520e-05,-0.395594
-4.365440e-05,-0.39475
-4.365360e-05,-0.392437
-4.365280e-05,-0.390437
-4.365200e-05,-0.389375
-4.365120e-05,-0.381719
-4.365040e-05,-0.387594
-4.364960e-05,-0.383375
-4.364880e-05,-0.385125
-4.364800e-05,-0.382375
-4.364720e-05,-0.38725
-4.364640e-05,-0.387
-4.364560e-05,-0.39525
-4.364480e-05,-0.393906
-4.364400e-05,-0.392844
-4.364320e-05,-0.391875
-4.364240e-05,-0.393062
-4.364160e-05,-0.392625
-4.364080e-05,-0.38375
-4.364000e-05,-0.386406
-4.363920e-05,-0.385406
-4.363840e-05,-0.384219
-4.363760e-05,-0.395906
-4.363680e-05,-0.397906
-4.363600e-05,-0.39075
-4.363520e-05,-0.392656
-4.363440e-05,-0.391063
-4.363360e-05,-0.401031
-4.363280e-05,-0.395906
-4.363200e-05,-0.388313
-4.363120e-05,-0.385969
-4.363040e-05,-0.385344
-4.362960e-05,-0.383469
-4.362880e-05,-0.383406
-4.362800e-05,-0.392562
-4.362720e-05,-0.391813
-4.362640e-05,-0.394125
-4.362560e-05,-0.393937
-4.362480e-05,-0.401688
-4.362400e-05,-0.402094
-4.362320e-05,-0.394844
-4.362240e-05,-0.393437
-4.362160e-05,-0.392219
-4.362080e-05,-0.391156
-4.362000e-05,-0.391875
-4.361920e-05,-0.385188
-4.361840e-05,-0.387344
-4.361760e-05,-0.392875
-4.361680e-05,-0.388844
-4.361600e-05,-0.388906
-4.361520e-05,-0.398094
-4.361440e-05,-0.393
-4.361360e-05,-0.395469
-4.361280e-05,-0.398469
-4.361200e-05,-0.397813
-4.361120e-05,-0.390969
-4.361040e-05,-0.388344
-4.360960e-05,-0.3865
-4.360880e-05,-0.388125
-4.360800e-05,-0.392688
-4.360720e-05,-0.389031
-4.360640e-05,-0.393562
-4.360560e-05,-0.390594
-4.360480e-05,-0.391844
-4.360400e-05,-0.396
-4.360320e-05,-0.39425
-4.360240e-05,-0.393469
-4.360160e-05,-0.39875
-4.360080e-05,-0.39225
-4.360000e-05,-0.38725
-4.359920e-05,-0.389219
-4.359840e-05,-0.3835
-4.359760e-05,-0.385937
-4.359680e-05,-0.387875
-4.359600e-05,-0.398031
-4.359520e-05,-0.391969
-4.359440e-05,-0.396906
-4.359360e-05,-0.392188
-4.359280e-05,-0.396375
-4.359200e-05,-0.393
-4.359120e-05,-0.389
-4.359040e-05,-0.391375
-4.358960e-05,-0.388094
-4.358880e-05,-0.388531
-4.358800e-05,-0.388719
-4.358720e-05,-0.39025
-4.358640e-05,-0.392
-4.358560e-05,-0.390875
-4.358480e-05,-0.3925
-4.358400e-05,-0.397406
-4.358320e-05,-0.397188
-4.358240e-05,-0.397313
-4.358160e-05,-0.395937
-4.358080e-05,-0.392437
-4.358000e-05,-0.392375
-4.357920e-05,-0.394844
-4.357840e-05,-0.395437
-4.357760e-05,-0.389344
-4.357680e-05,-0.392313
-4.357600e-05,-0.395625
-4.357520e-05,-0.39025
-4.357440e-05,-0.397719
-4.357360e-05,-0.396437
-4.357280e-05,-0.399594
-4.357200e-05,-0.39075
-4.357120e-05,-0.396313
-4.357040e-05,-0.393781
-4.356960e-05,-0.387531
-4.356880e-05,-0.390656
-4.356800e-05,-0.390094
-4.356720e-05,-0.387781
-4.356640e-05,-0.389625
-4.356560e-05,-0.390063
-4.356480e-05,-0.394844
-4.356400e-05,-0.391969
-4.356320e-05,-0.391375
-4.356240e-05,-0.399469
-4.356160e-05,-0.395281
-4.356080e-05,-0.396594
-4.356000e-05,-0.388937
-4.355920e-05,-0.390563
-4.355840e-05,-0.394219
-4.355760e-05,-0.396437
-4.355680e-05,-0.390063
-4.355600e-05,-0.390688
-4.355520e-05,-0.390094
-4.355440e-05,-0.394906
-4.355360e-05,-0.394906
-4.355280e-05,-0.394437
-4.355200e-05,-0.396937
-4.355120e-05,-0.398813
-4.355040e-05,-0.398875
-4.354960e-05,-0.391188
-4.354880e-05,-0.393219
-4.354800e-05,-0.393937
-4.354720e-05,-0.393594
-4.354640e-05,-0.394719
-4.354560e-05,-0.389313
-4.354480e-05,-0.390719
-4.354400e-05,-0.395906
-4.354320e-05,-0.392813
-4.354240e-05,-0.390906
-4.354160e-05,-0.398625
-4.354080e-05,-0.394031
-4.354000e-05,-0.40025
-4.353920e-05,-0.394969
-4.353840e-05,-0.397062
-4.353760e-05,-0.396344
-4.353680e-05,-0.396531
-4.353600e-05,-0.391437
-4.353520e-05,-0.393344
-4.353440e-05,-0.392625
-4.353360e-05,-0.394094
-4.353280e-05,-0.395781
-4.353200e-05,-0.395437
-4.353120e-05,-0.397219
-4.353040e-05,-0.395719
-4.352960e-05,-0.390813
-4.352880e-05,-0.396906
-4.352800e-05,-0.393875
-4.352720e-05,-0.391156
-4.352640e-05,-0.387281
-4.352560e-05,-0.393313
-4.352480e-05,-0.390875
-4.352400e-05,-0.400062
-4.352320e-05,-0.394906
-4.352240e-05,-0.398188
-4.352160e-05,-0.404
-4.352080e-05,-0.393062
-4.352000e-05,-0.39875
-4.351920e-05,-0.403094
-4.351840e-05,-0.397625
-4.351760e-05,-0.402938
-4.351680e-05,-0.397094
-4.351600e-05,-0.394594
-4.351520e-05,-0.392219
-4.351440e-05,-0.398406
-4.351360e-05,-0.395437
-4.351280e-05,-0.395281
-4.351200e-05,-0.396062
-4.351120e-05,-0.397781
-4.351040e-05,-0.397344
-4.350960e-05,-0.399344
-4.350880e-05,-0.401781
-4.350800e-05,-0.400844
-4.350720e-05,-0.398625
-4.350640e-05,-0.39825
-4.350560e-05,-0.393906
-4.350480e-05,-0.394188
-4.350400e-05,-0.390906
-4.350320e-05,-0.396062
-4.350240e-05,-0.394562
-4.350160e-05,-0.397844
-4.350080e-05,-0.397875
-4.350000e-05,-0.3965
-4.349920e-05,-0.400188
-4.349840e-05,-0.40075
-4.349760e-05,-0.402375
-4.349680e-05,-0.4005
-4.349600e-05,-0.399969
-4.349520e-05,-0.393094
-4.349440e-05,-0.396688
-4.349360e-05,-0.399562
-4.349280e-05,-0.40075
-4.349200e-05,-0.399156
-4.349120e-05,-0.394
-4.349040e-05,-0.399594
-4.348960e-05,-0.398156
-4.348880e-05,-0.396688
-4.348800e-05,-0.407219
-4.348720e-05,-0.402438
-4.348640e-05,-0.394969
-4.348560e-05,-0.398375
-4.348480e-05,-0.396562
-4.348400e-05,-0.390844
-4.348320e-05,-0.396156
-4.348240e-05,-0.397281
-4.348160e-05,-0.396125
-4.348080e-05,-0.393125
-4.348000e-05,-0.399188
-4.347920e-05,-0.398813
-4.347840e-05,-0.40275
-4.347760e-05,-0.400562
-4.347680e-05,-0.404813
-4.347600e-05,-0.402031
-4.347520e-05,-0.398375
-4.347440e-05,-0.3945
-4.347360e-05,-0.400313
-4.347280e-05,-0.394625
-4.347200e-05,-0.394594
-4.347120e-05,-0.401406
-4.347040e-05,-0.397281
-4.346960e-05,-0.393844
-4.346880e-05,-0.405875
-4.346800e-05,-0.400813
-4.346720e-05,-0.403594
-4.346640e-05,-0.398125
-4.346560e-05,-0.397688
-4.346480e-05,-0.397469
-4.346400e-05,-0.396906
-4.346320e-05,-0.390937
-4.346240e-05,-0.401344
-4.346160e-05,-0.403031
-4.346080e-05,-0.392437
-4.346000e-05,-0.397
-4.345920e-05,-0.398594
-4.345840e-05,-0.401062
-4.345760e-05,-0.406719
-4.345680e-05,-0.395156
-4.345600e-05,-0.394094
-4.345520e-05,-0.395719
-4.345440e-05,-0.403469
-4.345360e-05,-0.402906
-4.345280e-05,-0.400969
-4.345200e-05,-0.397844
-4.345120e-05,-0.391875
-4.345040e-05,-0.395906
-4.344960e-05,-0.3995
-4.344880e-05,-0.40625
-4.344800e-05,-0.41125
-4.344720e-05,-0.405531
-4.344640e-05,-0.401813
-4.344560e-05,-0.39625
-4.344480e-05,-0.40375
-4.344400e-05,-0.404594
-4.344320e-05,-0.397188
-4.344240e-05,-0.398719
-4.344160e-05,-0.394062
-4.344080e-05,-0.395437
-4.344000e-05,-0.400656
-4.343920e-05,-0.406031
-4.343840e-05,-0.408531
-4.343760e-05,-0.399531
-4.343680e-05,-0.402594
-4.343600e-05,-0.401375
-4.343520e-05,-0.402594
-4.343440e-05,-0.397062
-4.343360e-05,-0.399156
-4.343280e-05,-0.397719
-4.343200e-05,-0.390656
-4.343120e-05,-0.396844
-4.343040e-05,-0.402062
-4.342960e-05,-0.40425
-4.342880e-05,-0.401
-4.342800e-05,-0.403125
-4.342720e-05,-0.400469
-4.342640e-05,-0.4015
-4.342560e-05,-0.407031
-4.342480e-05,-0.401469
-4.342400e-05,-0.397375
-4.342320e-05,-0.395469
-4.342240e-05,-0.398281
-4.342160e-05,-0.39925
-4.342080e-05,-0.4005
-4.342000e-05,-0.401594
-4.341920e-05,-0.401344
-4.341840e-05,-0.401813
-4.341760e-05,-0.401031
-4.341680e-05,-0.397813
-4.341600e-05,-0.404625
-4.341520e-05,-0.404125
-4.341440e-05,-0.401031
-4.341360e-05,-0.397344
-4.341280e-05,-0.400156
-4.341200e-05,-0.398156
-4.341120e-05,-0.404719
-4.341040e-05,-0.403
-4.340960e-05,-0.406219
-4.340880e-05,-0.397062
-4.340800e-05,-0.4105
-4.340720e-05,-0.403438
-4.340640e-05,-0.408281
-4.340560e-05,-0.407719
-4.340480e-05,-0.403094
-4.340400e-05,-0.401875
-4.340320e-05,-0.401656
-4.340240e-05,-0.39875
-4.340160e-05,-0.392844
-4.340080e-05,-0.402281
-4.340000e-05,-0.406688
-4.339920e-05,-0.405
-4.339840e-05,-0.398719
-4.339760e-05,-0.402781
-4.339680e-05,-0.406313
-4.339600e-05,-0.402469
-4.339520e-05,-0.399844
-4.339440e-05,-0.401844
-4.339360e-05,-0.407281
-4.339280e-05,-0.402219
-4.339200e-05,-0.395969
-4.339120e-05,-0.401188
-4.339040e-05,-0.404188
-4.338960e-05,-0.403406
-4.338880e-05,-0.400125
-4.338800e-05,-0.404313
-4.338720e-05,-0.403781
-4.338640e-05,-0.401094
-4.338560e-05,-0.403125
-4.338480e-05,-0.407531
-4.338400e-05,-0.409625
-4.338320e-05,-0.400031
-4.338240e-05,-0.400344
-4.338160e-05,-0.39875
-4.338080e-05,-0.405438
-4.338000e-05,-0.406688
-4.337920e-05,-0.398438
-4.337840e-05,-0.399375
-4.337760e-05,-0.408875
-4.337680e-05,-0.408531
-4.337600e-05,-0.39875
-4.337520e-05,-0.403156
-4.337440e-05,-0.402813
-4.337360e-05,-0.401438
-4.337280e-05,-0.396594
-4.337200e-05,-0.403594
-4.337120e-05,-0.406219
-4.337040e-05,-0.399219
-4.336960e-05,-0.405188
-4.336880e-05,-0.399625
-4.336800e-05,-0.405906
-4.336720e-05,-0.401469
-4.336640e-05,-0.401375
-4.336560e-05,-0.407469
-4.336480e-05,-0.403625
-4.336400e-05,-0.40125
-4.336320e-05,-0.404813
-4.336240e-05,-0.397719
-4.336160e-05,-0.402375
-4.336080e-05,-0.399344
-4.336000e-05,-0.40225
-4.335920e-05,-0.411313
-4.335840e-05,-0.409969
-4.335760e-05,-0.411281
-4.335680e-05,-0.403969
-4.335600e-05,-0.4015
-4.335520e-05,-0.407281
-4.335440e-05,-0.401062
-4.335360e-05,-0.414469
-4.335280e-05,-0.404031
-4.335200e-05,-0.403438
-4.335120e-05,-0.403938
-4.335040e-05,-0.40625
-4.334960e-05,-0.40425
-4.334880e-05,-0.406219
-4.334800e-05,-0.411844
-4.334720e-05,-0.404406
-4.334640e-05,-0.408469
-4.334560e-05,-0.406813
-4.334480e-05,-0.40125
-4.334400e-05,-0.405438
-4.334320e-05,-0.399062
-4.334240e-05,-0.397313
-4.334160e-05,-0.402594
-4.334080e-05,-0.401625
-4.334000e-05,-0.402562
-4.333920e-05,-0.410438
-4.333840e-05,-0.4095
-4.333760e-05,-0.411
-4.333680e-05,-0.403906
-4.333600e-05,-0.409
-4.333520e-05,-0.408625
-4.333440e-05,-0.405969
-4.333360e-05,-0.403531
-4.333280e-05,-0.399531
-4.333200e-05,-0.397437
-4.333120e-05,-0.397313
-4.333040e-05,-0.400438
-4.332960e-05,-0.405375
-4.332880e-05,-0.404594
-4.332800e-05,-0.414563
-4.332720e-05,-0.412031
-4.332640e-05,-0.409938
-4.332560e-05,-0.402688
-4.332480e-05,-0.402438
-4.332400e-05,-0.407781
-4.332320e-05,-0.404906
-4.332240e-05,-0.397969
-4.332160e-05,-0.400781
-4.332080e-05,-0.398938
-4.332000e-05,-0.402375
-4.331920e-05,-0.411875
-4.331840e-05,-0.410719
-4.331760e-05,-0.410469
-4.331680e-05,-0.413094
-4.331600e-05,-0.411687
-4.331520e-05,-0.4055
-4.331440e-05,-0.406562
-4.331360e-05,-0.402281
-4.331280e-05,-0.406281
-4.331200e-05,-0.39775
-4.331120e-05,-0.402813
-4.331040e-05,-0.400281
-4.330960e-05,-0.408375
-4.330880e-05,-0.407844
-4.330800e-05,-0.409813
-4.330720e-05,-0.411031
-4.330640e-05,-0.409438
-4.330560e-05,-0.410969
-4.330480e-05,-0.413125
-4.330400e-05,-0.406375
-4.330320e-05,-0.401531
-4.330240e-05,-0.402594
-4.330160e-05,-0.399781
-4.330080e-05,-0.398156
-4.330000e-05,-0.405125
-4.329920e-05,-0.40475
-4.329840e-05,-0.401469
-4.329760e-05,-0.408375
-4.329680e-05,-0.410719
-4.329600e-05,-0.40975
-4.329520e-05,-0.405156
-4.329440e-05,-0.409156
-4.329360e-05,-0.408313
-4.329280e-05,-0.407406
-4.329200e-05,-0.41075
-4.329120e-05,-0.402844
-4.329040e-05,-0.402188
-4.328960e-05,-0.397906
-4.328880e-05,-0.410906
-4.328800e-05,-0.407438
-4.328720e-05,-0.407438
-4.328640e-05,-0.414094
-4.328560e-05,-0.409969
-4.328480e-05,-0.411125
-4.328400e-05,-0.404062
-4.328320e-05,-0.410562
-4.328240e-05,-0.407625
-4.328160e-05,-0.406469
-4.328080e-05,-0.401813
-4.328000e-05,-0.402844
-4.327920e-05,-0.40925
-4.327840e-05,-0.410844
-4.327760e-05,-0.411219
-4.327680e-05,-0.408219
-4.327600e-05,-0.405031
-4.327520e-05,-0.415625
-4.327440e-05,-0.411781
-4.327360e-05,-0.410062
-4.327280e-05,-0.405156
-4.327200e-05,-0.406156
-4.327120e-05,-0.404156
-4.327040e-05,-0.410844
-4.326960e-05,-0.404781
-4.326880e-05,-0.407562
-4.326800e-05,-0.406469
-4.326720e-05,-0.408062
-4.326640e-05,-0.416219
-4.326560e-05,-0.413594
-4.326480e-05,-0.411156
-4.326400e-05,-0.403531
-4.326320e-05,-0.411781
