Model,MDO3034
-1.037700e-04,-0.298453
-1.037680e-04,-0.301578
-1.037660e-04,-0.299516
-1.037640e-04,-0.301
-1.037620e-04,-0.298875
-1.037600e-04,-0.301516
-1.037580e-04,-0.299578
-1.037560e-04,-0.299984
-1.037540e-04,-0.300016
-1.037520e-04,-0.301531
-1.037500e-04,-0.298984
-1.037480e-04,-0.302516
-1.037460e-04,-0.300953
-1.037440e-04,-0.301547
-1.037420e-04,-0.300687
-1.037400e-04,-0.303031
-1.037380e-04,-0.3005
-1.037360e-04,-0.302844
-1.037340e-04,-0.297859
-1.037320e-04,-0.302359
-1.037300e-04,-0.299234
-1.037280e-04,-0.300563
-1.037260e-04,-0.300234
-1.037240e-04,-0.3005
-1.037220e-04,-0.302125
-1.037200e-04,-0.302047
-1.037180e-04,-0.300344
-1.037160e-04,-0.301203
-1.037140e-04,-0.301516
-1.037120e-04,-0.304516
-1.037100e-04,-0.304922
-1.037080e-04,-0.301891
-1.037060e-04,-0.303859
-1.037040e-04,-0.303875
-1.037020e-04,-0.301437
-1.037000e-04,-0.303594
-1.036980e-04,-0.302891
-1.036960e-04,-0.304688
-1.036940e-04,-0.302797
-1.036920e-04,-0.305141
-1.036900e-04,-0.302437
-1.036880e-04,-0.301078
-1.036860e-04,-0.304656
-1.036840e-04,-0.304516
-1.036820e-04,-0.306266
-1.036800e-04,-0.304516
-1.036780e-04,-0.303984
-1.036760e-04,-0.303266
-1.036740e-04,-0.304641
-1.036720e-04,-0.305016
-1.036700e-04,-0.304047
-1.036680e-04,-0.305031
-1.036660e-04,-0.306703
-1.036640e-04,-0.305078
-1.036620e-04,-0.306219
-1.036600e-04,-0.304516
-1.036580e-04,-0.305359
-1.036560e-04,-0.303922
-1.036540e-04,-0.304094
-1.036520e-04,-0.303641
-1.036500e-04,-0.305391
-1.036480e-04,-0.303156
-1.036460e-04,-0.301766
-1.036440e-04,-0.305031
-1.036420e-04,-0.304516
-1.036400e-04,-0.307016
-1.036380e-04,-0.306203
-1.036360e-04,-0.305031
-1.036340e-04,-0.304766
-1.036320e-04,-0.306094
-1.036300e-04,-0.305891
-1.036280e-04,-0.30575
-1.036260e-04,-0.305016
-1.036240e-04,-0.305828
-1.036220e-04,-0.307703
-1.036200e-04,-0.307594
-1.036180e-04,-0.303766
-1.036160e-04,-0.307484
-1.036140e-04,-0.307891
-1.036120e-04,-0.306328
-1.036100e-04,-0.307328
-1.036080e-04,-0.305016
-1.036060e-04,-0.305734
-1.036040e-04,-0.305297
-1.036020e-04,-0.308156
-1.036000e-04,-0.304063
-1.035980e-04,-0.305109
-1.035960e-04,-0.305609
-1.035940e-04,-0.304531
-1.035920e-04,-0.305109
-1.035900e-04,-0.3075
-1.035880e-04,-0.307766
-1.035860e-04,-0.307375
-1.035840e-04,-0.304875
-1.035820e-04,-0.305719
-1.035800e-04,-0.305672
-1.035780e-04,-0.307703
-1.035760e-04,-0.305875
-1.035740e-04,-0.307891
-1.035720e-04,-0.307344
-1.035700e-04,-0.305859
-1.035680e-04,-0.307891
-1.035660e-04,-0.308672
-1.035640e-04,-0.308172
-1.035620e-04,-0.308422
-1.035600e-04,-0.308094
-1.035580e-04,-0.308
-1.035560e-04,-0.308266
-1.035540e-04,-0.305953
-1.035520e-04,-0.308984
-1.035500e-04,-0.309203
-1.035480e-04,-0.308297
-1.035460e-04,-0.309484
-1.035440e-04,-0.310781
-1.035420e-04,-0.307891
-1.035400e-04,-0.308016
-1.035380e-04,-0.307391
-1.035360e-04,-0.308937
-1.035340e-04,-0.308391
-1.035320e-04,-0.308016
-1.035300e-04,-0.309344
-1.035280e-04,-0.309844
-1.035260e-04,-0.3075
-1.035240e-04,-0.308516
-1.035220e-04,-0.309078
-1.035200e-04,-0.308016
-1.035180e-04,-0.310516
-1.035160e-04,-0.309609
-1.035140e-04,-0.308906
-1.035120e-04,-0.308078
-1.035100e-04,-0.311031
-1.035080e-04,-0.308937
-1.035060e-04,-0.307516
-1.035040e-04,-0.309
-1.035020e-04,-0.308094
-1.035000e-04,-0.309625
-1.034980e-04,-0.308625
-1.034960e-04,-0.308688
-1.034940e-04,-0.310016
-1.034920e-04,-0.309547
-1.034900e-04,-0.311797
-1.034880e-04,-0.308016
-1.034860e-04,-0.310516
-1.034840e-04,-0.310516
-1.034820e-04,-0.308516
-1.034800e-04,-0.308719
-1.034780e-04,-0.310031
-1.034760e-04,-0.308516
-1.034740e-04,-0.311516
-1.034720e-04,-0.308531
-1.034700e-04,-0.30875
-1.034680e-04,-0.309953
-1.034660e-04,-0.310844
-1.034640e-04,-0.309578
-1.034620e-04,-0.311625
-1.034600e-04,-0.309203
-1.034580e-04,-0.310797
-1.034560e-04,-0.309266
-1.034540e-04,-0.311406
-1.034520e-04,-0.309906
-1.034500e-04,-0.310156
-1.034480e-04,-0.308766
-1.034460e-04,-0.31
-1.034440e-04,-0.313437
-1.034420e-04,-0.310031
-1.034400e-04,-0.308
-1.034380e-04,-0.308594
-1.034360e-04,-0.30975
-1.034340e-04,-0.311656
-1.034320e-04,-0.308937
-1.034300e-04,-0.311969
-1.034280e-04,-0.309391
-1.034260e-04,-0.310719
-1.034240e-04,-0.310172
-1.034220e-04,-0.309469
-1.034200e-04,-0.311937
-1.034180e-04,-0.310281
-1.034160e-04,-0.312844
-1.034140e-04,-0.311734
-1.034120e-04,-0.312719
-1.034100e-04,-0.311937
-1.034080e-04,-0.313531
-1.034060e-04,-0.309766
-1.034040e-04,-0.311016
-1.034020e-04,-0.310906
-1.034000e-04,-0.311969
-1.033980e-04,-0.312328
-1.033960e-04,-0.309641
-1.033940e-04,-0.311828
-1.033920e-04,-0.312703
-1.033900e-04,-0.312453
-1.033880e-04,-0.312922
-1.033860e-04,-0.312016
-1.033840e-04,-0.311156
-1.033820e-04,-0.312172
-1.033800e-04,-0.315391
-1.033780e-04,-0.312328
-1.033760e-04,-0.312297
-1.033740e-04,-0.310203
-1.033720e-04,-0.314641
-1.033700e-04,-0.314
-1.033680e-04,-0.313469
-1.033660e-04,-0.311937
-1.033640e-04,-0.311703
-1.033620e-04,-0.314016
-1.033600e-04,-0.315234
-1.033580e-04,-0.312516
-1.033560e-04,-0.314812
-1.033540e-04,-0.313547
-1.033520e-04,-0.315531
-1.033500e-04,-0.313156
-1.033480e-04,-0.312703
-1.033460e-04,-0.313594
-1.033440e-04,-0.315656
-1.033420e-04,-0.315672
-1.033400e-04,-0.313063
-1.033380e-04,-0.312516
-1.033360e-04,-0.313125
-1.033340e-04,-0.310281
-1.033320e-04,-0.313937
-1.033300e-04,-0.316422
-1.033280e-04,-0.311172
-1.033260e-04,-0.314672
-1.033240e-04,-0.317906
-1.033220e-04,-0.311859
-1.033200e-04,-0.312703
-1.033180e-04,-0.313578
-1.033160e-04,-0.313609
-1.033140e-04,-0.315672
-1.033120e-04,-0.31625
-1.033100e-04,-0.31575
-1.033080e-04,-0.315
-1.033060e-04,-0.315859
-1.033040e-04,-0.314391
-1.033020e-04,-0.314547
-1.033000e-04,-0.312563
-1.032980e-04,-0.314141
-1.032960e-04,-0.314781
-1.032940e-04,-0.316891
-1.032920e-04,-0.316
-1.032900e-04,-0.316
-1.032880e-04,-0.312906
-1.032860e-04,-0.314422
-1.032840e-04,-0.316016
-1.032820e-04,-0.314516
-1.032800e-04,-0.315891
-1.032780e-04,-0.315891
-1.032760e-04,-0.314641
-1.032740e-04,-0.315625
-1.032720e-04,-0.312422
-1.032700e-04,-0.313312
-1.032680e-04,-0.315891
-1.032660e-04,-0.315859
-1.032640e-04,-0.3135
-1.032620e-04,-0.312031
-1.032600e-04,-0.312875
-1.032580e-04,-0.316078
-1.032560e-04,-0.316062
-1.032540e-04,-0.315719
-1.032520e-04,-0.317625
-1.032500e-04,-0.318297
-1.032480e-04,-0.316609
-1.032460e-04,-0.314812
-1.032440e-04,-0.315875
-1.032420e-04,-0.314766
-1.032400e-04,-0.316406
-1.032380e-04,-0.316016
-1.032360e-04,-0.316406
-1.032340e-04,-0.315797
-1.032320e-04,-0.3165
-1.032300e-04,-0.313016
-1.032280e-04,-0.315437
-1.032260e-04,-0.316937
-1.032240e-04,-0.315828
-1.032220e-04,-0.316203
-1.032200e-04,-0.316141
-1.032180e-04,-0.316891
-1.032160e-04,-0.316016
-1.032140e-04,-0.316016
-1.032120e-04,-0.316891
-1.032100e-04,-0.317437
-1.032080e-04,-0.319797
-1.032060e-04,-0.316312
-1.032040e-04,-0.315594
-1.032020e-04,-0.317266
-1.032000e-04,-0.317797
-1.031980e-04,-0.317156
-1.031960e-04,-0.317281
-1.031940e-04,-0.317547
-1.031920e-04,-0.313953
-1.031900e-04,-0.316422
-1.031880e-04,-0.318016
-1.031860e-04,-0.316422
-1.031840e-04,-0.317516
-1.031820e-04,-0.316297
-1.031800e-04,-0.318922
-1.031780e-04,-0.316859
-1.031760e-04,-0.314453
-1.031740e-04,-0.314797
-1.031720e-04,-0.3195
-1.031700e-04,-0.317531
-1.031680e-04,-0.319625
-1.031660e-04,-0.316578
-1.031640e-04,-0.317859
-1.031620e-04,-0.317984
-1.031600e-04,-0.317547
-1.031580e-04,-0.319625
-1.031560e-04,-0.316359
-1.031540e-04,-0.317453
-1.031520e-04,-0.318906
-1.031500e-04,-0.319156
-1.031480e-04,-0.317688
-1.031460e-04,-0.317844
-1.031440e-04,-0.31975
-1.031420e-04,-0.318844
-1.031400e-04,-0.321094
-1.031380e-04,-0.319953
-1.031360e-04,-0.316062
-1.031340e-04,-0.318688
-1.031320e-04,-0.317891
-1.031300e-04,-0.32
-1.031280e-04,-0.317469
-1.031260e-04,-0.317984
-1.031240e-04,-0.317984
-1.031220e-04,-0.318156
-1.031200e-04,-0.316609
-1.031180e-04,-0.318984
-1.031160e-04,-0.321156
-1.031140e-04,-0.319953
-1.031120e-04,-0.323125
-1.031100e-04,-0.317594
-1.031080e-04,-0.323484
-1.031060e-04,-0.318203
-1.031040e-04,-0.319828
-1.031020e-04,-0.319969
-1.031000e-04,-0.321813
-1.030980e-04,-0.318969
-1.030960e-04,-0.320734
-1.030940e-04,-0.320359
-1.030920e-04,-0.320219
-1.030900e-04,-0.320813
-1.030880e-04,-0.32
-1.030860e-04,-0.320016
-1.030840e-04,-0.3215
-1.030820e-04,-0.317625
-1.030800e-04,-0.320078
-1.030780e-04,-0.319062
-1.030760e-04,-0.319766
-1.030740e-04,-0.320125
-1.030720e-04,-0.321516
-1.030700e-04,-0.320203
-1.030680e-04,-0.318766
-1.030660e-04,-0.316922
-1.030640e-04,-0.320516
-1.030620e-04,-0.318406
-1.030600e-04,-0.320781
-1.030580e-04,-0.320641
-1.030560e-04,-0.31925
-1.030540e-04,-0.318062
-1.030520e-04,-0.321781
-1.030500e-04,-0.320719
-1.030480e-04,-0.321594
-1.030460e-04,-0.319906
-1.030440e-04,-0.320141
-1.030420e-04,-0.320969
-1.030400e-04,-0.323719
-1.030380e-04,-0.319688
-1.030360e-04,-0.320047
-1.030340e-04,-0.320297
-1.030320e-04,-0.319141
-1.030300e-04,-0.320031
-1.030280e-04,-0.323547
-1.030260e-04,-0.320859
-1.030240e-04,-0.320609
-1.030220e-04,-0.322469
-1.030200e-04,-0.320016
-1.030180e-04,-0.321016
-1.030160e-04,-0.321547
-1.030140e-04,-0.320406
-1.030120e-04,-0.321719
-1.030100e-04,-0.320375
-1.030080e-04,-0.321844
-1.030060e-04,-0.319062
-1.030040e-04,-0.321531
-1.030020e-04,-0.321281
-1.030000e-04,-0.321484
-1.029980e-04,-0.32225
-1.029960e-04,-0.321656
-1.029940e-04,-0.324844
-1.029920e-04,-0.322281
-1.029900e-04,-0.321859
-1.029880e-04,-0.321594
-1.029860e-04,-0.322813
-1.029840e-04,-0.322109
-1.029820e-04,-0.324562
-1.029800e-04,-0.321719
-1.029780e-04,-0.323
-1.029760e-04,-0.324203
-1.029740e-04,-0.323891
-1.029720e-04,-0.321766
-1.029700e-04,-0.323844
-1.029680e-04,-0.323891
-1.029660e-04,-0.322453
-1.029640e-04,-0.325313
-1.029620e-04,-0.321828
-1.029600e-04,-0.323922
-1.029580e-04,-0.320891
-1.029560e-04,-0.323672
-1.029540e-04,-0.324
-1.029520e-04,-0.325141
-1.029500e-04,-0.323344
-1.029480e-04,-0.323859
-1.029460e-04,-0.324031
-1.029440e-04,-0.3235
-1.029420e-04,-0.321922
-1.029400e-04,-0.325016
-1.029380e-04,-0.324609
-1.029360e-04,-0.32425
-1.029340e-04,-0.324422
-1.029320e-04,-0.32475
-1.029300e-04,-0.32425
-1.029280e-04,-0.325516
-1.029260e-04,-0.32425
-1.029240e-04,-0.32475
-1.029220e-04,-0.324797
-1.029200e-04,-0.324969
-1.029180e-04,-0.321453
-1.029160e-04,-0.321906
-1.029140e-04,-0.323719
-1.029120e-04,-0.322562
-1.029100e-04,-0.326016
-1.029080e-04,-0.324266
-1.029060e-04,-0.323672
-1.029040e-04,-0.323953
-1.029020e-04,-0.322172
-1.029000e-04,-0.324891
-1.028980e-04,-0.326016
-1.028960e-04,-0.323937
-1.028940e-04,-0.323094
-1.028920e-04,-0.324437
-1.028900e-04,-0.325234
-1.028880e-04,-0.324422
-1.028860e-04,-0.324016
-1.028840e-04,-0.324047
-1.028820e-04,-0.321641
-1.028800e-04,-0.324531
-1.028780e-04,-0.327547
-1.028760e-04,-0.323016
-1.028740e-04,-0.326562
-1.028720e-04,-0.326391
-1.028700e-04,-0.322844
-1.028680e-04,-0.325516
-1.028660e-04,-0.323891
-1.028640e-04,-0.327516
-1.028620e-04,-0.324469
-1.028600e-04,-0.323797
-1.028580e-04,-0.323906
-1.028560e-04,-0.324219
-1.028540e-04,-0.323781
-1.028520e-04,-0.325734
-1.028500e-04,-0.322156
-1.028480e-04,-0.324688
-1.028460e-04,-0.326906
-1.028440e-04,-0.325969
-1.028420e-04,-0.323375
-1.028400e-04,-0.327047
-1.028380e-04,-0.325859
-1.028360e-04,-0.325281
-1.028340e-04,-0.323969
-1.028320e-04,-0.325281
-1.028300e-04,-0.325797
-1.028280e-04,-0.32475
-1.028260e-04,-0.327578
-1.028240e-04,-0.325172
-1.028220e-04,-0.325828
-1.028200e-04,-0.324703
-1.028180e-04,-0.324641
-1.028160e-04,-0.326203
-1.028140e-04,-0.324562
-1.028120e-04,-0.327125
-1.028100e-04,-0.327813
-1.028080e-04,-0.327422
-1.028060e-04,-0.325906
-1.028040e-04,-0.327953
-1.028020e-04,-0.327203
-1.028000e-04,-0.326375
-1.027980e-04,-0.325094
-1.027960e-04,-0.327859
-1.027940e-04,-0.327813
-1.027920e-04,-0.327656
-1.027900e-04,-0.326875
-1.027880e-04,-0.328359
-1.027860e-04,-0.327656
-1.027840e-04,-0.329359
-1.027820e-04,-0.325141
-1.027800e-04,-0.328219
-1.027780e-04,-0.327703
-1.027760e-04,-0.328984
-1.027740e-04,-0.325375
-1.027720e-04,-0.328594
-1.027700e-04,-0.327922
-1.027680e-04,-0.327875
-1.027660e-04,-0.328109
-1.027640e-04,-0.327922
-1.027620e-04,-0.328969
-1.027600e-04,-0.327641
-1.027580e-04,-0.326391
-1.027560e-04,-0.328
-1.027540e-04,-0.327188
-1.027520e-04,-0.32575
-1.027500e-04,-0.325016
-1.027480e-04,-0.327703
-1.027460e-04,-0.327484
-1.027440e-04,-0.328141
-1.027420e-04,-0.327516
-1.027400e-04,-0.328656
-1.027380e-04,-0.330172
-1.027360e-04,-0.330594
-1.027340e-04,-0.327
-1.027320e-04,-0.326
-1.027300e-04,-0.329391
-1.027280e-04,-0.327766
-1.027260e-04,-0.327781
-1.027240e-04,-0.328109
-1.027220e-04,-0.328016
-1.027200e-04,-0.328531
-1.027180e-04,-0.327656
-1.027160e-04,-0.330016
-1.027140e-04,-0.326375
-1.027120e-04,-0.328141
-1.027100e-04,-0.32775
-1.027080e-04,-0.329078
-1.027060e-04,-0.327141
-1.027040e-04,-0.328313
-1.027020e-04,-0.328969
-1.027000e-04,-0.327375
-1.026980e-04,-0.332437
-1.026960e-04,-0.331047
-1.026940e-04,-0.328141
-1.026920e-04,-0.331297
-1.026900e-04,-0.327781
-1.026880e-04,-0.327875
-1.026860e-04,-0.327719
-1.026840e-04,-0.328766
-1.026820e-04,-0.330437
-1.026800e-04,-0.329813
-1.026780e-04,-0.327672
-1.026760e-04,-0.329109
-1.026740e-04,-0.330469
-1.026720e-04,-0.328
-1.026700e-04,-0.331016
-1.026680e-04,-0.327016
-1.026660e-04,-0.330437
-1.026640e-04,-0.331844
-1.026620e-04,-0.330234
-1.026600e-04,-0.327141
-1.026580e-04,-0.329328
-1.026560e-04,-0.328922
-1.026540e-04,-0.332
-1.026520e-04,-0.331594
-1.026500e-04,-0.328891
-1.026480e-04,-0.328625
-1.026460e-04,-0.328594
-1.026440e-04,-0.329828
-1.026420e-04,-0.329469
-1.026400e-04,-0.331172
-1.026380e-04,-0.330047
-1.026360e-04,-0.329813
-1.026340e-04,-0.332344
-1.026320e-04,-0.334016
-1.026300e-04,-0.330672
-1.026280e-04,-0.332125
-1.026260e-04,-0.332125
-1.026240e-04,-0.331797
-1.026220e-04,-0.331719
-1.026200e-04,-0.331813
-1.026180e-04,-0.328672
-1.026160e-04,-0.329453
-1.026140e-04,-0.328391
-1.026120e-04,-0.329609
-1.026100e-04,-0.330875
-1.026080e-04,-0.329313
-1.026060e-04,-0.330891
-1.026040e-04,-0.331875
-1.026020e-04,-0.32875
-1.026000e-04,-0.329516
-1.025980e-04,-0.3315
-1.025960e-04,-0.330891
-1.025940e-04,-0.332813
-1.025920e-04,-0.331734
-1.025900e-04,-0.330031
-1.025880e-04,-0.331281
-1.025860e-04,-0.331969
-1.025840e-04,-0.331828
-1.025820e-04,-0.329891
-1.025800e-04,-0.330141
-1.025780e-04,-0.331594
-1.025760e-04,-0.330781
-1.025740e-04,-0.331969
-1.025720e-04,-0.329953
-1.025700e-04,-0.331828
-1.025680e-04,-0.330375
-1.025660e-04,-0.332422
-1.025640e-04,-0.331922
-1.025620e-04,-0.331906
-1.025600e-04,-0.329844
-1.025580e-04,-0.329688
-1.025560e-04,-0.329906
-1.025540e-04,-0.330828
-1.025520e-04,-0.329984
-1.025500e-04,-0.331484
-1.025480e-04,-0.329953
-1.025460e-04,-0.332953
-1.025440e-04,-0.331453
-1.025420e-04,-0.329484
-1.025400e-04,-0.331828
-1.025380e-04,-0.330453
-1.025360e-04,-0.328
-1.025340e-04,-0.331437
-1.025320e-04,-0.332266
-1.025300e-04,-0.333469
-1.025280e-04,-0.332734
-1.025260e-04,-0.332484
-1.025240e-04,-0.331891
-1.025220e-04,-0.332578
-1.025200e-04,-0.334016
-1.025180e-04,-0.333125
-1.025160e-04,-0.333203
-1.025140e-04,-0.333187
-1.025120e-04,-0.331828
-1.025100e-04,-0.332984
-1.025080e-04,-0.332125
-1.025060e-04,-0.332766
-1.025040e-04,-0.333453
-1.025020e-04,-0.328484
-1.025000e-04,-0.332844
-1.024980e-04,-0.333766
-1.024960e-04,-0.332078
-1.024940e-04,-0.333266
-1.024920e-04,-0.3335
-1.024900e-04,-0.333031
-1.024880e-04,-0.331266
-1.024860e-04,-0.333047
-1.024840e-04,-0.329781
-1.024820e-04,-0.331922
-1.024800e-04,-0.333797
-1.024780e-04,-0.333328
-1.024760e-04,-0.334766
-1.024740e-04,-0.333703
-1.024720e-04,-0.334391
-1.024700e-04,-0.330984
-1.024680e-04,-0.332703
-1.024660e-04,-0.334266
-1.024640e-04,-0.332141
-1.024620e-04,-0.333984
-1.024600e-04,-0.335094
-1.024580e-04,-0.333734
-1.024560e-04,-0.333062
-1.024540e-04,-0.335172
-1.024520e-04,-0.332359
-1.024500e-04,-0.335016
-1.024480e-04,-0.334078
-1.024460e-04,-0.333094
-1.024440e-04,-0.333531
-1.024420e-04,-0.332062
-1.024400e-04,-0.335078
-1.024380e-04,-0.335141
-1.024360e-04,-0.334891
-1.024340e-04,-0.334109
-1.024320e-04,-0.332469
-1.024300e-04,-0.334234
-1.024280e-04,-0.333031
-1.024260e-04,-0.332953
-1.024240e-04,-0.332391
-1.024220e-04,-0.332687
-1.024200e-04,-0.332844
-1.024180e-04,-0.334469
-1.024160e-04,-0.333516
-1.024140e-04,-0.333016
-1.024120e-04,-0.333094
-1.024100e-04,-0.335125
-1.024080e-04,-0.333578
-1.024060e-04,-0.334094
-1.024040e-04,-0.334187
-1.024020e-04,-0.330031
-1.024000e-04,-0.331906
-1.023980e-04,-0.332797
-1.023960e-04,-0.332187
-1.023940e-04,-0.335187
-1.023920e-04,-0.333484
-1.023900e-04,-0.332203
-1.023880e-04,-0.333578
-1.023860e-04,-0.335672
-1.023840e-04,-0.335984
-1.023820e-04,-0.332781
-1.023800e-04,-0.335672
-1.023780e-04,-0.332156
-1.023760e-04,-0.335547
-1.023740e-04,-0.335578
-1.023720e-04,-0.334531
-1.023700e-04,-0.334422
-1.023680e-04,-0.335609
-1.023660e-04,-0.332797
-1.023640e-04,-0.335625
-1.023620e-04,-0.334703
-1.023600e-04,-0.334578
-1.023580e-04,-0.334906
-1.023560e-04,-0.336266
-1.023540e-04,-0.336109
-1.023520e-04,-0.336422
-1.023500e-04,-0.336469
-1.023480e-04,-0.333625
-1.023460e-04,-0.334594
-1.023440e-04,-0.33325
-1.023420e-04,-0.335406
-1.023400e-04,-0.334391
-1.023380e-04,-0.336813
-1.023360e-04,-0.336
-1.023340e-04,-0.331531
-1.023320e-04,-0.336
-1.023300e-04,-0.334953
-1.023280e-04,-0.334516
-1.023260e-04,-0.333125
-1.023240e-04,-0.336391
-1.023220e-04,-0.335859
-1.023200e-04,-0.335953
-1.023180e-04,-0.333266
-1.023160e-04,-0.337187
-1.023140e-04,-0.335641
-1.023120e-04,-0.335938
-1.023100e-04,-0.336781
-1.023080e-04,-0.334203
-1.023060e-04,-0.335984
-1.023040e-04,-0.336391
-1.023020e-04,-0.3365
-1.023000e-04,-0.336234
-1.022980e-04,-0.335984
-1.022960e-04,-0.337625
-1.022940e-04,-0.335938
-1.022920e-04,-0.335594
-1.022900e-04,-0.336109
-1.022880e-04,-0.335375
-1.022860e-04,-0.335484
-1.022840e-04,-0.337672
-1.022820e-04,-0.334609
-1.022800e-04,-0.334422
-1.022780e-04,-0.336313
-1.022760e-04,-0.333937
-1.022740e-04,-0.336266
-1.022720e-04,-0.336406
-1.022700e-04,-0.337031
-1.022680e-04,-0.334187
-1.022660e-04,-0.336641
-1.022640e-04,-0.333453
-1.022620e-04,-0.336766
-1.022600e-04,-0.33725
-1.022580e-04,-0.335266
-1.022560e-04,-0.334656
-1.022540e-04,-0.337
-1.022520e-04,-0.335891
-1.022500e-04,-0.337062
-1.022480e-04,-0.338984
-1.022460e-04,-0.335891
-1.022440e-04,-0.335234
-1.022420e-04,-0.336438
-1.022400e-04,-0.3375
-1.022380e-04,-0.336328
-1.022360e-04,-0.336141
-1.022340e-04,-0.335703
-1.022320e-04,-0.33925
-1.022300e-04,-0.337266
-1.022280e-04,-0.335953
-1.022260e-04,-0.336906
-1.022240e-04,-0.336141
-1.022220e-04,-0.3345
-1.022200e-04,-0.335781
-1.022180e-04,-0.337
-1.022160e-04,-0.335703
-1.022140e-04,-0.336125
-1.022120e-04,-0.336828
-1.022100e-04,-0.337391
-1.022080e-04,-0.336391
-1.022060e-04,-0.334766
-1.022040e-04,-0.336516
-1.022020e-04,-0.337016
-1.022000e-04,-0.338984
-1.021980e-04,-0.336266
-1.021960e-04,-0.336938
-1.021940e-04,-0.333891
-1.021920e-04,-0.338016
-1.021900e-04,-0.336547
-1.021880e-04,-0.332781
-1.021860e-04,-0.335125
-1.021840e-04,-0.336187
-1.021820e-04,-0.334766
-1.021800e-04,-0.337141
-1.021780e-04,-0.336219
-1.021760e-04,-0.336391
-1.021740e-04,-0.334766
-1.021720e-04,-0.336219
-1.021700e-04,-0.333922
-1.021680e-04,-0.336016
-1.021660e-04,-0.338734
-1.021640e-04,-0.337562
-1.021620e-04,-0.336406
-1.021600e-04,-0.337922
-1.021580e-04,-0.338141
