Model,MDO3034
-1.293080e-04,-1.97219
-1.293040e-04,-1.99063
-1.293000e-04,-1.97297
-1.292960e-04,-2.00234
-1.292920e-04,-1.96156
-1.292880e-04,-1.96125
-1.292840e-04,-1.98656
-1.292800e-04,-1.96891
-1.292760e-04,-1.99234
-1.292720e-04,-1.97844
-1.292680e-04,-1.98141
-1.292640e-04,-1.96625
-1.292600e-04,-1.95891
-1.292560e-04,-1.98594
-1.292520e-04,-1.96266
-1.292480e-04,-1.97078
-1.292440e-04,-1.99734
-1.292400e-04,-1.96703
-1.292360e-04,-1.98141
-1.292320e-04,-1.98078
-1.292280e-04,-1.97344
-1.292240e-04,-1.99562
-1.292200e-04,-1.97531
-1.292160e-04,-1.97813
-1.292120e-04,-1.97672
-1.292080e-04,-1.98906
-1.292040e-04,-1.97797
-1.292000e-04,-1.99922
-1.291960e-04,-1.97344
-1.291920e-04,-1.98562
-1.291880e-04,-1.985
-1.291840e-04,-1.98328
-1.291800e-04,-2.00828
-1.291760e-04,-1.98
-1.291720e-04,-1.98578
-1.291680e-04,-1.97391
-1.291640e-04,-1.97734
-1.291600e-04,-1.99219
-1.291560e-04,-1.96969
-1.291520e-04,-2.01531
-1.291480e-04,-1.98
-1.291440e-04,-1.97859
-1.291400e-04,-1.97797
-1.291360e-04,-1.96781
-1.291320e-04,-1.98203
-1.291280e-04,-1.99969
-1.291240e-04,-2.00062
-1.291200e-04,-2.00062
-1.291160e-04,-2.00531
-1.291120e-04,-2.01984
-1.291080e-04,-1.97078
-1.291040e-04,-2.005
-1.291000e-04,-2.00141
-1.290960e-04,-2.00156
-1.290920e-04,-2.02453
-1.290880e-04,-1.98297
-1.290840e-04,-2.00937
-1.290800e-04,-1.99172
-1.290760e-04,-2.00141
-1.290720e-04,-2.01297
-1.290680e-04,-1.9575
-1.290640e-04,-2.00875
-1.290600e-04,-2.01797
-1.290560e-04,-1.99828
-1.290520e-04,-2.02266
-1.290480e-04,-1.9725
-1.290440e-04,-2.01828
-1.290400e-04,-2.00922
-1.290360e-04,-1.98469
-1.290320e-04,-2.01859
-1.290280e-04,-2.01391
-1.290240e-04,-2.01922
-1.290200e-04,-2.02
-1.290160e-04,-1.96688
-1.290120e-04,-2.02203
-1.290080e-04,-1.98109
-1.290040e-04,-2.00937
-1.290000e-04,-2.02438
-1.289960e-04,-2.01656
-1.289920e-04,-1.97281
-1.289880e-04,-1.99141
-1.289840e-04,-2.01172
-1.289800e-04,-2.01766
-1.289760e-04,-2.00969
-1.289720e-04,-2.01938
-1.289680e-04,-2.01359
-1.289640e-04,-2.01797
-1.289600e-04,-2.01469
-1.289560e-04,-1.97938
-1.289520e-04,-1.98453
-1.289480e-04,-2.00406
-1.289440e-04,-2.01172
-1.289400e-04,-2.01234
-1.289360e-04,-2.01344
-1.289320e-04,-2.00516
-1.289280e-04,-2.00344
-1.289240e-04,-2.01438
-1.289200e-04,-1.97625
-1.289160e-04,-2.00516
-1.289120e-04,-2.00125
-1.289080e-04,-2.02391
-1.289040e-04,-2.03219
-1.289000e-04,-2.03422
-1.288960e-04,-2.02359
-1.288920e-04,-2.03531
-1.288880e-04,-2.01781
-1.288840e-04,-2.03453
-1.288800e-04,-2.02125
-1.288760e-04,-2.00484
-1.288720e-04,-1.99297
-1.288680e-04,-2.01453
-1.288640e-04,-2.00172
-1.288600e-04,-2.01016
-1.288560e-04,-2.02687
-1.288520e-04,-2.03516
-1.288480e-04,-2.00687
-1.288440e-04,-2.05484
-1.288400e-04,-2.03609
-1.288360e-04,-2.03859
-1.288320e-04,-2.02844
-1.288280e-04,-2.02625
-1.288240e-04,-2.04797
-1.288200e-04,-2.00016
-1.288160e-04,-2.02797
-1.288120e-04,-2.02172
-1.288080e-04,-2.01891
-1.288040e-04,-2.03437
-1.288000e-04,-2.01922
-1.287960e-04,-2.01609
-1.287920e-04,-2.03391
-1.287880e-04,-2
-1.287840e-04,-2.03781
-1.287800e-04,-2.02687
-1.287760e-04,-2.04203
-1.287720e-04,-2.03859
-1.287680e-04,-2.015
-1.287640e-04,-2.03828
-1.287600e-04,-2.03844
-1.287560e-04,-2.04391
-1.287520e-04,-2.00984
-1.287480e-04,-2.06125
-1.287440e-04,-2.04438
-1.287400e-04,-2.02781
-1.287360e-04,-2.05516
-1.287320e-04,-2.05234
-1.287280e-04,-2.03109
-1.287240e-04,-2.03984
-1.287200e-04,-2.03172
-1.287160e-04,-2.02266
-1.287120e-04,-2.00828
-1.287080e-04,-2.04047
-1.287040e-04,-2.05281
-1.287000e-04,-1.99547
-1.286960e-04,-2.0675
-1.286920e-04,-2.03031
-1.286880e-04,-2.03641
-1.286840e-04,-2.05359
-1.286800e-04,-2.04422
-1.286760e-04,-2.02844
-1.286720e-04,-2.01984
-1.286680e-04,-2.01984
-1.286640e-04,-2.02125
-1.286600e-04,-2.03703
-1.286560e-04,-2.07094
-1.286520e-04,-2.02234
-1.286480e-04,-2.01922
-1.286440e-04,-2.04266
-1.286400e-04,-2.07766
-1.286360e-04,-2.04281
-1.286320e-04,-2.01531
-1.286280e-04,-2.06188
-1.286240e-04,-2.04031
-1.286200e-04,-2.04719
-1.286160e-04,-2.025
-1.286120e-04,-2.02875
-1.286080e-04,-2.07453
-1.286040e-04,-2.05234
-1.286000e-04,-2.04828
-1.285960e-04,-2.04156
-1.285920e-04,-2.07156
-1.285880e-04,-2.05391
-1.285840e-04,-2.04953
-1.285800e-04,-2.03922
-1.285760e-04,-2.05422
-1.285720e-04,-2.06359
-1.285680e-04,-2.04484
-1.285640e-04,-2.03234
-1.285600e-04,-2.07016
-1.285560e-04,-2.05641
-1.285520e-04,-2.04875
-1.285480e-04,-2.06156
-1.285440e-04,-2.04266
-1.285400e-04,-2.055
-1.285360e-04,-2.07391
-1.285320e-04,-2.06813
-1.285280e-04,-2.08937
-1.285240e-04,-2.04734
-1.285200e-04,-2.04359
-1.285160e-04,-2.06109
-1.285120e-04,-2.02828
-1.285080e-04,-2.03125
-1.285040e-04,-2.04328
-1.285000e-04,-2.05844
-1.284960e-04,-2.07844
-1.284920e-04,-2.04594
-1.284880e-04,-2.07406
-1.284840e-04,-2.05437
-1.284800e-04,-2.05766
-1.284760e-04,-2.10438
-1.284720e-04,-2.05594
-1.284680e-04,-2.07047
-1.284640e-04,-2.06188
-1.284600e-04,-2.09703
-1.284560e-04,-2.05969
-1.284520e-04,-2.05094
-1.284480e-04,-2.09391
-1.284440e-04,-2.04656
-1.284400e-04,-2.0425
-1.284360e-04,-2.0575
-1.284320e-04,-2.05844
-1.284280e-04,-2.0425
-1.284240e-04,-2.04734
-1.284200e-04,-2.05469
-1.284160e-04,-2.03437
-1.284120e-04,-2.06547
-1.284080e-04,-2.08219
-1.284040e-04,-2.06516
-1.284000e-04,-2.08016
-1.283960e-04,-2.04328
-1.283920e-04,-2.04484
-1.283880e-04,-2.08141
-1.283840e-04,-2.04719
-1.283800e-04,-2.07891
-1.283760e-04,-2.07766
-1.283720e-04,-2.06016
-1.283680e-04,-2.05516
-1.283640e-04,-2.06188
-1.283600e-04,-2.10781
-1.283560e-04,-2.04844
-1.283520e-04,-2.07266
-1.283480e-04,-2.05891
-1.283440e-04,-2.06266
-1.283400e-04,-2.07656
-1.283360e-04,-2.05984
-1.283320e-04,-2.06922
-1.283280e-04,-2.065
-1.283240e-04,-2.06734
-1.283200e-04,-2.08156
-1.283160e-04,-2.09406
-1.283120e-04,-2.07859
-1.283080e-04,-2.08016
-1.283040e-04,-2.05234
-1.283000e-04,-2.08219
-1.282960e-04,-2.08547
-1.282920e-04,-2.08984
-1.282880e-04,-2.07516
-1.282840e-04,-2.05594
-1.282800e-04,-2.06984
-1.282760e-04,-2.07375
-1.282720e-04,-2.09078
-1.282680e-04,-2.09156
-1.282640e-04,-2.06047
-1.282600e-04,-2.09094
-1.282560e-04,-2.08359
-1.282520e-04,-2.05328
-1.282480e-04,-2.0825
-1.282440e-04,-2.08594
-1.282400e-04,-2.10078
-1.282360e-04,-2.09297
-1.282320e-04,-2.12094
-1.282280e-04,-2.1175
-1.282240e-04,-2.08047
-1.282200e-04,-2.08266
-1.282160e-04,-2.06547
-1.282120e-04,-2.09359
-1.282080e-04,-2.08719
-1.282040e-04,-2.06453
-1.282000e-04,-2.07469
-1.281960e-04,-2.065
-1.281920e-04,-2.08656
-1.281880e-04,-2.08328
-1.281840e-04,-2.07875
-1.281800e-04,-2.0975
-1.281760e-04,-2.08109
-1.281720e-04,-2.13109
-1.281680e-04,-2.1075
-1.281640e-04,-2.06781
-1.281600e-04,-2.13813
-1.281560e-04,-2.09781
-1.281520e-04,-2.10422
-1.281480e-04,-2.08672
-1.281440e-04,-2.09641
-1.281400e-04,-2.09109
-1.281360e-04,-2.07766
-1.281320e-04,-2.09109
-1.281280e-04,-2.08859
-1.281240e-04,-2.10406
-1.281200e-04,-2.09938
-1.281160e-04,-2.09516
-1.281120e-04,-2.09781
-1.281080e-04,-2.13203
-1.281040e-04,-2.09172
-1.281000e-04,-2.09906
-1.280960e-04,-2.09844
-1.280920e-04,-2.09672
-1.280880e-04,-2.09156
-1.280840e-04,-2.08406
-1.280800e-04,-2.07859
-1.280760e-04,-2.08422
-1.280720e-04,-2.0975
-1.280680e-04,-2.09891
-1.280640e-04,-2.10562
-1.280600e-04,-2.10984
-1.280560e-04,-2.11969
-1.280520e-04,-2.12516
-1.280480e-04,-2.08781
-1.280440e-04,-2.08328
-1.280400e-04,-2.11187
-1.280360e-04,-2.10031
-1.280320e-04,-2.12828
-1.280280e-04,-2.09672
-1.280240e-04,-2.10484
-1.280200e-04,-2.12656
-1.280160e-04,-2.08828
-1.280120e-04,-2.10828
-1.280080e-04,-2.10219
-1.280040e-04,-2.10672
-1.280000e-04,-2.11484
-1.279960e-04,-2.08703
-1.279920e-04,-2.12078
-1.279880e-04,-2.09922
-1.279840e-04,-2.08328
-1.279800e-04,-2.09609
-1.279760e-04,-2.08953
-1.279720e-04,-2.12625
-1.279680e-04,-2.11047
-1.279640e-04,-2.12203
-1.279600e-04,-2.13187
-1.279560e-04,-2.06797
-1.279520e-04,-2.11344
-1.279480e-04,-2.09734
-1.279440e-04,-2.09703
-1.279400e-04,-2.0975
-1.279360e-04,-2.09047
-1.279320e-04,-2.10578
-1.279280e-04,-2.09734
-1.279240e-04,-2.11328
-1.279200e-04,-2.11797
-1.279160e-04,-2.09328
-1.279120e-04,-2.13063
-1.279080e-04,-2.09906
-1.279040e-04,-2.07828
-1.279000e-04,-2.12016
-1.278960e-04,-2.13297
-1.278920e-04,-2.12672
-1.278880e-04,-2.12281
-1.278840e-04,-2.11469
-1.278800e-04,-2.09531
-1.278760e-04,-2.13109
-1.278720e-04,-2.12375
-1.278680e-04,-2.14266
-1.278640e-04,-2.14922
-1.278600e-04,-2.0925
-1.278560e-04,-2.12078
-1.278520e-04,-2.09734
-1.278480e-04,-2.09687
-1.278440e-04,-2.12891
-1.278400e-04,-2.09828
-1.278360e-04,-2.14312
-1.278320e-04,-2.11375
-1.278280e-04,-2.13687
-1.278240e-04,-2.10094
-1.278200e-04,-2.12812
-1.278160e-04,-2.13141
-1.278120e-04,-2.12812
-1.278080e-04,-2.11313
-1.278040e-04,-2.14688
-1.278000e-04,-2.11859
-1.277960e-04,-2.09766
-1.277920e-04,-2.10672
-1.277880e-04,-2.10859
-1.277840e-04,-2.12328
-1.277800e-04,-2.11906
-1.277760e-04,-2.14938
-1.277720e-04,-2.12141
-1.277680e-04,-2.12469
-1.277640e-04,-2.14391
-1.277600e-04,-2.14031
-1.277560e-04,-2.16094
-1.277520e-04,-2.11969
-1.277480e-04,-2.12312
-1.277440e-04,-2.14078
-1.277400e-04,-2.13063
-1.277360e-04,-2.13844
-1.277320e-04,-2.13234
-1.277280e-04,-2.13453
-1.277240e-04,-2.15984
-1.277200e-04,-2.11328
-1.277160e-04,-2.13375
-1.277120e-04,-2.11922
-1.277080e-04,-2.11313
-1.277040e-04,-2.15891
-1.277000e-04,-2.15328
-1.276960e-04,-2.13484
-1.276920e-04,-2.14547
-1.276880e-04,-2.12484
-1.276840e-04,-2.14594
-1.276800e-04,-2.12469
-1.276760e-04,-2.15078
-1.276720e-04,-2.13469
-1.276680e-04,-2.12844
-1.276640e-04,-2.15484
-1.276600e-04,-2.10422
-1.276560e-04,-2.11828
-1.276520e-04,-2.15922
-1.276480e-04,-2.12266
-1.276440e-04,-2.14734
-1.276400e-04,-2.13125
-1.276360e-04,-2.13938
-1.276320e-04,-2.18156
-1.276280e-04,-2.15219
-1.276240e-04,-2.15484
-1.276200e-04,-2.15453
-1.276160e-04,-2.15281
-1.276120e-04,-2.1275
-1.276080e-04,-2.13938
-1.276040e-04,-2.13406
-1.276000e-04,-2.13516
-1.275960e-04,-2.15641
-1.275920e-04,-2.15016
-1.275880e-04,-2.12578
-1.275840e-04,-2.15953
-1.275800e-04,-2.17937
-1.275760e-04,-2.13078
-1.275720e-04,-2.14469
-1.275680e-04,-2.10938
-1.275640e-04,-2.16016
-1.275600e-04,-2.13516
-1.275560e-04,-2.15016
-1.275520e-04,-2.13969
-1.275480e-04,-2.16891
-1.275440e-04,-2.16141
-1.275400e-04,-2.16109
-1.275360e-04,-2.16219
-1.275320e-04,-2.11859
-1.275280e-04,-2.14734
-1.275240e-04,-2.15859
-1.275200e-04,-2.15234
-1.275160e-04,-2.1675
-1.275120e-04,-2.16141
-1.275080e-04,-2.16063
-1.275040e-04,-2.16
-1.275000e-04,-2.16281
-1.274960e-04,-2.15406
-1.274920e-04,-2.15766
-1.274880e-04,-2.16328
-1.274840e-04,-2.15844
-1.274800e-04,-2.12672
-1.274760e-04,-2.15891
-1.274720e-04,-2.15625
-1.274680e-04,-2.16328
-1.274640e-04,-2.16156
-1.274600e-04,-2.15891
-1.274560e-04,-2.16047
-1.274520e-04,-2.15656
-1.274480e-04,-2.15266
-1.274440e-04,-2.16
-1.274400e-04,-2.15422
-1.274360e-04,-2.17266
-1.274320e-04,-2.14078
-1.274280e-04,-2.15484
-1.274240e-04,-2.17391
-1.274200e-04,-2.15563
-1.274160e-04,-2.16031
-1.274120e-04,-2.12125
-1.274080e-04,-2.16938
-1.274040e-04,-2.18594
-1.274000e-04,-2.14172
-1.273960e-04,-2.15391
-1.273920e-04,-2.14578
-1.273880e-04,-2.16562
-1.273840e-04,-2.19875
-1.273800e-04,-2.15187
-1.273760e-04,-2.16406
-1.273720e-04,-2.16672
-1.273680e-04,-2.16703
-1.273640e-04,-2.18375
-1.273600e-04,-2.1425
-1.273560e-04,-2.17437
-1.273520e-04,-2.15391
-1.273480e-04,-2.16156
-1.273440e-04,-2.16219
-1.273400e-04,-2.17281
-1.273360e-04,-2.16031
-1.273320e-04,-2.17031
-1.273280e-04,-2.16625
-1.273240e-04,-2.16094
-1.273200e-04,-2.16094
-1.273160e-04,-2.12672
-1.273120e-04,-2.17203
-1.273080e-04,-2.16547
-1.273040e-04,-2.17594
-1.273000e-04,-2.16844
-1.272960e-04,-2.18469
-1.272920e-04,-2.15797
-1.272880e-04,-2.16641
-1.272840e-04,-2.18922
-1.272800e-04,-2.18281
-1.272760e-04,-2.17406
-1.272720e-04,-2.17406
-1.272680e-04,-2.17875
-1.272640e-04,-2.18406
-1.272600e-04,-2.165
-1.272560e-04,-2.17594
-1.272520e-04,-2.18031
-1.272480e-04,-2.17453
-1.272440e-04,-2.17594
-1.272400e-04,-2.17234
-1.272360e-04,-2.17641
-1.272320e-04,-2.17719
-1.272280e-04,-2.17484
-1.272240e-04,-2.17219
-1.272200e-04,-2.18969
-1.272160e-04,-2.18969
-1.272120e-04,-2.15484
-1.272080e-04,-2.16312
-1.272040e-04,-2.14875
-1.272000e-04,-2.165
-1.271960e-04,-2.17484
-1.271920e-04,-2.17344
-1.271880e-04,-2.20422
-1.271840e-04,-2.18469
-1.271800e-04,-2.16734
-1.271760e-04,-2.18359
-1.271720e-04,-2.16641
-1.271680e-04,-2.20453
-1.271640e-04,-2.17391
-1.271600e-04,-2.18484
-1.271560e-04,-2.19437
-1.271520e-04,-2.19531
-1.271480e-04,-2.17063
-1.271440e-04,-2.17594
-1.271400e-04,-2.16359
-1.271360e-04,-2.20812
-1.271320e-04,-2.17563
-1.271280e-04,-2.17437
-1.271240e-04,-2.20984
-1.271200e-04,-2.19328
-1.271160e-04,-2.17719
-1.271120e-04,-2.20797
-1.271080e-04,-2.17687
-1.271040e-04,-2.15328
-1.271000e-04,-2.19406
-1.270960e-04,-2.21
-1.270920e-04,-2.17219
-1.270880e-04,-2.18984
-1.270840e-04,-2.19234
-1.270800e-04,-2.17641
-1.270760e-04,-2.17594
-1.270720e-04,-2.18859
-1.270680e-04,-2.17594
-1.270640e-04,-2.20344
-1.270600e-04,-2.19781
-1.270560e-04,-2.20641
-1.270520e-04,-2.19016
-1.270480e-04,-2.20812
-1.270440e-04,-2.19609
-1.270400e-04,-2.20078
-1.270360e-04,-2.21188
-1.270320e-04,-2.20297
-1.270280e-04,-2.20312
-1.270240e-04,-2.16734
-1.270200e-04,-2.19672
-1.270160e-04,-2.20906
-1.270120e-04,-2.17625
-1.270080e-04,-2.21016
-1.270040e-04,-2.19172
-1.270000e-04,-2.19531
-1.269960e-04,-2.21281
-1.269920e-04,-2.17531
-1.269880e-04,-2.19719
-1.269840e-04,-2.19391
-1.269800e-04,-2.20859
-1.269760e-04,-2.19156
-1.269720e-04,-2.19141
-1.269680e-04,-2.19828
-1.269640e-04,-2.19156
-1.269600e-04,-2.22188
-1.269560e-04,-2.20297
-1.269520e-04,-2.20516
-1.269480e-04,-2.21766
-1.269440e-04,-2.19641
-1.269400e-04,-2.20016
-1.269360e-04,-2.17156
-1.269320e-04,-2.19641
-1.269280e-04,-2.21219
-1.269240e-04,-2.20281
-1.269200e-04,-2.22422
-1.269160e-04,-2.215
-1.269120e-04,-2.16984
-1.269080e-04,-2.21969
-1.269040e-04,-2.21266
-1.269000e-04,-2.19781
-1.268960e-04,-2.23094
-1.268920e-04,-2.17172
-1.268880e-04,-2.20906
-1.268840e-04,-2.22938
-1.268800e-04,-2.20516
-1.268760e-04,-2.20266
-1.268720e-04,-2.19406
-1.268680e-04,-2.20219
-1.268640e-04,-2.20359
-1.268600e-04,-2.22594
-1.268560e-04,-2.20406
-1.268520e-04,-2.20125
-1.268480e-04,-2.19953
-1.268440e-04,-2.19469
-1.268400e-04,-2.19969
-1.268360e-04,-2.20984
-1.268320e-04,-2.20312
-1.268280e-04,-2.22406
-1.268240e-04,-2.2075
-1.268200e-04,-2.21172
-1.268160e-04,-2.20953
-1.268120e-04,-2.22375
-1.268080e-04,-2.19766
-1.268040e-04,-2.21734
-1.268000e-04,-2.21766
-1.267960e-04,-2.21453
-1.267920e-04,-2.22953
-1.267880e-04,-2.20891
-1.267840e-04,-2.20375
-1.267800e-04,-2.22547
-1.267760e-04,-2.21828
-1.267720e-04,-2.22828
-1.267680e-04,-2.20875
-1.267640e-04,-2.23313
-1.267600e-04,-2.23937
-1.267560e-04,-2.20406
-1.267520e-04,-2.23594
-1.267480e-04,-2.20609
-1.267440e-04,-2.21219
-1.267400e-04,-2.24828
-1.267360e-04,-2.20406
-1.267320e-04,-2.23875
-1.267280e-04,-2.21391
-1.267240e-04,-2.20203
-1.267200e-04,-2.24016
-1.267160e-04,-2.18688
-1.267120e-04,-2.22438
-1.267080e-04,-2.18922
-1.267040e-04,-2.20969
-1.267000e-04,-2.21516
-1.266960e-04,-2.21516
-1.266920e-04,-2.21469
-1.266880e-04,-2.24125
-1.266840e-04,-2.21813
-1.266800e-04,-2.22016
-1.266760e-04,-2.23813
-1.266720e-04,-2.23969
-1.266680e-04,-2.19953
-1.266640e-04,-2.22969
-1.266600e-04,-2.25266
-1.266560e-04,-2.21656
-1.266520e-04,-2.22063
-1.266480e-04,-2.21563
-1.266440e-04,-2.23016
-1.266400e-04,-2.21297
-1.266360e-04,-2.20797
-1.266320e-04,-2.23859
-1.266280e-04,-2.22359
-1.266240e-04,-2.24281
-1.266200e-04,-2.23578
-1.266160e-04,-2.21578
-1.266120e-04,-2.26187
-1.266080e-04,-2.23266
-1.266040e-04,-2.22891
-1.266000e-04,-2.25281
-1.265960e-04,-2.23156
-1.265920e-04,-2.26656
-1.265880e-04,-2.23016
-1.265840e-04,-2.22719
-1.265800e-04,-2.23563
-1.265760e-04,-2.20516
-1.265720e-04,-2.22063
-1.265680e-04,-2.23891
-1.265640e-04,-2.24531
-1.265600e-04,-2.24953
-1.265560e-04,-2.23234
-1.265520e-04,-2.22891
-1.265480e-04,-2.23062
-1.265440e-04,-2.26109
-1.265400e-04,-2.25422
-1.265360e-04,-2.22453
-1.265320e-04,-2.25781
-1.265280e-04,-2.27609
-1.265240e-04,-2.25188
-1.265200e-04,-2.2325
-1.265160e-04,-2.22641
-1.265120e-04,-2.24
-1.265080e-04,-2.22094
-1.265040e-04,-2.22031
-1.265000e-04,-2.25
-1.264960e-04,-2.24
-1.264920e-04,-2.24031
-1.264880e-04,-2.24125
-1.264840e-04,-2.22359
-1.264800e-04,-2.24703
-1.264760e-04,-2.18938
-1.264720e-04,-2.23484
-1.264680e-04,-2.22156
-1.264640e-04,-2.26891
-1.264600e-04,-2.24906
-1.264560e-04,-2.21203
-1.264520e-04,-2.24031
-1.264480e-04,-2.22391
-1.264440e-04,-2.25438
-1.264400e-04,-2.23344
-1.264360e-04,-2.25031
-1.264320e-04,-2.28063
-1.264280e-04,-2.24047
-1.264240e-04,-2.2475
-1.264200e-04,-2.22391
-1.264160e-04,-2.25734
-1.264120e-04,-2.24281
-1.264080e-04,-2.25969
-1.264040e-04,-2.27391
-1.264000e-04,-2.25719
-1.263960e-04,-2.27516
-1.263920e-04,-2.23188
-1.263880e-04,-2.25469
-1.263840e-04,-2.255
-1.263800e-04,-2.26031
-1.263760e-04,-2.26344
-1.263720e-04,-2.26016
-1.263680e-04,-2.25188
-1.263640e-04,-2.26141
-1.263600e-04,-2.26438
-1.263560e-04,-2.28125
-1.263520e-04,-2.27375
-1.263480e-04,-2.245
-1.263440e-04,-2.27547
-1.263400e-04,-2.27453
-1.263360e-04,-2.21828
-1.263320e-04,-2.27203
-1.263280e-04,-2.23188
-1.263240e-04,-2.27687
-1.263200e-04,-2.24734
-1.263160e-04,-2.25281
-1.263120e-04,-2.26187
-1.263080e-04,-2.25984
-1.263040e-04,-2.25906
-1.263000e-04,-2.24031
-1.262960e-04,-2.24266
-1.262920e-04,-2.25156
-1.262880e-04,-2.26781
-1.262840e-04,-2.275
-1.262800e-04,-2.25922
-1.262760e-04,-2.25078
-1.262720e-04,-2.27937
-1.262680e-04,-2.26531
-1.262640e-04,-2.25281
-1.262600e-04,-2.26969
-1.262560e-04,-2.29859
-1.262520e-04,-2.27312
-1.262480e-04,-2.26516
-1.262440e-04,-2.25937
-1.262400e-04,-2.27703
-1.262360e-04,-2.25578
-1.262320e-04,-2.25609
-1.262280e-04,-2.25313
-1.262240e-04,-2.28578
-1.262200e-04,-2.26
-1.262160e-04,-2.27516
-1.262120e-04,-2.28922
-1.262080e-04,-2.26781
-1.262040e-04,-2.25641
-1.262000e-04,-2.28625
-1.261960e-04,-2.28609
-1.261920e-04,-2.26672
-1.261880e-04,-2.29
-1.261840e-04,-2.27531
-1.261800e-04,-2.25641
-1.261760e-04,-2.27062
-1.261720e-04,-2.27297
-1.261680e-04,-2.27359
-1.261640e-04,-2.2875
-1.261600e-04,-2.28266
-1.261560e-04,-2.28375
-1.261520e-04,-2.265
-1.261480e-04,-2.27719
-1.261440e-04,-2.28203
-1.261400e-04,-2.24469
-1.261360e-04,-2.27125
-1.261320e-04,-2.27625
-1.261280e-04,-2.25906
-1.261240e-04,-2.25594
-1.261200e-04,-2.29594
-1.261160e-04,-2.285
-1.261120e-04,-2.24984
-1.261080e-04,-2.26766
-1.261040e-04,-2.26297
-1.261000e-04,-2.27922
-1.260960e-04,-2.28391
-1.260920e-04,-2.3
-1.260880e-04,-2.27719
-1.260840e-04,-2.26438
-1.260800e-04,-2.26203
-1.260760e-04,-2.28516
-1.260720e-04,-2.29188
-1.260680e-04,-2.29422
-1.260640e-04,-2.29078
-1.260600e-04,-2.28031
-1.260560e-04,-2.29438
-1.260520e-04,-2.26016
-1.260480e-04,-2.25844
-1.260440e-04,-2.28672
-1.260400e-04,-2.28172
-1.260360e-04,-2.28906
-1.260320e-04,-2.28172
-1.260280e-04,-2.27687
-1.260240e-04,-2.29438
-1.260200e-04,-2.27516
-1.260160e-04,-2.29781
-1.260120e-04,-2.29266
-1.260080e-04,-2.28516
-1.260040e-04,-2.28
-1.260000e-04,-2.26516
-1.259960e-04,-2.28922
-1.259920e-04,-2.25906
-1.259880e-04,-2.29859
-1.259840e-04,-2.29422
-1.259800e-04,-2.27687
-1.259760e-04,-2.31047
-1.259720e-04,-2.30187
-1.259680e-04,-2.28469
-1.259640e-04,-2.27781
-1.259600e-04,-2.27719
-1.259560e-04,-2.30031
-1.259520e-04,-2.28313
-1.259480e-04,-2.27656
-1.259440e-04,-2.28094
-1.259400e-04,-2.28516
-1.259360e-04,-2.28969
-1.259320e-04,-2.28984
-1.259280e-04,-2.2675
-1.259240e-04,-2.29141
-1.259200e-04,-2.29469
-1.259160e-04,-2.26781
-1.259120e-04,-2.28969
-1.259080e-04,-2.29016
-1.259040e-04,-2.27953
-1.259000e-04,-2.28609
-1.258960e-04,-2.31531
-1.258920e-04,-2.28359
-1.258880e-04,-2.30172
-1.258840e-04,-2.27109
-1.258800e-04,-2.28359
-1.258760e-04,-2.30594
-1.258720e-04,-2.31469
-1.258680e-04,-2.30437
-1.258640e-04,-2.28422
-1.258600e-04,-2.26547
-1.258560e-04,-2.28484
-1.258520e-04,-2.27875
-1.258480e-04,-2.30484
-1.258440e-04,-2.28781
-1.258400e-04,-2.29688
-1.258360e-04,-2.31172
-1.258320e-04,-2.30375
-1.258280e-04,-2.30531
-1.258240e-04,-2.28359
-1.258200e-04,-2.28906
-1.258160e-04,-2.29
-1.258120e-04,-2.28125
-1.258080e-04,-2.32
-1.258040e-04,-2.27422
-1.258000e-04,-2.30203
-1.257960e-04,-2.28812
-1.257920e-04,-2.28313
-1.257880e-04,-2.30781
-1.257840e-04,-2.2975
-1.257800e-04,-2.30766
-1.257760e-04,-2.31094
-1.257720e-04,-2.29563
-1.257680e-04,-2.31906
-1.257640e-04,-2.30969
-1.257600e-04,-2.29391
-1.257560e-04,-2.33297
-1.257520e-04,-2.29922
-1.257480e-04,-2.29656
-1.257440e-04,-2.27516
-1.257400e-04,-2.30797
-1.257360e-04,-2.29297
-1.257320e-04,-2.30031
-1.257280e-04,-2.31922
-1.257240e-04,-2.29859
-1.257200e-04,-2.31094
-1.257160e-04,-2.33109
-1.257120e-04,-2.32938
-1.257080e-04,-2.28766
-1.257040e-04,-2.28922
-1.257000e-04,-2.30625
-1.256960e-04,-2.33391
-1.256920e-04,-2.30484
-1.256880e-04,-2.31266
-1.256840e-04,-2.30531
-1.256800e-04,-2.29141
-1.256760e-04,-2.28375
-1.256720e-04,-2.31156
-1.256680e-04,-2.30875
-1.256640e-04,-2.30297
-1.256600e-04,-2.33266
-1.256560e-04,-2.32187
-1.256520e-04,-2.29656
-1.256480e-04,-2.31875
-1.256440e-04,-2.31359
-1.256400e-04,-2.34203
-1.256360e-04,-2.27641
-1.256320e-04,-2.32453
-1.256280e-04,-2.33594
-1.256240e-04,-2.31594
-1.256200e-04,-2.34031
-1.256160e-04,-2.31984
-1.256120e-04,-2.31859
-1.256080e-04,-2.31
-1.256040e-04,-2.34047
-1.256000e-04,-2.31859
-1.255960e-04,-2.3075
-1.255920e-04,-2.28656
-1.255880e-04,-2.31891
-1.255840e-04,-2.29641
-1.255800e-04,-2.34016
-1.255760e-04,-2.31891
-1.255720e-04,-2.34844
